Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2021-11-11,7:00 PM,Florida Panthers,2,Pittsburgh Penguins,3,SO,Pittsburgh Penguins,Florida Panthers,0.5454545454545454,0.8076923076923077
2021-11-11,10:00 PM,Anaheim Ducks,7,Seattle Kraken,4,,Anaheim Ducks,Seattle Kraken,0.34615384615384615,0.6071428571428571
2021-11-11,8:00 PM,Nashville Predators,4,St. Louis Blues,3,OT,Nashville Predators,St. Louis Blues,0.7727272727272727,0.5769230769230769
2021-11-11,10:00 PM,Minnesota Wild,2,Vegas Golden Knights,3,,Vegas Golden Knights,Minnesota Wild,0.5384615384615384,0.75
2021-11-11,8:00 PM,San Jose Sharks,1,Winnipeg Jets,4,,Winnipeg Jets,San Jose Sharks,0.625,0.625
2021-11-12,7:00 PM,Edmonton Oilers,2,Buffalo Sabres,3,,Buffalo Sabres,Edmonton Oilers,0.5,0.8333333333333334
2021-11-12,7:00 PM,Philadelphia Flyers,2,Carolina Hurricanes,1,,Philadelphia Flyers,Carolina Hurricanes,0.9090909090909091,0.6363636363636364
2021-11-12,7:00 PM,Washington Capitals,4,Columbus Blue Jackets,3,,Washington Capitals,Columbus Blue Jackets,0.7,0.6923076923076923
2021-11-12,8:30 PM,Arizona Coyotes,1,Chicago Blackhawks,2,,Chicago Blackhawks,Arizona Coyotes,0.2857142857142857,0.11538461538461539
2021-11-12,7:00 PM,Calgary Flames,1,Toronto Maple Leafs,2,OT,Toronto Maple Leafs,Calgary Flames,0.6071428571428571,0.6538461538461539
2021-11-13,7:00 PM,Toronto Maple Leafs,5,Buffalo Sabres,4,,Toronto Maple Leafs,Buffalo Sabres,0.5384615384615384,0.6333333333333333
2021-11-13,7:30 PM,St. Louis Blues,2,Carolina Hurricanes,3,,Carolina Hurricanes,St. Louis Blues,0.8333333333333334,0.75
2021-11-13,7:00 PM,New York Rangers,5,Columbus Blue Jackets,3,,New York Rangers,Columbus Blue Jackets,0.6363636363636364,0.6538461538461539
2021-11-13,9:00 PM,San Jose Sharks,2,Colorado Avalanche,6,,Colorado Avalanche,San Jose Sharks,0.5,0.5769230769230769
2021-11-13,8:00 PM,Philadelphia Flyers,2,Dallas Stars,5,,Dallas Stars,Philadelphia Flyers,0.4166666666666667,0.6666666666666666
2021-11-13,7:00 PM,Montreal Canadiens,2,Detroit Red Wings,3,OT,Detroit Red Wings,Montreal Canadiens,0.5333333333333333,0.3
2021-11-13,1:00 PM,Boston Bruins,5,New Jersey Devils,2,,Boston Bruins,New Jersey Devils,0.6666666666666666,0.5454545454545454
2021-11-13,8:00 PM,Arizona Coyotes,1,Nashville Predators,4,,Nashville Predators,Arizona Coyotes,0.6071428571428571,0.10714285714285714
2021-11-13,7:00 PM,Pittsburgh Penguins,3,Ottawa Senators,6,,Ottawa Senators,Pittsburgh Penguins,0.2692307692307692,0.5833333333333334
2021-11-13,10:00 PM,Minnesota Wild,4,Seattle Kraken,2,,Minnesota Wild,Seattle Kraken,0.32142857142857145,0.6923076923076923
2021-11-13,7:00 PM,Florida Panthers,2,Tampa Bay Lightning,3,OT,Tampa Bay Lightning,Florida Panthers,0.625,0.7857142857142857
2021-11-13,10:00 PM,Vancouver Canucks,4,Vegas Golden Knights,7,,Vegas Golden Knights,Vancouver Canucks,0.5714285714285714,0.42857142857142855
2021-11-13,7:00 PM,Los Angeles Kings,2,Winnipeg Jets,3,OT,Winnipeg Jets,Los Angeles Kings,0.6538461538461539,0.6071428571428571
2021-11-14,8:00 PM,Vancouver Canucks,1,Anaheim Ducks,5,,Anaheim Ducks,Vancouver Canucks,0.6333333333333333,0.4
2021-11-14,7:00 PM,Montreal Canadiens,2,Boston Bruins,5,,Boston Bruins,Montreal Canadiens,0.5833333333333334,0.3125
2021-11-14,7:00 PM,New Jersey Devils,3,New York Rangers,4,SO,New York Rangers,New Jersey Devils,0.6785714285714286,0.6153846153846154
2021-11-14,5:00 PM,Calgary Flames,4,Ottawa Senators,0,,Calgary Flames,Ottawa Senators,0.32142857142857145,0.6428571428571429
2021-11-14,7:00 PM,Edmonton Oilers,5,St. Louis Blues,4,,Edmonton Oilers,St. Louis Blues,0.6923076923076923,0.7692307692307693
2021-11-14,7:00 PM,Pittsburgh Penguins,1,Washington Capitals,6,,Washington Capitals,Pittsburgh Penguins,0.7142857142857143,0.5384615384615384
2021-11-15,7:00 PM,Detroit Red Wings,3,Columbus Blue Jackets,5,,Columbus Blue Jackets,Detroit Red Wings,0.5833333333333334,0.5625
2021-11-15,7:00 PM,New York Islanders,1,Tampa Bay Lightning,4,,Tampa Bay Lightning,New York Islanders,0.6538461538461539,0.5454545454545454
2021-11-16,10:00 PM,Washington Capitals,2,Anaheim Ducks,3,OT,Anaheim Ducks,Washington Capitals,0.65625,0.7333333333333333
2021-11-16,8:30 PM,Detroit Red Wings,2,Dallas Stars,5,,Dallas Stars,Detroit Red Wings,0.46153846153846156,0.5294117647058824
2021-11-16,7:00 PM,New York Islanders,1,Florida Panthers,6,,Florida Panthers,New York Islanders,0.7666666666666667,0.5
2021-11-16,8:00 PM,San Jose Sharks,4,Minnesota Wild,1,,San Jose Sharks,Minnesota Wild,0.7142857142857143,0.5357142857142857
2021-11-16,7:00 PM,Montreal Canadiens,2,New York Rangers,3,,New York Rangers,Montreal Canadiens,0.7,0.29411764705882354
2021-11-16,7:00 PM,Calgary Flames,1,Philadelphia Flyers,2,OT,Philadelphia Flyers,Calgary Flames,0.6153846153846154,0.6666666666666666
2021-11-16,7:00 PM,Buffalo Sabres,2,Pittsburgh Penguins,1,,Buffalo Sabres,Pittsburgh Penguins,0.5,0.5
2021-11-16,8:00 PM,Arizona Coyotes,3,St. Louis Blues,2,,Arizona Coyotes,St. Louis Blues,0.6428571428571429,0.1
2021-11-16,7:00 PM,Nashville Predators,0,Toronto Maple Leafs,3,,Toronto Maple Leafs,Nashville Predators,0.65625,0.6333333333333333
2021-11-16,10:00 PM,Carolina Hurricanes,4,Vegas Golden Knights,2,,Carolina Hurricanes,Vegas Golden Knights,0.6,0.8461538461538461
2021-11-16,8:00 PM,Edmonton Oilers,2,Winnipeg Jets,5,,Winnipeg Jets,Edmonton Oilers,0.6785714285714286,0.7857142857142857
2021-11-17,10:30 PM,Washington Capitals,2,Los Angeles Kings,0,,Washington Capitals,Los Angeles Kings,0.6,0.71875
2021-11-17,10:00 PM,Chicago Blackhawks,4,Seattle Kraken,2,,Chicago Blackhawks,Seattle Kraken,0.3,0.3333333333333333
2021-11-17,9:00 PM,Colorado Avalanche,4,Vancouver Canucks,2,,Colorado Avalanche,Vancouver Canucks,0.375,0.5416666666666666
2021-11-18,10:00 PM,Carolina Hurricanes,2,Anaheim Ducks,1,,Carolina Hurricanes,Anaheim Ducks,0.6764705882352942,0.8571428571428571
2021-11-18,9:00 PM,Columbus Blue Jackets,5,Arizona Coyotes,4,SO,Columbus Blue Jackets,Arizona Coyotes,0.15625,0.6153846153846154
2021-11-18,7:00 PM,Calgary Flames,5,Buffalo Sabres,0,,Calgary Flames,Buffalo Sabres,0.5333333333333333,0.65625
2021-11-18,9:00 PM,Winnipeg Jets,1,Edmonton Oilers,2,SO,Edmonton Oilers,Winnipeg Jets,0.7333333333333333,0.7
2021-11-18,7:00 PM,New Jersey Devils,1,Florida Panthers,4,,Florida Panthers,New Jersey Devils,0.78125,0.6071428571428571
2021-11-18,8:00 PM,Dallas Stars,2,Minnesota Wild,7,,Minnesota Wild,Dallas Stars,0.6666666666666666,0.5
2021-11-18,7:00 PM,Pittsburgh Penguins,6,Montreal Canadiens,0,,Pittsburgh Penguins,Montreal Canadiens,0.2777777777777778,0.4666666666666667
2021-11-18,7:00 PM,Tampa Bay Lightning,4,Philadelphia Flyers,3,SO,Tampa Bay Lightning,Philadelphia Flyers,0.6428571428571429,0.6785714285714286
2021-11-18,8:00 PM,San Jose Sharks,1,St. Louis Blues,4,,St. Louis Blues,San Jose Sharks,0.6,0.5666666666666667
2021-11-18,7:00 PM,New York Rangers,1,Toronto Maple Leafs,2,,Toronto Maple Leafs,New York Rangers,0.6764705882352942,0.71875
2021-11-18,10:00 PM,Detroit Red Wings,2,Vegas Golden Knights,5,,Vegas Golden Knights,Detroit Red Wings,0.5625,0.5
2021-11-19,10:00 PM,Colorado Avalanche,7,Seattle Kraken,3,,Colorado Avalanche,Seattle Kraken,0.28125,0.5769230769230769
2021-11-19,10:00 PM,Winnipeg Jets,2,Vancouver Canucks,3,,Vancouver Canucks,Winnipeg Jets,0.35294117647058826,0.6875
2021-11-20,8:00 PM,Detroit Red Wings,1,Arizona Coyotes,2,OT,Arizona Coyotes,Detroit Red Wings,0.17647058823529413,0.47368421052631576
2021-11-20,8:00 PM,St. Louis Blues,1,Dallas Stars,4,,Dallas Stars,St. Louis Blues,0.4666666666666667,0.625
2021-11-20,10:00 PM,Chicago Blackhawks,2,Edmonton Oilers,5,,Edmonton Oilers,Chicago Blackhawks,0.75,0.375
2021-11-20,6:00 PM,Minnesota Wild,4,Florida Panthers,5,,Florida Panthers,Minnesota Wild,0.7941176470588235,0.6875
2021-11-20,4:00 PM,Carolina Hurricanes,5,Los Angeles Kings,4,,Carolina Hurricanes,Los Angeles Kings,0.5625,0.8666666666666667
2021-11-20,7:00 PM,Nashville Predators,3,Montreal Canadiens,6,,Montreal Canadiens,Nashville Predators,0.2631578947368421,0.59375
2021-11-20,7:00 PM,Calgary Flames,5,New York Islanders,2,,Calgary Flames,New York Islanders,0.46153846153846156,0.6764705882352942
2021-11-20,7:00 PM,Boston Bruins,5,Philadelphia Flyers,2,,Boston Bruins,Philadelphia Flyers,0.6333333333333333,0.6153846153846154
2021-11-20,10:30 PM,Washington Capitals,4,San Jose Sharks,0,,Washington Capitals,San Jose Sharks,0.53125,0.7352941176470589
2021-11-20,4:00 PM,New Jersey Devils,5,Tampa Bay Lightning,3,,New Jersey Devils,Tampa Bay Lightning,0.7,0.5666666666666667
2021-11-20,7:00 PM,Pittsburgh Penguins,2,Toronto Maple Leafs,0,,Pittsburgh Penguins,Toronto Maple Leafs,0.6944444444444444,0.5
2021-11-20,10:00 PM,Columbus Blue Jackets,2,Vegas Golden Knights,3,,Vegas Golden Knights,Columbus Blue Jackets,0.5882352941176471,0.6428571428571429
2021-11-21,7:00 PM,Calgary Flames,4,Boston Bruins,0,,Calgary Flames,Boston Bruins,0.6428571428571429,0.6944444444444444
2021-11-21,10:00 PM,Arizona Coyotes,2,Los Angeles Kings,1,OT,Arizona Coyotes,Los Angeles Kings,0.5294117647058824,0.2222222222222222
2021-11-21,7:30 PM,Toronto Maple Leafs,3,New York Islanders,0,,Toronto Maple Leafs,New York Islanders,0.42857142857142855,0.6578947368421053
2021-11-21,6:00 PM,Buffalo Sabres,4,New York Rangers,5,,New York Rangers,Buffalo Sabres,0.6764705882352942,0.5
2021-11-21,9:00 PM,Washington Capitals,2,Seattle Kraken,5,,Seattle Kraken,Washington Capitals,0.2647058823529412,0.75
2021-11-21,5:00 PM,Minnesota Wild,4,Tampa Bay Lightning,5,SO,Tampa Bay Lightning,Minnesota Wild,0.65625,0.6470588235294118
2021-11-21,8:00 PM,Chicago Blackhawks,1,Vancouver Canucks,0,,Chicago Blackhawks,Vancouver Canucks,0.3888888888888889,0.35294117647058826
2021-11-22,7:00 PM,Columbus Blue Jackets,7,Buffalo Sabres,4,,Columbus Blue Jackets,Buffalo Sabres,0.47058823529411764,0.6
2021-11-22,8:30 PM,Ottawa Senators,5,Colorado Avalanche,7,,Colorado Avalanche,Ottawa Senators,0.6071428571428571,0.3
2021-11-22,8:00 PM,Anaheim Ducks,2,Nashville Predators,3,,Nashville Predators,Anaheim Ducks,0.5588235294117647,0.6388888888888888
2021-11-22,10:30 PM,Carolina Hurricanes,1,San Jose Sharks,2,OT,San Jose Sharks,Carolina Hurricanes,0.5,0.875
2021-11-22,8:00 PM,Vegas Golden Knights,2,St. Louis Blues,5,,St. Louis Blues,Vegas Golden Knights,0.5882352941176471,0.6111111111111112
2021-11-22,8:30 PM,Pittsburgh Penguins,3,Winnipeg Jets,1,,Pittsburgh Penguins,Winnipeg Jets,0.6470588235294118,0.5294117647058824
2021-11-23,9:00 PM,Chicago Blackhawks,2,Calgary Flames,5,,Calgary Flames,Chicago Blackhawks,0.7105263157894737,0.3888888888888889
2021-11-23,8:30 PM,Edmonton Oilers,1,Dallas Stars,4,,Dallas Stars,Edmonton Oilers,0.5,0.7647058823529411
2021-11-23,7:00 PM,Philadelphia Flyers,0,Tampa Bay Lightning,4,,Tampa Bay Lightning,Philadelphia Flyers,0.6764705882352942,0.59375
2021-11-24,10:00 PM,Edmonton Oilers,5,Arizona Coyotes,3,,Edmonton Oilers,Arizona Coyotes,0.2631578947368421,0.7222222222222222
2021-11-24,7:00 PM,Boston Bruins,5,Buffalo Sabres,1,,Boston Bruins,Buffalo Sabres,0.4444444444444444,0.6
2021-11-24,7:00 PM,Winnipeg Jets,0,Columbus Blue Jackets,3,,Columbus Blue Jackets,Winnipeg Jets,0.625,0.6111111111111112
2021-11-24,9:00 PM,Anaheim Ducks,2,Colorado Avalanche,5,,Colorado Avalanche,Anaheim Ducks,0.6333333333333333,0.6052631578947368
2021-11-24,7:30 PM,St. Louis Blues,2,Detroit Red Wings,4,,Detroit Red Wings,St. Louis Blues,0.475,0.6111111111111112
2021-11-24,7:00 PM,Philadelphia Flyers,1,Florida Panthers,2,OT,Florida Panthers,Philadelphia Flyers,0.8055555555555556,0.5588235294117647
2021-11-24,10:00 PM,Toronto Maple Leafs,6,Los Angeles Kings,2,,Toronto Maple Leafs,Los Angeles Kings,0.5277777777777778,0.675
2021-11-24,7:00 PM,Minnesota Wild,3,New Jersey Devils,2,SO,Minnesota Wild,New Jersey Devils,0.59375,0.6388888888888888
2021-11-24,8:00 PM,Vegas Golden Knights,5,Nashville Predators,2,,Vegas Golden Knights,Nashville Predators,0.5833333333333334,0.5789473684210527
2021-11-24,7:30 PM,New York Rangers,4,New York Islanders,1,,New York Rangers,New York Islanders,0.4,0.6944444444444444
2021-11-24,7:00 PM,Vancouver Canucks,1,Pittsburgh Penguins,4,,Pittsburgh Penguins,Vancouver Canucks,0.5555555555555556,0.3684210526315789
2021-11-24,10:00 PM,Carolina Hurricanes,1,Seattle Kraken,2,,Seattle Kraken,Carolina Hurricanes,0.3055555555555556,0.8529411764705882
2021-11-24,10:30 PM,Ottawa Senators,3,San Jose Sharks,6,,San Jose Sharks,Ottawa Senators,0.5277777777777778,0.28125
2021-11-24,7:00 PM,Montreal Canadiens,3,Washington Capitals,6,,Washington Capitals,Montreal Canadiens,0.7105263157894737,0.3
2021-11-26,4:00 PM,Ottawa Senators,0,Anaheim Ducks,4,,Anaheim Ducks,Ottawa Senators,0.575,0.2647058823529412
2021-11-26,1:00 PM,New York Rangers,5,Boston Bruins,2,,New York Rangers,Boston Bruins,0.625,0.7105263157894737
2021-11-26,7:00 PM,Montreal Canadiens,1,Buffalo Sabres,4,,Buffalo Sabres,Montreal Canadiens,0.42105263157894735,0.2857142857142857
2021-11-26,7:00 PM,Vancouver Canucks,2,Columbus Blue Jackets,4,,Columbus Blue Jackets,Vancouver Canucks,0.6470588235294118,0.35
2021-11-26,3:30 PM,St. Louis Blues,2,Chicago Blackhawks,3,OT,Chicago Blackhawks,St. Louis Blues,0.3684210526315789,0.5789473684210527
2021-11-26,7:30 PM,Colorado Avalanche,1,Dallas Stars,3,,Dallas Stars,Colorado Avalanche,0.5294117647058824,0.65625
2021-11-26,3:30 PM,Winnipeg Jets,1,Minnesota Wild,7,,Minnesota Wild,Winnipeg Jets,0.6578947368421053,0.5789473684210527
2021-11-26,6:00 PM,New Jersey Devils,2,Nashville Predators,4,,Nashville Predators,New Jersey Devils,0.5526315789473685,0.5882352941176471
2021-11-26,7:30 PM,Pittsburgh Penguins,1,New York Islanders,0,,Pittsburgh Penguins,New York Islanders,0.375,0.5789473684210527
2021-11-26,3:30 PM,Carolina Hurricanes,6,Philadelphia Flyers,3,,Carolina Hurricanes,Philadelphia Flyers,0.5555555555555556,0.8055555555555556
2021-11-26,10:30 PM,Toronto Maple Leafs,4,San Jose Sharks,1,,Toronto Maple Leafs,San Jose Sharks,0.5526315789473685,0.6904761904761905
2021-11-26,7:00 PM,Seattle Kraken,0,Tampa Bay Lightning,3,,Tampa Bay Lightning,Seattle Kraken,0.6944444444444444,0.34210526315789475
2021-11-26,5:00 PM,Florida Panthers,3,Washington Capitals,4,,Washington Capitals,Florida Panthers,0.725,0.8157894736842105
2021-11-27,8:00 PM,Dallas Stars,3,Arizona Coyotes,2,,Dallas Stars,Arizona Coyotes,0.25,0.5555555555555556
2021-11-27,10:00 PM,Winnipeg Jets,4,Calgary Flames,2,,Winnipeg Jets,Calgary Flames,0.725,0.55
2021-11-27,9:00 PM,Nashville Predators,2,Colorado Avalanche,6,,Colorado Avalanche,Nashville Predators,0.6176470588235294,0.575
2021-11-27,7:00 PM,Buffalo Sabres,2,Detroit Red Wings,3,OT,Detroit Red Wings,Buffalo Sabres,0.5,0.45
2021-11-27,6:00 PM,Seattle Kraken,4,Florida Panthers,1,,Seattle Kraken,Florida Panthers,0.775,0.325
2021-11-27,7:00 PM,Ottawa Senators,2,Los Angeles Kings,4,,Los Angeles Kings,Ottawa Senators,0.5,0.25
2021-11-27,7:00 PM,Montreal Canadiens,6,Pittsburgh Penguins,3,,Montreal Canadiens,Pittsburgh Penguins,0.6,0.2727272727272727
2021-11-27,8:00 PM,Columbus Blue Jackets,3,St. Louis Blues,6,,St. Louis Blues,Columbus Blue Jackets,0.575,0.6666666666666666
2021-11-27,7:00 PM,Edmonton Oilers,3,Vegas Golden Knights,2,,Edmonton Oilers,Vegas Golden Knights,0.6,0.7368421052631579
2021-11-28,8:00 PM,Toronto Maple Leafs,5,Anaheim Ducks,1,,Toronto Maple Leafs,Anaheim Ducks,0.5952380952380952,0.7045454545454546
2021-11-28,7:00 PM,Vancouver Canucks,2,Boston Bruins,3,,Boston Bruins,Vancouver Canucks,0.5882352941176471,0.3333333333333333
2021-11-28,1:00 PM,Washington Capitals,4,Carolina Hurricanes,2,,Washington Capitals,Carolina Hurricanes,0.8157894736842105,0.7380952380952381
2021-11-28,7:00 PM,San Jose Sharks,2,Chicago Blackhawks,0,,San Jose Sharks,Chicago Blackhawks,0.4,0.525
2021-11-28,2:00 PM,Tampa Bay Lightning,2,Minnesota Wild,4,,Minnesota Wild,Tampa Bay Lightning,0.675,0.7105263157894737
2021-11-28,7:00 PM,Philadelphia Flyers,2,New Jersey Devils,5,,New Jersey Devils,Philadelphia Flyers,0.5555555555555556,0.5263157894736842
2021-11-29,7:00 PM,Seattle Kraken,7,Buffalo Sabres,4,,Seattle Kraken,Buffalo Sabres,0.4523809523809524,0.35714285714285715
2021-11-29,9:00 PM,Pittsburgh Penguins,1,Calgary Flames,2,SO,Calgary Flames,Pittsburgh Penguins,0.6904761904761905,0.5714285714285714
2021-11-29,7:30 PM,Vancouver Canucks,2,Montreal Canadiens,1,,Vancouver Canucks,Montreal Canadiens,0.30434782608695654,0.3181818181818182
2021-11-29,7:30 PM,Arizona Coyotes,1,Winnipeg Jets,0,,Arizona Coyotes,Winnipeg Jets,0.5714285714285714,0.23809523809523808
2021-11-30,7:00 PM,Detroit Red Wings,2,Boston Bruins,1,,Detroit Red Wings,Boston Bruins,0.6111111111111112,0.5227272727272727
2021-11-30,8:30 PM,Carolina Hurricanes,1,Dallas Stars,4,,Dallas Stars,Carolina Hurricanes,0.5789473684210527,0.775
2021-11-30,7:00 PM,Washington Capitals,4,Florida Panthers,5,,Florida Panthers,Washington Capitals,0.7380952380952381,0.75
2021-11-30,10:30 PM,Anaheim Ducks,5,Los Angeles Kings,4,SO,Anaheim Ducks,Los Angeles Kings,0.525,0.5681818181818182
2021-11-30,8:00 PM,Arizona Coyotes,2,Minnesota Wild,5,,Minnesota Wild,Arizona Coyotes,0.6904761904761905,0.2727272727272727
2021-11-30,7:00 PM,San Jose Sharks,5,New Jersey Devils,2,,San Jose Sharks,New Jersey Devils,0.5789473684210527,0.5476190476190477
2021-11-30,8:00 PM,Columbus Blue Jackets,0,Nashville Predators,6,,Nashville Predators,Columbus Blue Jackets,0.5476190476190477,0.631578947368421
2021-11-30,8:00 PM,Tampa Bay Lightning,3,St. Louis Blues,4,SO,St. Louis Blues,Tampa Bay Lightning,0.5952380952380952,0.675
2021-12-01,10:00 PM,Vegas Golden Knights,5,Anaheim Ducks,6,,Anaheim Ducks,Vegas Golden Knights,0.5869565217391305,0.5714285714285714
2021-12-01,7:30 PM,Seattle Kraken,3,Detroit Red Wings,4,SO,Detroit Red Wings,Seattle Kraken,0.5434782608695652,0.38636363636363635
2021-12-01,10:00 PM,Pittsburgh Penguins,2,Edmonton Oilers,5,,Edmonton Oilers,Pittsburgh Penguins,0.75,0.5681818181818182
2021-12-01,7:00 PM,Philadelphia Flyers,1,New York Rangers,4,,New York Rangers,Philadelphia Flyers,0.725,0.5
2021-12-01,7:30 PM,Vancouver Canucks,6,Ottawa Senators,2,,Vancouver Canucks,Ottawa Senators,0.23684210526315788,0.34782608695652173
2021-12-01,7:30 PM,Colorado Avalanche,3,Toronto Maple Leafs,8,,Toronto Maple Leafs,Colorado Avalanche,0.717391304347826,0.6388888888888888
2021-12-02,7:00 PM,Ottawa Senators,3,Carolina Hurricanes,2,,Ottawa Senators,Carolina Hurricanes,0.7380952380952381,0.225
2021-12-02,8:30 PM,Columbus Blue Jackets,2,Dallas Stars,3,,Dallas Stars,Columbus Blue Jackets,0.6,0.6
2021-12-02,7:00 PM,Buffalo Sabres,4,Florida Panthers,7,,Florida Panthers,Buffalo Sabres,0.75,0.4318181818181818
2021-12-02,10:30 PM,Calgary Flames,3,Los Angeles Kings,2,,Calgary Flames,Los Angeles Kings,0.5238095238095238,0.7045454545454546
2021-12-02,8:00 PM,New Jersey Devils,2,Minnesota Wild,5,,Minnesota Wild,New Jersey Devils,0.7045454545454546,0.55
2021-12-02,7:00 PM,Colorado Avalanche,4,Montreal Canadiens,1,,Colorado Avalanche,Montreal Canadiens,0.2916666666666667,0.6052631578947368
2021-12-02,8:00 PM,Boston Bruins,2,Nashville Predators,0,,Boston Bruins,Nashville Predators,0.5681818181818182,0.5789473684210527
2021-12-02,7:30 PM,San Jose Sharks,2,New York Islanders,1,OT,San Jose Sharks,New York Islanders,0.35294117647058826,0.5681818181818182
2021-12-02,7:00 PM,St. Louis Blues,2,Tampa Bay Lightning,4,,Tampa Bay Lightning,St. Louis Blues,0.6666666666666666,0.6136363636363636
2021-12-02,7:00 PM,Chicago Blackhawks,4,Washington Capitals,3,SO,Chicago Blackhawks,Washington Capitals,0.717391304347826,0.38095238095238093
2021-12-03,10:00 PM,Calgary Flames,4,Anaheim Ducks,3,SO,Calgary Flames,Anaheim Ducks,0.6041666666666666,0.717391304347826
2021-12-03,9:30 PM,Vegas Golden Knights,7,Arizona Coyotes,1,,Vegas Golden Knights,Arizona Coyotes,0.2608695652173913,0.5454545454545454
2021-12-03,7:00 PM,San Jose Sharks,0,New York Rangers,1,,New York Rangers,San Jose Sharks,0.7380952380952381,0.5869565217391305
2021-12-03,10:00 PM,Edmonton Oilers,3,Seattle Kraken,4,,Seattle Kraken,Edmonton Oilers,0.391304347826087,0.7619047619047619
2021-12-03,8:00 PM,New Jersey Devils,4,Winnipeg Jets,8,,Winnipeg Jets,New Jersey Devils,0.5454545454545454,0.5238095238095238
2021-12-04,7:00 PM,Tampa Bay Lightning,3,Boston Bruins,2,OT,Tampa Bay Lightning,Boston Bruins,0.6,0.6818181818181818
2021-12-04,7:30 PM,Buffalo Sabres,2,Carolina Hurricanes,6,,Carolina Hurricanes,Buffalo Sabres,0.7045454545454546,0.41304347826086957
2021-12-04,7:00 PM,New York Islanders,3,Detroit Red Wings,4,OT,Detroit Red Wings,New York Islanders,0.5625,0.3611111111111111
2021-12-04,1:00 PM,St. Louis Blues,3,Florida Panthers,4,SO,Florida Panthers,St. Louis Blues,0.7608695652173914,0.5869565217391305
2021-12-04,7:00 PM,Toronto Maple Leafs,3,Minnesota Wild,4,SO,Minnesota Wild,Toronto Maple Leafs,0.717391304347826,0.7291666666666666
2021-12-04,7:00 PM,Montreal Canadiens,3,Nashville Predators,4,OT,Nashville Predators,Montreal Canadiens,0.5434782608695652,0.28
2021-12-04,8:00 PM,Chicago Blackhawks,2,New York Rangers,3,,New York Rangers,Chicago Blackhawks,0.75,0.4090909090909091
2021-12-04,7:00 PM,Colorado Avalanche,5,Ottawa Senators,6,OT,Ottawa Senators,Colorado Avalanche,0.2619047619047619,0.625
2021-12-04,10:00 PM,Pittsburgh Penguins,4,Vancouver Canucks,1,,Pittsburgh Penguins,Vancouver Canucks,0.375,0.5434782608695652
2021-12-04,7:00 PM,Columbus Blue Jackets,1,Washington Capitals,3,,Washington Capitals,Columbus Blue Jackets,0.7083333333333334,0.5714285714285714
2021-12-05,6:00 PM,San Jose Sharks,4,Columbus Blue Jackets,6,,Columbus Blue Jackets,San Jose Sharks,0.5454545454545454,0.5625
2021-12-05,8:00 PM,Los Angeles Kings,5,Edmonton Oilers,1,,Los Angeles Kings,Edmonton Oilers,0.7272727272727273,0.5
2021-12-05,7:30 PM,Chicago Blackhawks,3,New York Islanders,2,SO,Chicago Blackhawks,New York Islanders,0.3684210526315789,0.391304347826087
2021-12-05,6:00 PM,Tampa Bay Lightning,7,Philadelphia Flyers,1,,Tampa Bay Lightning,Philadelphia Flyers,0.47619047619047616,0.6956521739130435
2021-12-05,10:00 PM,Calgary Flames,2,Vegas Golden Knights,3,,Vegas Golden Knights,Calgary Flames,0.5652173913043478,0.7291666666666666
2021-12-05,8:00 PM,Toronto Maple Leafs,3,Winnipeg Jets,6,,Winnipeg Jets,Toronto Maple Leafs,0.5652173913043478,0.72
2021-12-06,8:30 PM,Arizona Coyotes,1,Dallas Stars,4,,Dallas Stars,Arizona Coyotes,0.6190476190476191,0.25
2021-12-06,7:00 PM,Ottawa Senators,3,New Jersey Devils,2,SO,Ottawa Senators,New Jersey Devils,0.5,0.29545454545454547
2021-12-06,7:00 PM,Colorado Avalanche,7,Philadelphia Flyers,5,,Colorado Avalanche,Philadelphia Flyers,0.45454545454545453,0.6190476190476191
2021-12-06,10:00 PM,Pittsburgh Penguins,6,Seattle Kraken,1,,Pittsburgh Penguins,Seattle Kraken,0.4166666666666667,0.5625
2021-12-06,10:00 PM,Los Angeles Kings,0,Vancouver Canucks,4,,Vancouver Canucks,Los Angeles Kings,0.36,0.5217391304347826
2021-12-06,7:00 PM,Anaheim Ducks,3,Washington Capitals,4,SO,Washington Capitals,Anaheim Ducks,0.72,0.6
2021-12-07,7:30 PM,Anaheim Ducks,2,Buffalo Sabres,0,,Anaheim Ducks,Buffalo Sabres,0.3958333333333333,0.5961538461538461
2021-12-07,8:30 PM,New York Rangers,6,Chicago Blackhawks,2,,New York Rangers,Chicago Blackhawks,0.4166666666666667,0.7608695652173914
2021-12-07,7:00 PM,Nashville Predators,5,Detroit Red Wings,2,,Nashville Predators,Detroit Red Wings,0.58,0.5625
2021-12-07,9:00 PM,Minnesota Wild,4,Edmonton Oilers,1,,Minnesota Wild,Edmonton Oilers,0.6956521739130435,0.7291666666666666
2021-12-07,7:00 PM,Tampa Bay Lightning,3,Montreal Canadiens,2,,Tampa Bay Lightning,Montreal Canadiens,0.28846153846153844,0.7083333333333334
2021-12-07,7:00 PM,New York Islanders,5,Ottawa Senators,3,,New York Islanders,Ottawa Senators,0.32608695652173914,0.375
2021-12-07,10:30 PM,Calgary Flames,3,San Jose Sharks,5,,San Jose Sharks,Calgary Flames,0.54,0.7
