Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2023-12-06,9:00 PM,Vegas Golden Knights,6,St. Louis Blues,3,,Vegas Golden Knights,St. Louis Blues,0.5625,0.7115384615384616
2023-12-06,7:00 PM,Pittsburgh Penguins,1,Tampa Bay Lightning,3,,Tampa Bay Lightning,Pittsburgh Penguins,0.5192307692307693,0.5208333333333334
2023-12-07,9:00 PM,Philadelphia Flyers,4,Arizona Coyotes,1,,Philadelphia Flyers,Arizona Coyotes,0.5833333333333334,0.56
2023-12-07,7:00 PM,Buffalo Sabres,3,Boston Bruins,1,,Buffalo Sabres,Boston Bruins,0.7708333333333334,0.4230769230769231
2023-12-07,9:00 PM,Carolina Hurricanes,2,Calgary Flames,3,,Calgary Flames,Carolina Hurricanes,0.46,0.58
2023-12-07,8:30 PM,Anaheim Ducks,0,Chicago Blackhawks,1,,Chicago Blackhawks,Anaheim Ducks,0.3125,0.4
2023-12-07,9:00 PM,Winnipeg Jets,4,Colorado Avalanche,2,,Winnipeg Jets,Colorado Avalanche,0.68,0.625
2023-12-07,7:00 PM,San Jose Sharks,6,Detroit Red Wings,5,OT,San Jose Sharks,Detroit Red Wings,0.6458333333333334,0.3076923076923077
2023-12-07,7:00 PM,Los Angeles Kings,4,Montreal Canadiens,0,,Los Angeles Kings,Montreal Canadiens,0.5,0.75
2023-12-07,8:00 PM,Tampa Bay Lightning,1,Nashville Predators,5,,Nashville Predators,Tampa Bay Lightning,0.52,0.5370370370370371
2023-12-07,7:30 PM,Columbus Blue Jackets,3,New York Islanders,7,,New York Islanders,Columbus Blue Jackets,0.5625,0.3888888888888889
2023-12-07,7:00 PM,Toronto Maple Leafs,4,Ottawa Senators,3,,Toronto Maple Leafs,Ottawa Senators,0.5,0.6363636363636364
2023-12-07,10:30 PM,New Jersey Devils,2,Seattle Kraken,1,,New Jersey Devils,Seattle Kraken,0.4230769230769231,0.5434782608695652
2023-12-07,10:00 PM,Minnesota Wild,0,Vancouver Canucks,2,,Vancouver Canucks,Minnesota Wild,0.6346153846153846,0.4782608695652174
2023-12-07,8:00 PM,Dallas Stars,5,Washington Capitals,4,SO,Dallas Stars,Washington Capitals,0.5909090909090909,0.6458333333333334
2023-12-08,7:00 PM,St. Louis Blues,2,Columbus Blue Jackets,5,,Columbus Blue Jackets,St. Louis Blues,0.375,0.54
2023-12-08,9:00 PM,Minnesota Wild,3,Edmonton Oilers,4,,Edmonton Oilers,Minnesota Wild,0.45652173913043476,0.4583333333333333
2023-12-08,7:00 PM,Pittsburgh Penguins,1,Florida Panthers,3,,Florida Panthers,Pittsburgh Penguins,0.64,0.5
2023-12-09,1:00 PM,Arizona Coyotes,3,Boston Bruins,5,,Boston Bruins,Arizona Coyotes,0.74,0.56
2023-12-09,7:00 PM,Montreal Canadiens,3,Buffalo Sabres,2,SO,Montreal Canadiens,Buffalo Sabres,0.4444444444444444,0.4807692307692308
2023-12-09,4:00 PM,New Jersey Devils,4,Calgary Flames,2,,New Jersey Devils,Calgary Flames,0.4807692307692308,0.5625
2023-12-09,8:00 PM,St. Louis Blues,1,Chicago Blackhawks,3,,Chicago Blackhawks,St. Louis Blues,0.34,0.5192307692307693
2023-12-09,9:00 PM,Philadelphia Flyers,5,Colorado Avalanche,2,,Philadelphia Flyers,Colorado Avalanche,0.6538461538461539,0.5769230769230769
2023-12-09,4:00 PM,Vegas Golden Knights,6,Dallas Stars,1,,Vegas Golden Knights,Dallas Stars,0.66,0.7222222222222222
2023-12-09,7:00 PM,Ottawa Senators,5,Detroit Red Wings,1,,Ottawa Senators,Detroit Red Wings,0.64,0.47619047619047616
2023-12-09,7:30 PM,Los Angeles Kings,2,New York Islanders,3,OT,New York Islanders,Los Angeles Kings,0.58,0.7608695652173914
2023-12-09,10:00 PM,Tampa Bay Lightning,4,Seattle Kraken,3,OT,Tampa Bay Lightning,Seattle Kraken,0.4074074074074074,0.5178571428571429
2023-12-09,7:00 PM,Nashville Predators,0,Toronto Maple Leafs,4,,Toronto Maple Leafs,Nashville Predators,0.6521739130434783,0.5384615384615384
2023-12-09,10:00 PM,Carolina Hurricanes,3,Vancouver Canucks,4,,Vancouver Canucks,Carolina Hurricanes,0.6481481481481481,0.5576923076923077
2023-12-09,7:00 PM,New York Rangers,0,Washington Capitals,4,,Washington Capitals,New York Rangers,0.5869565217391305,0.7708333333333334
2023-12-10,8:00 PM,Winnipeg Jets,4,Anaheim Ducks,2,,Winnipeg Jets,Anaheim Ducks,0.38461538461538464,0.64
2023-12-10,1:00 PM,Florida Panthers,5,Columbus Blue Jackets,2,,Florida Panthers,Columbus Blue Jackets,0.39655172413793105,0.6538461538461539
2023-12-10,7:00 PM,Washington Capitals,4,Chicago Blackhawks,2,,Washington Capitals,Chicago Blackhawks,0.36538461538461536,0.6041666666666666
2023-12-10,4:00 PM,New Jersey Devils,1,Edmonton Oilers,4,,Edmonton Oilers,New Jersey Devils,0.4791666666666667,0.58
2023-12-10,7:00 PM,Nashville Predators,2,Montreal Canadiens,1,,Nashville Predators,Montreal Canadiens,0.5,0.5185185185185185
2023-12-10,7:00 PM,Los Angeles Kings,1,New York Rangers,4,,New York Rangers,Los Angeles Kings,0.74,0.75
2023-12-10,9:00 PM,Minnesota Wild,3,Seattle Kraken,0,,Minnesota Wild,Seattle Kraken,0.4107142857142857,0.44
2023-12-10,10:00 PM,San Jose Sharks,4,Vegas Golden Knights,5,SO,Vegas Golden Knights,San Jose Sharks,0.7321428571428571,0.3333333333333333
2023-12-11,7:00 PM,Arizona Coyotes,2,Buffalo Sabres,5,,Buffalo Sabres,Arizona Coyotes,0.44642857142857145,0.5384615384615384
2023-12-11,9:30 PM,Calgary Flames,5,Colorado Avalanche,6,,Colorado Avalanche,Calgary Flames,0.6296296296296297,0.46296296296296297
2023-12-11,8:00 PM,Detroit Red Wings,3,Dallas Stars,6,,Dallas Stars,Detroit Red Wings,0.6346153846153846,0.6153846153846154
2023-12-11,7:00 PM,Toronto Maple Leafs,3,New York Islanders,4,OT,New York Islanders,Toronto Maple Leafs,0.5961538461538461,0.6666666666666666
2023-12-12,10:00 PM,Chicago Blackhawks,1,Edmonton Oilers,4,,Edmonton Oilers,Chicago Blackhawks,0.5,0.35185185185185186
2023-12-12,8:00 PM,Philadelphia Flyers,2,Nashville Predators,3,OT,Nashville Predators,Philadelphia Flyers,0.5357142857142857,0.5925925925925926
2023-12-12,7:00 PM,Toronto Maple Leafs,7,New York Rangers,3,,Toronto Maple Leafs,New York Rangers,0.75,0.66
2023-12-12,7:00 PM,Carolina Hurricanes,4,Ottawa Senators,1,,Carolina Hurricanes,Ottawa Senators,0.5,0.5370370370370371
2023-12-12,7:00 PM,Arizona Coyotes,2,Pittsburgh Penguins,4,,Pittsburgh Penguins,Arizona Coyotes,0.4807692307692308,0.5185185185185185
2023-12-12,10:00 PM,Florida Panthers,0,Seattle Kraken,4,,Seattle Kraken,Florida Panthers,0.39655172413793105,0.6666666666666666
2023-12-12,10:30 PM,Winnipeg Jets,1,San Jose Sharks,2,,San Jose Sharks,Winnipeg Jets,0.3392857142857143,0.6538461538461539
2023-12-12,7:30 PM,Detroit Red Wings,6,St. Louis Blues,4,,Detroit Red Wings,St. Louis Blues,0.5,0.5925925925925926
2023-12-12,10:00 PM,Tampa Bay Lightning,1,Vancouver Canucks,4,,Vancouver Canucks,Tampa Bay Lightning,0.6607142857142857,0.5344827586206896
2023-12-12,10:00 PM,Calgary Flames,4,Vegas Golden Knights,5,OT,Vegas Golden Knights,Calgary Flames,0.7413793103448276,0.44642857142857145
2023-12-13,10:00 PM,Buffalo Sabres,1,Colorado Avalanche,5,,Colorado Avalanche,Buffalo Sabres,0.6428571428571429,0.46551724137931033
2023-12-13,10:30 PM,Winnipeg Jets,5,Los Angeles Kings,2,,Winnipeg Jets,Los Angeles Kings,0.72,0.6296296296296297
2023-12-13,7:00 PM,Pittsburgh Penguins,4,Montreal Canadiens,3,SO,Pittsburgh Penguins,Montreal Canadiens,0.48214285714285715,0.5
2023-12-13,7:30 PM,Boston Bruins,1,New Jersey Devils,2,OT,New Jersey Devils,Boston Bruins,0.5576923076923077,0.75
2023-12-13,7:30 PM,Anaheim Ducks,3,New York Islanders,4,,New York Islanders,Anaheim Ducks,0.6111111111111112,0.37037037037037035
2023-12-14,7:30 PM,Carolina Hurricanes,2,Detroit Red Wings,1,,Carolina Hurricanes,Detroit Red Wings,0.6071428571428571,0.5535714285714286
2023-12-14,9:00 PM,Tampa Bay Lightning,7,Edmonton Oilers,4,,Tampa Bay Lightning,Edmonton Oilers,0.5192307692307693,0.5166666666666667
2023-12-14,8:00 PM,Calgary Flames,2,Minnesota Wild,3,SO,Minnesota Wild,Calgary Flames,0.46153846153846156,0.4482758620689655
2023-12-14,7:00 PM,Washington Capitals,3,Philadelphia Flyers,4,SO,Philadelphia Flyers,Washington Capitals,0.5892857142857143,0.62
2023-12-14,10:00 PM,Chicago Blackhawks,1,Seattle Kraken,7,,Seattle Kraken,Chicago Blackhawks,0.4166666666666667,0.3392857142857143
2023-12-14,8:00 PM,Ottawa Senators,2,St. Louis Blues,4,,St. Louis Blues,Ottawa Senators,0.48214285714285715,0.4782608695652174
2023-12-14,7:00 PM,Columbus Blue Jackets,6,Toronto Maple Leafs,5,OT,Columbus Blue Jackets,Toronto Maple Leafs,0.6730769230769231,0.38333333333333336
2023-12-14,10:00 PM,Florida Panthers,0,Vancouver Canucks,4,,Vancouver Canucks,Florida Panthers,0.6724137931034483,0.6428571428571429
2023-12-15,9:00 PM,San Jose Sharks,0,Arizona Coyotes,1,,Arizona Coyotes,San Jose Sharks,0.5,0.3620689655172414
2023-12-15,7:30 PM,Nashville Predators,6,Carolina Hurricanes,5,OT,Nashville Predators,Carolina Hurricanes,0.5689655172413793,0.5517241379310345
2023-12-15,8:00 PM,Ottawa Senators,4,Dallas Stars,5,,Dallas Stars,Ottawa Senators,0.6481481481481481,0.4583333333333333
2023-12-15,7:30 PM,Boston Bruins,5,New York Islanders,4,SO,Boston Bruins,New York Islanders,0.625,0.7407407407407407
2023-12-15,7:00 PM,Anaheim Ducks,1,New York Rangers,5,,New York Rangers,Anaheim Ducks,0.7222222222222222,0.35714285714285715
2023-12-15,10:00 PM,Buffalo Sabres,5,Vegas Golden Knights,2,,Buffalo Sabres,Vegas Golden Knights,0.75,0.45
2023-12-16,9:00 PM,Buffalo Sabres,0,Arizona Coyotes,2,,Arizona Coyotes,Buffalo Sabres,0.5172413793103449,0.48333333333333334
2023-12-16,7:00 PM,New York Rangers,2,Boston Bruins,1,OT,New York Rangers,Boston Bruins,0.75,0.7321428571428571
2023-12-16,7:00 PM,New Jersey Devils,6,Columbus Blue Jackets,3,,New Jersey Devils,Columbus Blue Jackets,0.4166666666666667,0.5740740740740741
2023-12-16,10:00 PM,Tampa Bay Lightning,2,Calgary Flames,4,,Calgary Flames,Tampa Bay Lightning,0.45,0.5166666666666667
2023-12-16,10:00 PM,Florida Panthers,5,Edmonton Oilers,1,,Florida Panthers,Edmonton Oilers,0.5,0.6206896551724138
2023-12-16,2:00 PM,Vancouver Canucks,1,Minnesota Wild,2,SO,Minnesota Wild,Vancouver Canucks,0.48148148148148145,0.6833333333333333
2023-12-16,7:00 PM,New York Islanders,3,Montreal Canadiens,5,,Montreal Canadiens,New York Islanders,0.4827586206896552,0.6206896551724138
2023-12-16,8:00 PM,Washington Capitals,1,Nashville Predators,3,,Nashville Predators,Washington Capitals,0.5666666666666667,0.6153846153846154
2023-12-16,7:00 PM,Detroit Red Wings,0,Philadelphia Flyers,1,,Philadelphia Flyers,Detroit Red Wings,0.603448275862069,0.5862068965517241
2023-12-16,10:00 PM,Los Angeles Kings,3,Seattle Kraken,2,SO,Los Angeles Kings,Seattle Kraken,0.45,0.6923076923076923
2023-12-16,8:00 PM,Dallas Stars,3,St. Louis Blues,4,OT,St. Louis Blues,Dallas Stars,0.5,0.6607142857142857
2023-12-16,7:00 PM,Pittsburgh Penguins,0,Toronto Maple Leafs,7,,Toronto Maple Leafs,Pittsburgh Penguins,0.6666666666666666,0.5178571428571429
2023-12-16,7:00 PM,Colorado Avalanche,2,Winnipeg Jets,6,,Winnipeg Jets,Colorado Avalanche,0.6428571428571429,0.6551724137931034
2023-12-17,6:00 PM,Washington Capitals,2,Carolina Hurricanes,1,SO,Washington Capitals,Carolina Hurricanes,0.5666666666666667,0.5925925925925926
2023-12-17,3:00 PM,Vancouver Canucks,4,Chicago Blackhawks,3,,Vancouver Canucks,Chicago Blackhawks,0.3275862068965517,0.6666666666666666
2023-12-17,8:00 PM,San Jose Sharks,2,Colorado Avalanche,6,,Colorado Avalanche,San Jose Sharks,0.6333333333333333,0.35
2023-12-17,7:00 PM,Anaheim Ducks,5,New Jersey Devils,1,,Anaheim Ducks,New Jersey Devils,0.5892857142857143,0.3448275862068966
2023-12-17,8:00 PM,Ottawa Senators,3,Vegas Golden Knights,6,,Vegas Golden Knights,Ottawa Senators,0.7166666666666667,0.44
2023-12-18,9:30 PM,Florida Panthers,1,Calgary Flames,3,,Calgary Flames,Florida Panthers,0.45,0.6333333333333333
2023-12-18,8:00 PM,Seattle Kraken,3,Dallas Stars,4,OT,Dallas Stars,Seattle Kraken,0.6551724137931034,0.4666666666666667
2023-12-18,7:00 PM,Anaheim Ducks,4,Detroit Red Wings,3,,Anaheim Ducks,Detroit Red Wings,0.5666666666666667,0.36666666666666664
2023-12-18,7:00 PM,Minnesota Wild,3,Pittsburgh Penguins,4,,Pittsburgh Penguins,Minnesota Wild,0.5,0.5
2023-12-18,7:30 PM,Montreal Canadiens,3,Winnipeg Jets,2,OT,Montreal Canadiens,Winnipeg Jets,0.6551724137931034,0.5
2023-12-19,9:00 PM,Ottawa Senators,3,Arizona Coyotes,4,,Arizona Coyotes,Ottawa Senators,0.5333333333333333,0.4230769230769231
2023-12-19,7:00 PM,Minnesota Wild,4,Boston Bruins,3,OT,Minnesota Wild,Boston Bruins,0.7413793103448276,0.4827586206896552
2023-12-19,7:00 PM,Columbus Blue Jackets,9,Buffalo Sabres,4,,Columbus Blue Jackets,Buffalo Sabres,0.48333333333333334,0.38333333333333336
2023-12-19,7:00 PM,Vegas Golden Knights,3,Carolina Hurricanes,6,,Carolina Hurricanes,Vegas Golden Knights,0.55,0.7166666666666667
2023-12-19,8:30 PM,Colorado Avalanche,2,Chicago Blackhawks,3,,Chicago Blackhawks,Colorado Avalanche,0.31666666666666665,0.6333333333333333
2023-12-19,7:00 PM,Philadelphia Flyers,3,New Jersey Devils,2,OT,Philadelphia Flyers,New Jersey Devils,0.5689655172413793,0.6166666666666667
2023-12-19,8:00 PM,Vancouver Canucks,5,Nashville Predators,2,,Vancouver Canucks,Nashville Predators,0.6,0.6666666666666666
2023-12-19,7:30 PM,Edmonton Oilers,1,New York Islanders,3,,New York Islanders,Edmonton Oilers,0.6,0.48214285714285715
2023-12-19,10:30 PM,Los Angeles Kings,4,San Jose Sharks,1,,Los Angeles Kings,San Jose Sharks,0.35,0.7037037037037037
2023-12-19,7:00 PM,St. Louis Blues,1,Tampa Bay Lightning,6,,Tampa Bay Lightning,St. Louis Blues,0.5166666666666667,0.5166666666666667
2023-12-19,7:00 PM,New York Rangers,5,Toronto Maple Leafs,2,,New York Rangers,Toronto Maple Leafs,0.6785714285714286,0.7413793103448276
2023-12-20,10:00 PM,Seattle Kraken,2,Los Angeles Kings,1,,Seattle Kraken,Los Angeles Kings,0.7142857142857143,0.4666666666666667
2023-12-20,7:30 PM,Detroit Red Wings,2,Winnipeg Jets,5,,Winnipeg Jets,Detroit Red Wings,0.65,0.5666666666666667
2023-12-20,7:30 PM,New York Islanders,2,Washington Capitals,3,OT,Washington Capitals,New York Islanders,0.6071428571428571,0.6
2023-12-21,10:00 PM,Calgary Flames,3,Anaheim Ducks,0,,Calgary Flames,Anaheim Ducks,0.4,0.48333333333333334
2023-12-21,7:00 PM,Toronto Maple Leafs,3,Buffalo Sabres,9,,Buffalo Sabres,Toronto Maple Leafs,0.45,0.6551724137931034
2023-12-21,7:00 PM,Washington Capitals,3,Columbus Blue Jackets,2,OT,Washington Capitals,Columbus Blue Jackets,0.4166666666666667,0.6206896551724138
2023-12-21,9:00 PM,Ottawa Senators,4,Colorado Avalanche,6,,Colorado Avalanche,Ottawa Senators,0.6,0.4074074074074074
2023-12-21,8:00 PM,Vancouver Canucks,3,Dallas Stars,4,OT,Dallas Stars,Vancouver Canucks,0.6666666666666666,0.7
2023-12-21,7:00 PM,St. Louis Blues,4,Florida Panthers,1,,St. Louis Blues,Florida Panthers,0.6333333333333333,0.5
2023-12-21,8:00 PM,Montreal Canadiens,3,Minnesota Wild,4,OT,Minnesota Wild,Montreal Canadiens,0.5,0.5166666666666667
2023-12-21,7:30 PM,Edmonton Oilers,6,New Jersey Devils,3,,Edmonton Oilers,New Jersey Devils,0.5666666666666667,0.46551724137931033
2023-12-21,7:00 PM,Nashville Predators,4,Philadelphia Flyers,2,,Nashville Predators,Philadelphia Flyers,0.6166666666666667,0.5666666666666667
2023-12-21,7:00 PM,Carolina Hurricanes,1,Pittsburgh Penguins,2,SO,Pittsburgh Penguins,Carolina Hurricanes,0.5166666666666667,0.55
2023-12-21,10:30 PM,Arizona Coyotes,5,San Jose Sharks,2,,Arizona Coyotes,San Jose Sharks,0.3333333333333333,0.5333333333333333
2023-12-21,7:00 PM,Vegas Golden Knights,4,Tampa Bay Lightning,5,,Tampa Bay Lightning,Vegas Golden Knights,0.55,0.6833333333333333
2023-12-22,8:30 PM,Montreal Canadiens,5,Chicago Blackhawks,2,,Montreal Canadiens,Chicago Blackhawks,0.31666666666666665,0.5
2023-12-22,7:00 PM,Philadelphia Flyers,6,Detroit Red Wings,7,SO,Detroit Red Wings,Philadelphia Flyers,0.5333333333333333,0.6166666666666667
2023-12-22,7:30 PM,Edmonton Oilers,4,New York Rangers,3,,Edmonton Oilers,New York Rangers,0.75,0.48333333333333334
2023-12-22,8:00 PM,Boston Bruins,1,Winnipeg Jets,5,,Winnipeg Jets,Boston Bruins,0.6833333333333333,0.7333333333333333
2023-12-23,8:00 PM,Seattle Kraken,3,Anaheim Ducks,2,,Seattle Kraken,Anaheim Ducks,0.36666666666666664,0.5
2023-12-23,7:30 PM,New York Islanders,5,Carolina Hurricanes,4,,New York Islanders,Carolina Hurricanes,0.5666666666666667,0.5833333333333334
2023-12-23,7:00 PM,Toronto Maple Leafs,4,Columbus Blue Jackets,1,,Toronto Maple Leafs,Columbus Blue Jackets,0.4,0.6333333333333333
2023-12-23,9:00 PM,Arizona Coyotes,1,Colorado Avalanche,4,,Colorado Avalanche,Arizona Coyotes,0.6,0.5666666666666667
2023-12-23,3:00 PM,Vegas Golden Knights,2,Florida Panthers,4,,Florida Panthers,Vegas Golden Knights,0.6333333333333333,0.65
2023-12-23,10:00 PM,Calgary Flames,3,Los Angeles Kings,5,,Los Angeles Kings,Calgary Flames,0.6896551724137931,0.5
2023-12-23,7:00 PM,Boston Bruins,2,Minnesota Wild,3,,Minnesota Wild,Boston Bruins,0.5,0.7
2023-12-23,7:00 PM,Detroit Red Wings,2,New Jersey Devils,3,,New Jersey Devils,Detroit Red Wings,0.5333333333333333,0.5333333333333333
2023-12-23,2:00 PM,Dallas Stars,3,Nashville Predators,2,,Dallas Stars,Nashville Predators,0.6,0.6666666666666666
2023-12-23,7:30 PM,Buffalo Sabres,3,New York Rangers,4,OT,New York Rangers,Buffalo Sabres,0.7166666666666667,0.48333333333333334
2023-12-23,7:00 PM,Pittsburgh Penguins,4,Ottawa Senators,5,OT,Ottawa Senators,Pittsburgh Penguins,0.39285714285714285,0.55
2023-12-23,8:00 PM,Chicago Blackhawks,5,St. Louis Blues,7,,St. Louis Blues,Chicago Blackhawks,0.5,0.31666666666666665
2023-12-23,10:00 PM,San Jose Sharks,4,Vancouver Canucks,7,,Vancouver Canucks,San Jose Sharks,0.7166666666666667,0.3333333333333333
2023-12-23,7:00 PM,Tampa Bay Lightning,2,Washington Capitals,1,SO,Tampa Bay Lightning,Washington Capitals,0.6333333333333333,0.5666666666666667
2023-12-27,10:00 PM,Vegas Golden Knights,2,Anaheim Ducks,5,,Anaheim Ducks,Vegas Golden Knights,0.36666666666666664,0.6166666666666667
2023-12-27,9:00 PM,Colorado Avalanche,4,Arizona Coyotes,5,OT,Arizona Coyotes,Colorado Avalanche,0.5666666666666667,0.6
2023-12-27,7:30 PM,Boston Bruins,4,Buffalo Sabres,1,,Boston Bruins,Buffalo Sabres,0.4666666666666667,0.6666666666666666
2023-12-27,9:30 PM,Seattle Kraken,2,Calgary Flames,1,,Seattle Kraken,Calgary Flames,0.4666666666666667,0.5
2023-12-27,9:00 PM,Winnipeg Jets,1,Chicago Blackhawks,2,OT,Chicago Blackhawks,Winnipeg Jets,0.31666666666666665,0.6833333333333333
2023-12-27,10:00 PM,San Jose Sharks,1,Los Angeles Kings,5,,Los Angeles Kings,San Jose Sharks,0.7,0.3333333333333333
2023-12-27,8:00 PM,Detroit Red Wings,3,Minnesota Wild,6,,Minnesota Wild,Detroit Red Wings,0.5333333333333333,0.5
2023-12-27,7:00 PM,Columbus Blue Jackets,3,New Jersey Devils,4,OT,New Jersey Devils,Columbus Blue Jackets,0.55,0.36666666666666664
2023-12-27,8:00 PM,Carolina Hurricanes,5,Nashville Predators,2,,Carolina Hurricanes,Nashville Predators,0.6,0.5333333333333333
2023-12-27,7:30 PM,Pittsburgh Penguins,7,New York Islanders,0,,Pittsburgh Penguins,New York Islanders,0.6,0.5333333333333333
2023-12-27,7:00 PM,Washington Capitals,1,New York Rangers,5,,New York Rangers,Washington Capitals,0.75,0.65
2023-12-27,8:00 PM,Dallas Stars,1,St. Louis Blues,2,,St. Louis Blues,Dallas Stars,0.5333333333333333,0.6833333333333333
2023-12-27,7:00 PM,Florida Panthers,3,Tampa Bay Lightning,2,,Florida Panthers,Tampa Bay Lightning,0.5666666666666667,0.6333333333333333
2023-12-27,7:00 PM,Ottawa Senators,4,Toronto Maple Leafs,2,,Ottawa Senators,Toronto Maple Leafs,0.6333333333333333,0.41379310344827586
2023-12-28,7:00 PM,Montreal Canadiens,3,Carolina Hurricanes,5,,Carolina Hurricanes,Montreal Canadiens,0.5666666666666667,0.5333333333333333
2023-12-28,10:30 PM,Edmonton Oilers,5,San Jose Sharks,0,,Edmonton Oilers,San Jose Sharks,0.3333333333333333,0.5166666666666667
2023-12-28,10:00 PM,Philadelphia Flyers,4,Vancouver Canucks,1,,Philadelphia Flyers,Vancouver Canucks,0.7166666666666667,0.6
2023-12-28,10:00 PM,Los Angeles Kings,2,Vegas Golden Knights,3,,Vegas Golden Knights,Los Angeles Kings,0.5833333333333334,0.7333333333333333
2023-12-29,10:00 PM,Arizona Coyotes,2,Anaheim Ducks,0,,Arizona Coyotes,Anaheim Ducks,0.4,0.5666666666666667
2023-12-29,7:00 PM,Toronto Maple Leafs,5,Columbus Blue Jackets,6,OT,Columbus Blue Jackets,Toronto Maple Leafs,0.36666666666666664,0.6
2023-12-29,8:00 PM,Chicago Blackhawks,4,Dallas Stars,5,OT,Dallas Stars,Chicago Blackhawks,0.65,0.31666666666666665
2023-12-29,7:00 PM,Nashville Predators,4,Detroit Red Wings,5,OT,Detroit Red Wings,Nashville Predators,0.4666666666666667,0.5666666666666667
2023-12-29,7:00 PM,New York Rangers,3,Florida Panthers,4,,Florida Panthers,New York Rangers,0.6333333333333333,0.75
2023-12-29,7:30 PM,Washington Capitals,1,New York Islanders,5,,New York Islanders,Washington Capitals,0.6,0.6166666666666667
2023-12-29,7:00 PM,New Jersey Devils,6,Ottawa Senators,2,,New Jersey Devils,Ottawa Senators,0.43333333333333335,0.5833333333333334
2023-12-29,10:00 PM,Philadelphia Flyers,1,Seattle Kraken,2,OT,Seattle Kraken,Philadelphia Flyers,0.5333333333333333,0.6
2023-12-29,8:00 PM,Colorado Avalanche,2,St. Louis Blues,1,,Colorado Avalanche,St. Louis Blues,0.5333333333333333,0.5833333333333334
2023-12-30,7:00 PM,New Jersey Devils,2,Boston Bruins,5,,Boston Bruins,New Jersey Devils,0.6666666666666666,0.5833333333333334
2023-12-30,5:00 PM,Columbus Blue Jackets,2,Buffalo Sabres,3,OT,Buffalo Sabres,Columbus Blue Jackets,0.4666666666666667,0.38333333333333336
2023-12-30,7:00 PM,Montreal Canadiens,1,Florida Panthers,4,,Florida Panthers,Montreal Canadiens,0.6666666666666666,0.5
2023-12-30,10:00 PM,Edmonton Oilers,3,Los Angeles Kings,2,SO,Edmonton Oilers,Los Angeles Kings,0.7166666666666667,0.55
2023-12-30,7:00 PM,St. Louis Blues,2,Pittsburgh Penguins,4,,Pittsburgh Penguins,St. Louis Blues,0.5333333333333333,0.5333333333333333
2023-12-30,7:00 PM,New York Rangers,5,Tampa Bay Lightning,1,,New York Rangers,Tampa Bay Lightning,0.55,0.75
2023-12-30,7:00 PM,Carolina Hurricanes,3,Toronto Maple Leafs,2,,Carolina Hurricanes,Toronto Maple Leafs,0.6166666666666667,0.6
2023-12-30,2:00 PM,Minnesota Wild,2,Winnipeg Jets,4,,Winnipeg Jets,Minnesota Wild,0.7,0.5333333333333333
2023-12-30,7:00 PM,Nashville Predators,3,Washington Capitals,2,SO,Nashville Predators,Washington Capitals,0.6166666666666667,0.55
2023-12-31,8:00 PM,Edmonton Oilers,7,Anaheim Ducks,2,,Edmonton Oilers,Anaheim Ducks,0.4,0.55
2023-12-31,8:00 PM,Philadelphia Flyers,3,Calgary Flames,4,,Calgary Flames,Philadelphia Flyers,0.4666666666666667,0.6
2023-12-31,8:00 PM,San Jose Sharks,1,Colorado Avalanche,3,,Colorado Avalanche,San Jose Sharks,0.5833333333333334,0.3333333333333333
2023-12-31,8:00 PM,Chicago Blackhawks,1,Dallas Stars,8,,Dallas Stars,Chicago Blackhawks,0.65,0.3333333333333333
2023-12-31,5:00 PM,Boston Bruins,5,Detroit Red Wings,3,,Boston Bruins,Detroit Red Wings,0.4666666666666667,0.6666666666666666
2023-12-31,2:00 PM,Winnipeg Jets,3,Minnesota Wild,2,,Winnipeg Jets,Minnesota Wild,0.5333333333333333,0.7333333333333333
2023-12-31,6:00 PM,Buffalo Sabres,1,Ottawa Senators,5,,Ottawa Senators,Buffalo Sabres,0.43333333333333335,0.4666666666666667
2023-12-31,6:00 PM,New York Islanders,1,Pittsburgh Penguins,3,,Pittsburgh Penguins,New York Islanders,0.5666666666666667,0.6333333333333333
2023-12-31,7:00 PM,Montreal Canadiens,3,Tampa Bay Lightning,4,,Tampa Bay Lightning,Montreal Canadiens,0.5166666666666667,0.4666666666666667
2024-01-01,3:00 PM,Vegas Golden Knights,0,Seattle Kraken,3,,Seattle Kraken,Vegas Golden Knights,0.5333333333333333,0.5833333333333334
2024-01-02,9:00 PM,Florida Panthers,4,Arizona Coyotes,1,,Florida Panthers,Arizona Coyotes,0.5666666666666667,0.6666666666666666
2024-01-02,7:00 PM,Boston Bruins,4,Columbus Blue Jackets,1,,Boston Bruins,Columbus Blue Jackets,0.4,0.6666666666666666
2024-01-02,9:00 PM,New York Islanders,4,Colorado Avalanche,5,OT,Colorado Avalanche,New York Islanders,0.6166666666666667,0.6
2024-01-02,8:00 PM,Montreal Canadiens,4,Dallas Stars,3,,Montreal Canadiens,Dallas Stars,0.65,0.4666666666666667
2024-01-02,9:00 PM,Philadelphia Flyers,2,Edmonton Oilers,5,,Edmonton Oilers,Philadelphia Flyers,0.5833333333333334,0.6
2024-01-02,10:30 PM,Toronto Maple Leafs,3,Los Angeles Kings,0,,Toronto Maple Leafs,Los Angeles Kings,0.7,0.6166666666666667
2024-01-02,8:00 PM,Calgary Flames,3,Minnesota Wild,1,,Calgary Flames,Minnesota Wild,0.5166666666666667,0.5
