Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2018-11-30,9:00 PM,Los Angeles Kings,1,Calgary Flames,4,,Calgary Flames,Los Angeles Kings,0.6,0.38
2018-11-30,9:00 PM,St. Louis Blues,3,Colorado Avalanche,2,OT,St. Louis Blues,Colorado Avalanche,0.68,0.41304347826086957
2018-11-30,7:00 PM,Buffalo Sabres,2,Florida Panthers,3,OT,Florida Panthers,Buffalo Sabres,0.4782608695652174,0.6923076923076923
2018-11-30,7:00 PM,New Jersey Devils,3,Washington Capitals,6,,Washington Capitals,New Jersey Devils,0.6458333333333334,0.4782608695652174
2018-12-01,8:00 PM,St. Louis Blues,1,Arizona Coyotes,6,,Arizona Coyotes,St. Louis Blues,0.5,0.4375
2018-12-01,7:00 PM,Detroit Red Wings,4,Boston Bruins,2,,Detroit Red Wings,Boston Bruins,0.64,0.5
2018-12-01,10:00 PM,Vegas Golden Knights,1,Edmonton Oilers,2,,Edmonton Oilers,Vegas Golden Knights,0.52,0.5370370370370371
2018-12-01,7:00 PM,Tampa Bay Lightning,5,Florida Panthers,4,OT,Tampa Bay Lightning,Florida Panthers,0.5,0.7115384615384616
2018-12-01,7:00 PM,Toronto Maple Leafs,5,Minnesota Wild,3,,Toronto Maple Leafs,Minnesota Wild,0.6,0.6923076923076923
2018-12-01,7:00 PM,New York Rangers,2,Montreal Canadiens,5,,Montreal Canadiens,New York Rangers,0.54,0.5384615384615384
2018-12-01,7:00 PM,Winnipeg Jets,4,New Jersey Devils,3,OT,Winnipeg Jets,New Jersey Devils,0.4583333333333333,0.625
2018-12-01,8:00 PM,Chicago Blackhawks,2,Nashville Predators,5,,Nashville Predators,Chicago Blackhawks,0.6730769230769231,0.4423076923076923
2018-12-01,7:00 PM,Columbus Blue Jackets,2,New York Islanders,3,,New York Islanders,Columbus Blue Jackets,0.5625,0.64
2018-12-01,1:00 PM,San Jose Sharks,2,Ottawa Senators,6,,Ottawa Senators,San Jose Sharks,0.4807692307692308,0.5576923076923077
2018-12-01,7:00 PM,Philadelphia Flyers,4,Pittsburgh Penguins,2,,Philadelphia Flyers,Pittsburgh Penguins,0.5208333333333334,0.4583333333333333
2018-12-01,4:00 PM,Dallas Stars,2,Vancouver Canucks,1,,Dallas Stars,Vancouver Canucks,0.44642857142857145,0.5576923076923077
2018-12-02,7:00 PM,Calgary Flames,3,Chicago Blackhawks,2,,Calgary Flames,Chicago Blackhawks,0.42592592592592593,0.6153846153846154
2018-12-02,7:00 PM,Colorado Avalanche,2,Detroit Red Wings,0,,Colorado Avalanche,Detroit Red Wings,0.5192307692307693,0.6730769230769231
2018-12-02,10:30 PM,Carolina Hurricanes,0,Los Angeles Kings,2,,Los Angeles Kings,Carolina Hurricanes,0.36538461538461536,0.56
2018-12-02,7:00 PM,San Jose Sharks,3,Montreal Canadiens,1,,San Jose Sharks,Montreal Canadiens,0.5576923076923077,0.5370370370370371
2018-12-02,6:00 PM,Winnipeg Jets,4,New York Rangers,3,SO,Winnipeg Jets,New York Rangers,0.5185185185185185,0.64
2018-12-02,3:00 PM,Anaheim Ducks,6,Washington Capitals,5,,Anaheim Ducks,Washington Capitals,0.66,0.5535714285714286
2018-12-03,8:30 PM,Edmonton Oilers,1,Dallas Stars,4,,Dallas Stars,Edmonton Oilers,0.5740740740740741,0.5384615384615384
2018-12-03,7:00 PM,Tampa Bay Lightning,5,New Jersey Devils,1,,Tampa Bay Lightning,New Jersey Devils,0.46,0.7222222222222222
2018-12-03,8:00 PM,Buffalo Sabres,1,Nashville Predators,2,,Nashville Predators,Buffalo Sabres,0.6851851851851852,0.6851851851851852
2018-12-04,7:30 PM,Toronto Maple Leafs,4,Buffalo Sabres,3,OT,Toronto Maple Leafs,Buffalo Sabres,0.6607142857142857,0.7037037037037037
2018-12-04,7:00 PM,Calgary Flames,9,Columbus Blue Jackets,6,,Calgary Flames,Columbus Blue Jackets,0.6153846153846154,0.6296296296296297
2018-12-04,7:30 PM,Tampa Bay Lightning,6,Detroit Red Wings,5,SO,Tampa Bay Lightning,Detroit Red Wings,0.5,0.7321428571428571
2018-12-04,7:00 PM,Boston Bruins,0,Florida Panthers,5,,Florida Panthers,Boston Bruins,0.5,0.6153846153846154
2018-12-04,10:30 PM,Arizona Coyotes,2,Los Angeles Kings,1,,Arizona Coyotes,Los Angeles Kings,0.3888888888888889,0.52
2018-12-04,7:30 PM,Ottawa Senators,2,Montreal Canadiens,5,,Montreal Canadiens,Ottawa Senators,0.5370370370370371,0.5
2018-12-04,7:00 PM,Winnipeg Jets,3,New York Islanders,1,,Winnipeg Jets,New York Islanders,0.58,0.6538461538461539
2018-12-04,7:00 PM,Colorado Avalanche,3,Pittsburgh Penguins,6,,Pittsburgh Penguins,Colorado Avalanche,0.5,0.6851851851851852
2018-12-04,10:00 PM,Minnesota Wild,3,Vancouver Canucks,2,,Minnesota Wild,Vancouver Canucks,0.43103448275862066,0.5769230769230769
2018-12-04,10:00 PM,Washington Capitals,3,Vegas Golden Knights,5,,Vegas Golden Knights,Washington Capitals,0.5178571428571429,0.6346153846153846
2018-12-05,10:30 PM,Chicago Blackhawks,2,Anaheim Ducks,4,,Anaheim Ducks,Chicago Blackhawks,0.5689655172413793,0.4107142857142857
2018-12-05,10:30 PM,Carolina Hurricanes,1,San Jose Sharks,5,,San Jose Sharks,Carolina Hurricanes,0.5535714285714286,0.5384615384615384
2018-12-05,8:00 PM,Edmonton Oilers,3,St. Louis Blues,2,SO,Edmonton Oilers,St. Louis Blues,0.42,0.5185185185185185
2018-12-06,9:00 PM,Washington Capitals,4,Arizona Coyotes,2,,Washington Capitals,Arizona Coyotes,0.5384615384615384,0.6111111111111112
2018-12-06,9:00 PM,Minnesota Wild,0,Calgary Flames,2,,Calgary Flames,Minnesota Wild,0.6428571428571429,0.5925925925925926
2018-12-06,7:00 PM,Colorado Avalanche,5,Florida Panthers,2,,Colorado Avalanche,Florida Panthers,0.5192307692307693,0.6607142857142857
2018-12-06,10:30 PM,New Jersey Devils,6,Los Angeles Kings,3,,New Jersey Devils,Los Angeles Kings,0.375,0.4423076923076923
2018-12-06,7:30 PM,Montreal Canadiens,5,Ottawa Senators,2,,Montreal Canadiens,Ottawa Senators,0.48214285714285715,0.5535714285714286
2018-12-06,7:00 PM,Columbus Blue Jackets,4,Philadelphia Flyers,3,OT,Columbus Blue Jackets,Philadelphia Flyers,0.48,0.5925925925925926
2018-12-06,7:00 PM,New York Islanders,2,Pittsburgh Penguins,6,,Pittsburgh Penguins,New York Islanders,0.5192307692307693,0.5576923076923077
2018-12-06,7:30 PM,Boston Bruins,2,Tampa Bay Lightning,3,,Tampa Bay Lightning,Boston Bruins,0.7413793103448276,0.5925925925925926
2018-12-06,7:00 PM,Detroit Red Wings,5,Toronto Maple Leafs,4,OT,Detroit Red Wings,Toronto Maple Leafs,0.7142857142857143,0.5
2018-12-06,10:00 PM,Nashville Predators,3,Vancouver Canucks,5,,Vancouver Canucks,Nashville Predators,0.4166666666666667,0.6964285714285714
2018-12-06,10:00 PM,Chicago Blackhawks,3,Vegas Golden Knights,4,,Vegas Golden Knights,Chicago Blackhawks,0.5344827586206896,0.39655172413793105
2018-12-07,10:00 PM,Carolina Hurricanes,4,Anaheim Ducks,1,,Carolina Hurricanes,Anaheim Ducks,0.5833333333333334,0.5185185185185185
2018-12-07,8:00 PM,San Jose Sharks,2,Dallas Stars,3,,Dallas Stars,San Jose Sharks,0.5892857142857143,0.5689655172413793
2018-12-07,9:00 PM,Minnesota Wild,2,Edmonton Oilers,7,,Edmonton Oilers,Minnesota Wild,0.5357142857142857,0.5714285714285714
2018-12-07,8:00 PM,St. Louis Blues,1,Winnipeg Jets,0,,St. Louis Blues,Winnipeg Jets,0.6666666666666666,0.4230769230769231
2018-12-08,8:00 PM,San Jose Sharks,5,Arizona Coyotes,3,,San Jose Sharks,Arizona Coyotes,0.5185185185185185,0.55
2018-12-08,7:00 PM,Toronto Maple Leafs,3,Boston Bruins,6,,Boston Bruins,Toronto Maple Leafs,0.5714285714285714,0.7068965517241379
2018-12-08,1:00 PM,Philadelphia Flyers,6,Buffalo Sabres,2,,Philadelphia Flyers,Buffalo Sabres,0.6551724137931034,0.4807692307692308
2018-12-08,7:00 PM,Washington Capitals,4,Columbus Blue Jackets,0,,Washington Capitals,Columbus Blue Jackets,0.6071428571428571,0.625
2018-12-08,10:00 PM,Nashville Predators,2,Calgary Flames,5,,Calgary Flames,Nashville Predators,0.6551724137931034,0.6724137931034483
2018-12-08,7:00 PM,New York Islanders,3,Detroit Red Wings,2,,New York Islanders,Detroit Red Wings,0.5172413793103449,0.5370370370370371
2018-12-08,7:00 PM,New York Rangers,5,Florida Panthers,4,SO,New York Rangers,Florida Panthers,0.5,0.5178571428571429
2018-12-08,4:00 PM,Vegas Golden Knights,1,Los Angeles Kings,5,,Los Angeles Kings,Vegas Golden Knights,0.3620689655172414,0.55
2018-12-08,7:00 PM,Pittsburgh Penguins,1,Ottawa Senators,2,OT,Ottawa Senators,Pittsburgh Penguins,0.46551724137931033,0.5370370370370371
2018-12-08,7:00 PM,Colorado Avalanche,1,Tampa Bay Lightning,7,,Tampa Bay Lightning,Colorado Avalanche,0.75,0.6724137931034483
2018-12-09,8:00 PM,New Jersey Devils,5,Anaheim Ducks,6,SO,Anaheim Ducks,New Jersey Devils,0.55,0.46296296296296297
2018-12-09,6:00 PM,Montreal Canadiens,3,Chicago Blackhawks,2,,Montreal Canadiens,Chicago Blackhawks,0.38333333333333336,0.5689655172413793
2018-12-09,9:00 PM,Calgary Flames,0,Edmonton Oilers,1,,Edmonton Oilers,Calgary Flames,0.5517241379310345,0.6666666666666666
2018-12-09,5:00 PM,Boston Bruins,2,Ottawa Senators,1,OT,Boston Bruins,Ottawa Senators,0.48333333333333334,0.5862068965517241
2018-12-09,3:00 PM,Vancouver Canucks,6,St. Louis Blues,1,,Vancouver Canucks,St. Louis Blues,0.4444444444444444,0.4166666666666667
2018-12-09,9:00 PM,Dallas Stars,2,Vegas Golden Knights,4,,Vegas Golden Knights,Dallas Stars,0.55,0.603448275862069
2018-12-09,3:00 PM,Philadelphia Flyers,1,Winnipeg Jets,7,,Winnipeg Jets,Philadelphia Flyers,0.6428571428571429,0.5
2018-12-10,7:30 PM,Los Angeles Kings,1,Detroit Red Wings,3,,Detroit Red Wings,Los Angeles Kings,0.5,0.38333333333333336
2018-12-10,7:00 PM,Pittsburgh Penguins,2,New York Islanders,1,SO,Pittsburgh Penguins,New York Islanders,0.5535714285714286,0.5357142857142857
2018-12-10,10:30 PM,New Jersey Devils,2,San Jose Sharks,5,,San Jose Sharks,New Jersey Devils,0.5833333333333334,0.4642857142857143
2018-12-10,7:30 PM,New York Rangers,3,Tampa Bay Lightning,6,,Tampa Bay Lightning,New York Rangers,0.75,0.5344827586206896
2018-12-11,7:00 PM,Arizona Coyotes,3,Boston Bruins,4,,Boston Bruins,Arizona Coyotes,0.6,0.5
2018-12-11,7:00 PM,Los Angeles Kings,3,Buffalo Sabres,4,OT,Buffalo Sabres,Los Angeles Kings,0.6333333333333333,0.36666666666666664
2018-12-11,7:00 PM,Toronto Maple Leafs,4,Carolina Hurricanes,1,,Toronto Maple Leafs,Carolina Hurricanes,0.5357142857142857,0.6833333333333333
2018-12-11,7:00 PM,Vancouver Canucks,3,Columbus Blue Jackets,2,,Vancouver Canucks,Columbus Blue Jackets,0.5862068965517241,0.45
2018-12-11,9:00 PM,Edmonton Oilers,6,Colorado Avalanche,4,,Edmonton Oilers,Colorado Avalanche,0.65,0.5666666666666667
2018-12-11,8:00 PM,Montreal Canadiens,1,Minnesota Wild,7,,Minnesota Wild,Montreal Canadiens,0.5517241379310345,0.5833333333333334
2018-12-11,8:00 PM,Ottawa Senators,1,Nashville Predators,3,,Nashville Predators,Ottawa Senators,0.65,0.48333333333333334
2018-12-11,8:00 PM,Florida Panthers,3,St. Louis Blues,4,,St. Louis Blues,Florida Panthers,0.42857142857142855,0.5
2018-12-11,8:00 PM,Chicago Blackhawks,3,Winnipeg Jets,6,,Winnipeg Jets,Chicago Blackhawks,0.6551724137931034,0.35
2018-12-11,7:30 PM,Detroit Red Wings,2,Washington Capitals,6,,Washington Capitals,Detroit Red Wings,0.6379310344827587,0.5166666666666667
2018-12-12,10:00 PM,Dallas Stars,3,Anaheim Ducks,6,,Anaheim Ducks,Dallas Stars,0.55,0.5833333333333334
2018-12-12,8:30 PM,Philadelphia Flyers,5,Calgary Flames,6,OT,Calgary Flames,Philadelphia Flyers,0.6666666666666666,0.48214285714285715
2018-12-12,8:00 PM,Pittsburgh Penguins,3,Chicago Blackhawks,6,,Chicago Blackhawks,Pittsburgh Penguins,0.31666666666666665,0.5517241379310345
2018-12-12,7:00 PM,Vegas Golden Knights,3,New York Islanders,2,,Vegas Golden Knights,New York Islanders,0.5517241379310345,0.55
2018-12-13,7:00 PM,Arizona Coyotes,1,Buffalo Sabres,3,,Buffalo Sabres,Arizona Coyotes,0.6666666666666666,0.4827586206896552
2018-12-13,7:00 PM,Los Angeles Kings,1,Columbus Blue Jackets,4,,Columbus Blue Jackets,Los Angeles Kings,0.5666666666666667,0.35
2018-12-13,8:00 PM,Florida Panthers,1,Minnesota Wild,5,,Minnesota Wild,Florida Panthers,0.5666666666666667,0.4827586206896552
2018-12-13,7:30 PM,Carolina Hurricanes,4,Montreal Canadiens,6,,Montreal Canadiens,Carolina Hurricanes,0.5666666666666667,0.5172413793103449
2018-12-13,8:00 PM,Vancouver Canucks,3,Nashville Predators,4,OT,Nashville Predators,Vancouver Canucks,0.65,0.48333333333333334
2018-12-13,10:30 PM,Dallas Stars,2,San Jose Sharks,3,,San Jose Sharks,Dallas Stars,0.5833333333333334,0.55
2018-12-13,7:30 PM,Toronto Maple Leafs,1,Tampa Bay Lightning,4,,Tampa Bay Lightning,Toronto Maple Leafs,0.7833333333333333,0.6833333333333333
2018-12-13,8:00 PM,Edmonton Oilers,4,Winnipeg Jets,5,OT,Winnipeg Jets,Edmonton Oilers,0.6666666666666666,0.6
2018-12-14,7:30 PM,Washington Capitals,6,Carolina Hurricanes,5,SO,Washington Capitals,Carolina Hurricanes,0.5,0.65
2018-12-14,8:30 PM,Winnipeg Jets,4,Chicago Blackhawks,3,OT,Winnipeg Jets,Chicago Blackhawks,0.3333333333333333,0.6666666666666666
2018-12-14,7:30 PM,Ottawa Senators,4,Detroit Red Wings,2,,Ottawa Senators,Detroit Red Wings,0.5166666666666667,0.45
2018-12-14,9:00 PM,Philadelphia Flyers,1,Edmonton Oilers,4,,Edmonton Oilers,Philadelphia Flyers,0.6166666666666667,0.4827586206896552
2018-12-14,7:00 PM,Vegas Golden Knights,4,New Jersey Devils,5,OT,New Jersey Devils,Vegas Golden Knights,0.4482758620689655,0.5833333333333334
2018-12-14,7:00 PM,Arizona Coyotes,4,New York Rangers,3,OT,Arizona Coyotes,New York Rangers,0.5166666666666667,0.4666666666666667
2018-12-14,7:00 PM,Boston Bruins,3,Pittsburgh Penguins,5,,Pittsburgh Penguins,Boston Bruins,0.5333333333333333,0.6333333333333333
2018-12-14,8:00 PM,Colorado Avalanche,3,St. Louis Blues,4,OT,St. Louis Blues,Colorado Avalanche,0.4482758620689655,0.6166666666666667
2018-12-15,7:00 PM,Anaheim Ducks,2,Columbus Blue Jackets,1,OT,Anaheim Ducks,Columbus Blue Jackets,0.5666666666666667,0.55
2018-12-15,9:00 PM,Dallas Stars,4,Colorado Avalanche,6,,Colorado Avalanche,Dallas Stars,0.6,0.5166666666666667
2018-12-15,7:00 PM,Toronto Maple Leafs,3,Florida Panthers,4,OT,Florida Panthers,Toronto Maple Leafs,0.4666666666666667,0.6833333333333333
2018-12-15,1:30 PM,Calgary Flames,2,Minnesota Wild,1,,Calgary Flames,Minnesota Wild,0.6,0.6666666666666666
2018-12-15,7:00 PM,Ottawa Senators,2,Montreal Canadiens,5,,Montreal Canadiens,Ottawa Senators,0.5666666666666667,0.48333333333333334
2018-12-15,8:00 PM,New Jersey Devils,1,Nashville Predators,2,SO,Nashville Predators,New Jersey Devils,0.65,0.4666666666666667
2018-12-15,7:00 PM,Detroit Red Wings,3,New York Islanders,4,SO,New York Islanders,Detroit Red Wings,0.5333333333333333,0.5
2018-12-15,7:00 PM,Los Angeles Kings,3,Pittsburgh Penguins,4,OT,Pittsburgh Penguins,Los Angeles Kings,0.5333333333333333,0.35
2018-12-15,10:00 PM,Philadelphia Flyers,1,Vancouver Canucks,5,,Vancouver Canucks,Philadelphia Flyers,0.4666666666666667,0.4666666666666667
2018-12-15,7:00 PM,Buffalo Sabres,3,Washington Capitals,4,SO,Washington Capitals,Buffalo Sabres,0.65,0.6666666666666666
2018-12-16,5:00 PM,Buffalo Sabres,4,Boston Bruins,2,,Buffalo Sabres,Boston Bruins,0.6,0.65
2018-12-16,1:00 PM,Arizona Coyotes,0,Carolina Hurricanes,3,,Carolina Hurricanes,Arizona Coyotes,0.5,0.5
2018-12-16,7:00 PM,San Jose Sharks,7,Chicago Blackhawks,3,,San Jose Sharks,Chicago Blackhawks,0.3333333333333333,0.6166666666666667
2018-12-16,12:30 PM,Vegas Golden Knights,4,New York Rangers,3,OT,Vegas Golden Knights,New York Rangers,0.5333333333333333,0.6
2018-12-16,3:00 PM,Calgary Flames,7,St. Louis Blues,2,,Calgary Flames,St. Louis Blues,0.4666666666666667,0.6666666666666666
2018-12-16,10:00 PM,Edmonton Oilers,2,Vancouver Canucks,4,,Vancouver Canucks,Edmonton Oilers,0.4666666666666667,0.6166666666666667
2018-12-16,7:00 PM,Tampa Bay Lightning,4,Winnipeg Jets,5,OT,Winnipeg Jets,Tampa Bay Lightning,0.7,0.7833333333333333
2018-12-17,7:00 PM,Vegas Golden Knights,0,Columbus Blue Jackets,1,,Columbus Blue Jackets,Vegas Golden Knights,0.5833333333333334,0.6333333333333333
2018-12-17,9:00 PM,New York Islanders,4,Colorado Avalanche,1,,New York Islanders,Colorado Avalanche,0.6333333333333333,0.5333333333333333
2018-12-17,7:30 PM,Boston Bruins,4,Montreal Canadiens,0,,Boston Bruins,Montreal Canadiens,0.6,0.5666666666666667
2018-12-17,7:30 PM,Nashville Predators,3,Ottawa Senators,4,OT,Ottawa Senators,Nashville Predators,0.48333333333333334,0.6833333333333333
2018-12-17,7:00 PM,Anaheim Ducks,4,Pittsburgh Penguins,2,,Anaheim Ducks,Pittsburgh Penguins,0.5666666666666667,0.5666666666666667
2018-12-18,9:00 PM,New York Islanders,3,Arizona Coyotes,1,,New York Islanders,Arizona Coyotes,0.5,0.5666666666666667
2018-12-18,7:00 PM,Florida Panthers,5,Buffalo Sabres,2,,Florida Panthers,Buffalo Sabres,0.6833333333333333,0.48333333333333334
2018-12-18,8:30 PM,Nashville Predators,1,Chicago Blackhawks,2,,Chicago Blackhawks,Nashville Predators,0.3,0.6666666666666666
2018-12-18,8:30 PM,Calgary Flames,0,Dallas Stars,2,,Dallas Stars,Calgary Flames,0.5166666666666667,0.7
2018-12-18,9:00 PM,St. Louis Blues,4,Edmonton Oilers,1,,St. Louis Blues,Edmonton Oilers,0.5833333333333334,0.4666666666666667
2018-12-18,10:30 PM,Winnipeg Jets,1,Los Angeles Kings,4,,Los Angeles Kings,Winnipeg Jets,0.3333333333333333,0.7
2018-12-18,8:00 PM,San Jose Sharks,4,Minnesota Wild,0,,San Jose Sharks,Minnesota Wild,0.5833333333333334,0.6166666666666667
2018-12-18,7:00 PM,Toronto Maple Leafs,7,New Jersey Devils,2,,Toronto Maple Leafs,New Jersey Devils,0.45,0.6666666666666666
2018-12-18,7:00 PM,Anaheim Ducks,1,New York Rangers,3,,New York Rangers,Anaheim Ducks,0.55,0.6
2018-12-18,7:00 PM,Detroit Red Wings,2,Philadelphia Flyers,3,,Philadelphia Flyers,Detroit Red Wings,0.43333333333333335,0.5166666666666667
2018-12-18,10:00 PM,Tampa Bay Lightning,5,Vancouver Canucks,2,,Tampa Bay Lightning,Vancouver Canucks,0.4666666666666667,0.7666666666666667
2018-12-19,8:30 PM,Montreal Canadiens,1,Colorado Avalanche,2,,Colorado Avalanche,Montreal Canadiens,0.6,0.5666666666666667
2018-12-19,8:00 PM,Pittsburgh Penguins,2,Washington Capitals,1,,Pittsburgh Penguins,Washington Capitals,0.6666666666666666,0.5333333333333333
2018-12-20,9:00 PM,Montreal Canadiens,2,Arizona Coyotes,1,,Montreal Canadiens,Arizona Coyotes,0.4666666666666667,0.5333333333333333
2018-12-20,7:00 PM,Anaheim Ducks,1,Boston Bruins,3,,Boston Bruins,Anaheim Ducks,0.5666666666666667,0.5666666666666667
2018-12-20,7:00 PM,Detroit Red Wings,4,Carolina Hurricanes,1,,Detroit Red Wings,Carolina Hurricanes,0.5,0.5166666666666667
2018-12-20,7:00 PM,New Jersey Devils,1,Columbus Blue Jackets,2,,Columbus Blue Jackets,New Jersey Devils,0.5833333333333334,0.4166666666666667
2018-12-20,9:00 PM,Tampa Bay Lightning,5,Calgary Flames,4,SO,Tampa Bay Lightning,Calgary Flames,0.6666666666666666,0.7666666666666667
2018-12-20,8:30 PM,Chicago Blackhawks,5,Dallas Stars,2,,Chicago Blackhawks,Dallas Stars,0.5166666666666667,0.3333333333333333
2018-12-20,7:00 PM,Nashville Predators,1,Philadelphia Flyers,2,,Philadelphia Flyers,Nashville Predators,0.4666666666666667,0.6333333333333333
2018-12-20,7:00 PM,Minnesota Wild,1,Pittsburgh Penguins,2,,Pittsburgh Penguins,Minnesota Wild,0.55,0.55
2018-12-20,10:30 PM,Winnipeg Jets,5,San Jose Sharks,3,,Winnipeg Jets,San Jose Sharks,0.6333333333333333,0.7
2018-12-20,7:00 PM,Florida Panthers,1,Toronto Maple Leafs,6,,Toronto Maple Leafs,Florida Panthers,0.6666666666666666,0.5166666666666667
2018-12-20,10:00 PM,St. Louis Blues,1,Vancouver Canucks,5,,Vancouver Canucks,St. Louis Blues,0.4666666666666667,0.48333333333333334
2018-12-20,10:00 PM,New York Islanders,2,Vegas Golden Knights,4,,Vegas Golden Knights,New York Islanders,0.6,0.5666666666666667
2018-12-21,9:00 PM,Chicago Blackhawks,2,Colorado Avalanche,1,,Chicago Blackhawks,Colorado Avalanche,0.6166666666666667,0.3333333333333333
2018-12-21,7:00 PM,Ottawa Senators,2,New Jersey Devils,5,,New Jersey Devils,Ottawa Senators,0.38333333333333336,0.48333333333333334
2018-12-21,7:00 PM,Buffalo Sabres,1,Washington Capitals,2,,Washington Capitals,Buffalo Sabres,0.6333333333333333,0.65
2018-12-22,7:00 PM,Colorado Avalanche,4,Arizona Coyotes,6,,Arizona Coyotes,Colorado Avalanche,0.4666666666666667,0.6
2018-12-22,1:00 PM,Nashville Predators,2,Boston Bruins,5,,Boston Bruins,Nashville Predators,0.5666666666666667,0.6
2018-12-22,7:00 PM,Anaheim Ducks,0,Buffalo Sabres,3,,Buffalo Sabres,Anaheim Ducks,0.65,0.5333333333333333
2018-12-22,7:00 PM,Pittsburgh Penguins,3,Carolina Hurricanes,0,,Pittsburgh Penguins,Carolina Hurricanes,0.4666666666666667,0.5666666666666667
2018-12-22,4:00 PM,St. Louis Blues,3,Calgary Flames,1,,St. Louis Blues,Calgary Flames,0.65,0.45
2018-12-22,2:00 PM,Florida Panthers,2,Detroit Red Wings,1,,Florida Panthers,Detroit Red Wings,0.55,0.5166666666666667
2018-12-22,10:00 PM,Tampa Bay Lightning,6,Edmonton Oilers,3,,Tampa Bay Lightning,Edmonton Oilers,0.55,0.7833333333333333
2018-12-22,8:00 PM,Dallas Stars,2,Minnesota Wild,1,OT,Dallas Stars,Minnesota Wild,0.5333333333333333,0.5166666666666667
2018-12-22,7:00 PM,Washington Capitals,4,Ottawa Senators,0,,Washington Capitals,Ottawa Senators,0.45,0.6666666666666666
2018-12-22,1:00 PM,Columbus Blue Jackets,4,Philadelphia Flyers,3,,Columbus Blue Jackets,Philadelphia Flyers,0.5,0.5833333333333334
2018-12-22,4:00 PM,Los Angeles Kings,3,San Jose Sharks,2,OT,Los Angeles Kings,San Jose Sharks,0.6333333333333333,0.36666666666666664
2018-12-22,7:00 PM,New York Rangers,3,Toronto Maple Leafs,5,,Toronto Maple Leafs,New York Rangers,0.6666666666666666,0.5833333333333334
2018-12-22,10:00 PM,Winnipeg Jets,1,Vancouver Canucks,0,,Winnipeg Jets,Vancouver Canucks,0.4666666666666667,0.7
2018-12-22,4:00 PM,Montreal Canadiens,4,Vegas Golden Knights,3,OT,Montreal Canadiens,Vegas Golden Knights,0.6,0.5333333333333333
2018-12-23,5:00 PM,Boston Bruins,3,Carolina Hurricanes,5,,Carolina Hurricanes,Boston Bruins,0.43333333333333335,0.6
2018-12-23,7:00 PM,Florida Panthers,6,Chicago Blackhawks,3,,Florida Panthers,Chicago Blackhawks,0.36666666666666664,0.5333333333333333
2018-12-23,8:00 PM,New York Islanders,3,Dallas Stars,1,,New York Islanders,Dallas Stars,0.55,0.5666666666666667
2018-12-23,12:30 PM,Columbus Blue Jackets,3,New Jersey Devils,0,,Columbus Blue Jackets,New Jersey Devils,0.38333333333333336,0.6166666666666667
2018-12-23,7:00 PM,Philadelphia Flyers,3,New York Rangers,2,SO,Philadelphia Flyers,New York Rangers,0.55,0.4666666666666667
2018-12-23,8:00 PM,Arizona Coyotes,4,San Jose Sharks,3,SO,Arizona Coyotes,San Jose Sharks,0.6166666666666667,0.5
2018-12-23,7:30 PM,Detroit Red Wings,4,Toronto Maple Leafs,5,OT,Toronto Maple Leafs,Detroit Red Wings,0.6666666666666666,0.55
2018-12-23,8:00 PM,Los Angeles Kings,4,Vegas Golden Knights,3,OT,Los Angeles Kings,Vegas Golden Knights,0.5833333333333334,0.4
2018-12-27,7:00 PM,New Jersey Devils,5,Boston Bruins,2,,New Jersey Devils,Boston Bruins,0.5833333333333334,0.38333333333333336
2018-12-27,8:30 PM,Minnesota Wild,2,Chicago Blackhawks,5,,Chicago Blackhawks,Minnesota Wild,0.3333333333333333,0.55
2018-12-27,9:00 PM,Vancouver Canucks,4,Edmonton Oilers,2,,Vancouver Canucks,Edmonton Oilers,0.55,0.4666666666666667
2018-12-27,10:30 PM,Arizona Coyotes,1,Los Angeles Kings,2,,Los Angeles Kings,Arizona Coyotes,0.43333333333333335,0.5
2018-12-27,8:00 PM,Dallas Stars,2,Nashville Predators,0,,Dallas Stars,Nashville Predators,0.5666666666666667,0.55
2018-12-27,7:00 PM,Columbus Blue Jackets,4,New York Rangers,3,OT,Columbus Blue Jackets,New York Rangers,0.5666666666666667,0.6166666666666667
2018-12-27,7:00 PM,Detroit Red Wings,2,Pittsburgh Penguins,5,,Pittsburgh Penguins,Detroit Red Wings,0.5666666666666667,0.5333333333333333
2018-12-27,10:30 PM,Anaheim Ducks,2,San Jose Sharks,4,,San Jose Sharks,Anaheim Ducks,0.6,0.5333333333333333
2018-12-27,8:00 PM,Buffalo Sabres,1,St. Louis Blues,4,,St. Louis Blues,Buffalo Sabres,0.4666666666666667,0.6833333333333333
2018-12-27,7:30 PM,Philadelphia Flyers,5,Tampa Bay Lightning,6,OT,Tampa Bay Lightning,Philadelphia Flyers,0.7833333333333333,0.5
2018-12-27,10:00 PM,Colorado Avalanche,1,Vegas Golden Knights,2,,Vegas Golden Knights,Colorado Avalanche,0.5833333333333334,0.5666666666666667
2018-12-27,8:00 PM,Calgary Flames,4,Winnipeg Jets,1,,Calgary Flames,Winnipeg Jets,0.7166666666666667,0.65
2018-12-27,7:00 PM,Carolina Hurricanes,1,Washington Capitals,3,,Washington Capitals,Carolina Hurricanes,0.7,0.43333333333333335
2018-12-28,7:00 PM,Toronto Maple Leafs,4,Columbus Blue Jackets,2,,Toronto Maple Leafs,Columbus Blue Jackets,0.65,0.6666666666666666
