Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2021-02-12,7:00 PM,Boston Bruins,1,New York Rangers,0,,Boston Bruins,New York Rangers,0.4583333333333333,0.8333333333333334
2021-02-13,8:00 PM,St. Louis Blues,5,Arizona Coyotes,4,OT,St. Louis Blues,Arizona Coyotes,0.5,0.6428571428571429
2021-02-13,8:00 PM,Columbus Blue Jackets,2,Chicago Blackhawks,3,OT,Chicago Blackhawks,Columbus Blue Jackets,0.5333333333333333,0.5666666666666667
2021-02-13,8:00 PM,Carolina Hurricanes,4,Dallas Stars,3,SO,Carolina Hurricanes,Dallas Stars,0.5909090909090909,0.7272727272727273
2021-02-13,7:00 PM,Tampa Bay Lightning,6,Florida Panthers,1,,Tampa Bay Lightning,Florida Panthers,0.8181818181818182,0.7916666666666666
2021-02-13,8:00 PM,Detroit Red Wings,4,Nashville Predators,2,,Detroit Red Wings,Nashville Predators,0.42857142857142855,0.26666666666666666
2021-02-13,7:00 PM,Boston Bruins,2,New York Islanders,4,,New York Islanders,Boston Bruins,0.5416666666666666,0.8461538461538461
2021-02-13,4:00 PM,Vegas Golden Knights,3,San Jose Sharks,1,,Vegas Golden Knights,San Jose Sharks,0.4583333333333333,0.7727272727272727
2021-02-13,7:00 PM,Montreal Canadiens,2,Toronto Maple Leafs,1,,Montreal Canadiens,Toronto Maple Leafs,0.8214285714285714,0.6428571428571429
2021-02-13,10:00 PM,Calgary Flames,1,Vancouver Canucks,3,,Vancouver Canucks,Calgary Flames,0.35294117647058826,0.5769230769230769
2021-02-13,3:00 PM,Ottawa Senators,2,Winnipeg Jets,1,,Ottawa Senators,Winnipeg Jets,0.6538461538461539,0.16666666666666666
2021-02-14,3:00 PM,Washington Capitals,3,Pittsburgh Penguins,6,,Pittsburgh Penguins,Washington Capitals,0.5416666666666666,0.625
2021-02-14,7:00 PM,Colorado Avalanche,0,Vegas Golden Knights,1,,Vegas Golden Knights,Colorado Avalanche,0.7916666666666666,0.6818181818181818
2021-02-15,4:00 PM,St. Louis Blues,0,Arizona Coyotes,1,,Arizona Coyotes,St. Louis Blues,0.5,0.6666666666666666
2021-02-15,7:00 PM,New York Islanders,3,Buffalo Sabres,1,,New York Islanders,Buffalo Sabres,0.5,0.5769230769230769
2021-02-15,7:00 PM,Columbus Blue Jackets,3,Carolina Hurricanes,7,,Carolina Hurricanes,Columbus Blue Jackets,0.75,0.5625
2021-02-15,7:30 PM,Chicago Blackhawks,3,Detroit Red Wings,2,OT,Chicago Blackhawks,Detroit Red Wings,0.3125,0.5625
2021-02-15,9:00 PM,Winnipeg Jets,6,Edmonton Oilers,5,,Winnipeg Jets,Edmonton Oilers,0.5625,0.6071428571428571
2021-02-15,10:30 PM,Anaheim Ducks,2,San Jose Sharks,3,,San Jose Sharks,Anaheim Ducks,0.4230769230769231,0.5
2021-02-15,7:00 PM,Florida Panthers,6,Tampa Bay Lightning,4,,Florida Panthers,Tampa Bay Lightning,0.8076923076923077,0.75
2021-02-15,7:00 PM,Ottawa Senators,6,Toronto Maple Leafs,5,OT,Ottawa Senators,Toronto Maple Leafs,0.7666666666666667,0.21875
2021-02-15,10:00 PM,Calgary Flames,4,Vancouver Canucks,3,OT,Calgary Flames,Vancouver Canucks,0.3888888888888889,0.5357142857142857
2021-02-16,7:00 PM,New York Islanders,3,Buffalo Sabres,0,,New York Islanders,Buffalo Sabres,0.45454545454545453,0.6071428571428571
2021-02-16,10:00 PM,Minnesota Wild,0,Los Angeles Kings,4,,Los Angeles Kings,Minnesota Wild,0.4230769230769231,0.5454545454545454
2021-02-16,7:00 PM,New Jersey Devils,5,New York Rangers,2,,New Jersey Devils,New York Rangers,0.4230769230769231,0.5555555555555556
2021-02-16,7:00 PM,Washington Capitals,3,Pittsburgh Penguins,1,,Washington Capitals,Pittsburgh Penguins,0.5769230769230769,0.5769230769230769
2021-02-16,10:00 PM,Colorado Avalanche,3,Vegas Golden Knights,2,,Colorado Avalanche,Vegas Golden Knights,0.8076923076923077,0.625
2021-02-17,5:00 PM,Florida Panthers,4,Carolina Hurricanes,3,OT,Florida Panthers,Carolina Hurricanes,0.7692307692307693,0.7692307692307693
2021-02-17,10:00 PM,Vancouver Canucks,5,Calgary Flames,1,,Vancouver Canucks,Calgary Flames,0.5666666666666667,0.39473684210526316
2021-02-17,7:30 PM,Chicago Blackhawks,2,Detroit Red Wings,0,,Chicago Blackhawks,Detroit Red Wings,0.3235294117647059,0.5882352941176471
2021-02-17,10:00 PM,Winnipeg Jets,2,Edmonton Oilers,3,,Edmonton Oilers,Winnipeg Jets,0.5294117647058824,0.6333333333333333
2021-02-17,7:00 PM,Ottawa Senators,1,Toronto Maple Leafs,2,,Toronto Maple Leafs,Ottawa Senators,0.75,0.2647058823529412
2021-02-18,10:00 PM,Minnesota Wild,3,Anaheim Ducks,1,,Minnesota Wild,Anaheim Ducks,0.46875,0.5
2021-02-18,9:00 PM,Los Angeles Kings,3,Arizona Coyotes,2,SO,Los Angeles Kings,Arizona Coyotes,0.5333333333333333,0.4642857142857143
2021-02-18,7:00 PM,New Jersey Devils,3,Boston Bruins,2,,New Jersey Devils,Boston Bruins,0.7857142857142857,0.6
2021-02-18,7:00 PM,Nashville Predators,0,Columbus Blue Jackets,3,,Columbus Blue Jackets,Nashville Predators,0.5294117647058824,0.4
2021-02-18,7:00 PM,New York Rangers,3,Philadelphia Flyers,2,SO,New York Rangers,Philadelphia Flyers,0.6923076923076923,0.39285714285714285
2021-02-18,7:00 PM,New York Islanders,1,Pittsburgh Penguins,4,,Pittsburgh Penguins,New York Islanders,0.5357142857142857,0.6333333333333333
2021-02-18,8:00 PM,San Jose Sharks,2,St. Louis Blues,3,OT,St. Louis Blues,San Jose Sharks,0.625,0.4642857142857143
2021-02-18,7:00 PM,Ottawa Senators,3,Toronto Maple Leafs,7,,Toronto Maple Leafs,Ottawa Senators,0.7647058823529411,0.25
2021-02-18,7:00 PM,Buffalo Sabres,1,Washington Capitals,3,,Washington Capitals,Buffalo Sabres,0.6071428571428571,0.4166666666666667
2021-02-19,7:00 PM,Chicago Blackhawks,3,Carolina Hurricanes,5,,Carolina Hurricanes,Chicago Blackhawks,0.75,0.6111111111111112
2021-02-19,9:00 PM,Edmonton Oilers,2,Calgary Flames,1,,Edmonton Oilers,Calgary Flames,0.53125,0.5555555555555556
2021-02-19,7:00 PM,Florida Panthers,7,Detroit Red Wings,2,,Florida Panthers,Detroit Red Wings,0.3055555555555556,0.7857142857142857
2021-02-19,10:00 PM,Winnipeg Jets,2,Vancouver Canucks,0,,Winnipeg Jets,Vancouver Canucks,0.425,0.59375
2021-02-20,9:00 PM,Minnesota Wild,5,Anaheim Ducks,1,,Minnesota Wild,Anaheim Ducks,0.4411764705882353,0.5384615384615384
2021-02-20,7:00 PM,Los Angeles Kings,4,Arizona Coyotes,2,,Los Angeles Kings,Arizona Coyotes,0.53125,0.5
2021-02-20,7:00 PM,Tampa Bay Lightning,0,Carolina Hurricanes,4,,Carolina Hurricanes,Tampa Bay Lightning,0.7666666666666667,0.75
2021-02-20,7:00 PM,Nashville Predators,4,Columbus Blue Jackets,2,,Nashville Predators,Columbus Blue Jackets,0.5555555555555556,0.375
2021-02-20,3:00 PM,Vegas Golden Knights,2,Colorado Avalanche,3,,Colorado Avalanche,Vegas Golden Knights,0.6538461538461539,0.75
2021-02-20,5:00 PM,Florida Panthers,1,Detroit Red Wings,2,,Detroit Red Wings,Florida Panthers,0.2894736842105263,0.8
2021-02-20,10:00 PM,Calgary Flames,1,Edmonton Oilers,7,,Edmonton Oilers,Calgary Flames,0.5789473684210527,0.5
2021-02-20,7:00 PM,Toronto Maple Leafs,5,Montreal Canadiens,3,,Toronto Maple Leafs,Montreal Canadiens,0.6666666666666666,0.7777777777777778
2021-02-20,12:30 PM,Buffalo Sabres,3,New Jersey Devils,2,,Buffalo Sabres,New Jersey Devils,0.6363636363636364,0.38461538461538464
2021-02-20,7:00 PM,New York Islanders,2,Pittsburgh Penguins,3,,Pittsburgh Penguins,New York Islanders,0.5666666666666667,0.59375
2021-02-20,7:00 PM,San Jose Sharks,5,St. Louis Blues,4,,San Jose Sharks,St. Louis Blues,0.6470588235294118,0.4666666666666667
2021-02-20,12:30 PM,New York Rangers,4,Washington Capitals,1,,New York Rangers,Washington Capitals,0.6333333333333333,0.43333333333333335
2021-02-21,7:30 PM,Philadelphia Flyers,3,Boston Bruins,7,,Boston Bruins,Philadelphia Flyers,0.7333333333333333,0.6785714285714286
2021-02-21,7:00 PM,Montreal Canadiens,2,Ottawa Senators,3,OT,Ottawa Senators,Montreal Canadiens,0.23684210526315788,0.625
2021-02-21,10:00 PM,Winnipeg Jets,4,Vancouver Canucks,3,OT,Winnipeg Jets,Vancouver Canucks,0.40476190476190477,0.6176470588235294
2021-02-21,2:00 PM,New Jersey Devils,3,Washington Capitals,4,,Washington Capitals,New Jersey Devils,0.59375,0.5833333333333334
2021-02-22,9:00 PM,Anaheim Ducks,3,Arizona Coyotes,4,,Arizona Coyotes,Anaheim Ducks,0.5,0.4166666666666667
2021-02-22,7:00 PM,Tampa Bay Lightning,4,Carolina Hurricanes,2,,Tampa Bay Lightning,Carolina Hurricanes,0.78125,0.7
2021-02-22,9:00 PM,Vegas Golden Knights,3,Colorado Avalanche,0,,Vegas Golden Knights,Colorado Avalanche,0.6785714285714286,0.7
2021-02-22,7:00 PM,Dallas Stars,1,Florida Panthers,3,,Florida Panthers,Dallas Stars,0.75,0.5833333333333334
2021-02-22,7:00 PM,Buffalo Sabres,2,New York Islanders,3,,New York Islanders,Buffalo Sabres,0.5588235294117647,0.42857142857142855
2021-02-22,10:30 PM,Minnesota Wild,6,San Jose Sharks,2,,Minnesota Wild,San Jose Sharks,0.5,0.5714285714285714
2021-02-22,8:00 PM,Los Angeles Kings,3,St. Louis Blues,0,,Los Angeles Kings,St. Louis Blues,0.6111111111111112,0.53125
2021-02-22,7:00 PM,Calgary Flames,3,Toronto Maple Leafs,0,,Calgary Flames,Toronto Maple Leafs,0.7894736842105263,0.4722222222222222
2021-02-23,7:00 PM,Chicago Blackhawks,6,Columbus Blue Jackets,5,SO,Chicago Blackhawks,Columbus Blue Jackets,0.5263157894736842,0.5789473684210527
2021-02-23,7:30 PM,Nashville Predators,2,Detroit Red Wings,0,,Nashville Predators,Detroit Red Wings,0.325,0.4117647058823529
2021-02-23,7:00 PM,Buffalo Sabres,4,New Jersey Devils,1,,Buffalo Sabres,New Jersey Devils,0.5384615384615384,0.4
2021-02-23,7:00 PM,Montreal Canadiens,4,Ottawa Senators,5,SO,Ottawa Senators,Montreal Canadiens,0.275,0.6176470588235294
2021-02-23,10:00 PM,Edmonton Oilers,4,Vancouver Canucks,3,,Edmonton Oilers,Vancouver Canucks,0.4090909090909091,0.6
2021-02-23,7:00 PM,Pittsburgh Penguins,3,Washington Capitals,2,OT,Pittsburgh Penguins,Washington Capitals,0.6176470588235294,0.59375
2021-02-24,9:00 PM,Anaheim Ducks,3,Arizona Coyotes,4,SO,Arizona Coyotes,Anaheim Ducks,0.5277777777777778,0.39473684210526316
2021-02-24,9:00 PM,Minnesota Wild,6,Colorado Avalanche,2,,Minnesota Wild,Colorado Avalanche,0.6333333333333333,0.6
2021-02-24,5:00 PM,Dallas Stars,3,Florida Panthers,0,,Dallas Stars,Florida Panthers,0.7647058823529411,0.5384615384615384
2021-02-24,7:00 PM,New York Rangers,3,Philadelphia Flyers,4,,Philadelphia Flyers,New York Rangers,0.6333333333333333,0.46875
2021-02-24,9:30 PM,Los Angeles Kings,2,St. Louis Blues,1,,Los Angeles Kings,St. Louis Blues,0.5789473684210527,0.5588235294117647
2021-02-24,5:00 PM,Carolina Hurricanes,0,Tampa Bay Lightning,3,,Tampa Bay Lightning,Carolina Hurricanes,0.71875,0.7352941176470589
2021-02-24,7:00 PM,Calgary Flames,1,Toronto Maple Leafs,2,OT,Toronto Maple Leafs,Calgary Flames,0.75,0.5
2021-02-25,7:00 PM,New Jersey Devils,4,Buffalo Sabres,3,OT,New Jersey Devils,Buffalo Sabres,0.4375,0.5
2021-02-25,7:00 PM,Chicago Blackhawks,2,Columbus Blue Jackets,0,,Chicago Blackhawks,Columbus Blue Jackets,0.525,0.6
2021-02-25,7:30 PM,Nashville Predators,2,Detroit Red Wings,5,,Detroit Red Wings,Nashville Predators,0.30952380952380953,0.4444444444444444
2021-02-25,7:00 PM,Dallas Stars,2,Florida Panthers,3,,Florida Panthers,Dallas Stars,0.7222222222222222,0.5714285714285714
2021-02-25,7:00 PM,Boston Bruins,2,New York Islanders,7,,New York Islanders,Boston Bruins,0.5833333333333334,0.75
2021-02-25,7:00 PM,Calgary Flames,1,Ottawa Senators,6,,Ottawa Senators,Calgary Flames,0.30952380952380953,0.5
2021-02-25,7:00 PM,Carolina Hurricanes,1,Tampa Bay Lightning,3,,Tampa Bay Lightning,Carolina Hurricanes,0.7352941176470589,0.6944444444444444
2021-02-25,10:00 PM,Edmonton Oilers,3,Vancouver Canucks,0,,Edmonton Oilers,Vancouver Canucks,0.391304347826087,0.6190476190476191
2021-02-25,8:00 PM,Montreal Canadiens,3,Winnipeg Jets,6,,Winnipeg Jets,Montreal Canadiens,0.6388888888888888,0.6111111111111112
2021-02-25,7:00 PM,Pittsburgh Penguins,2,Washington Capitals,5,,Washington Capitals,Pittsburgh Penguins,0.6111111111111112,0.6176470588235294
2021-02-26,9:00 PM,Colorado Avalanche,3,Arizona Coyotes,2,,Colorado Avalanche,Arizona Coyotes,0.5526315789473685,0.59375
2021-02-26,8:00 PM,Los Angeles Kings,1,Minnesota Wild,3,,Minnesota Wild,Los Angeles Kings,0.625,0.5833333333333334
2021-02-26,7:00 PM,Boston Bruins,2,New York Rangers,6,,New York Rangers,Boston Bruins,0.4411764705882353,0.7058823529411765
2021-02-27,10:00 PM,Vegas Golden Knights,3,Anaheim Ducks,2,OT,Vegas Golden Knights,Anaheim Ducks,0.4,0.71875
2021-02-27,9:00 PM,Colorado Avalanche,6,Arizona Coyotes,2,,Colorado Avalanche,Arizona Coyotes,0.525,0.6176470588235294
2021-02-27,1:00 PM,Philadelphia Flyers,3,Buffalo Sabres,0,,Philadelphia Flyers,Buffalo Sabres,0.4411764705882353,0.65625
2021-02-27,8:00 PM,Detroit Red Wings,5,Chicago Blackhawks,3,,Detroit Red Wings,Chicago Blackhawks,0.6190476190476191,0.3409090909090909
2021-02-27,7:00 PM,Toronto Maple Leafs,4,Edmonton Oilers,0,,Toronto Maple Leafs,Edmonton Oilers,0.6363636363636364,0.7619047619047619
2021-02-27,7:00 PM,Carolina Hurricanes,4,Florida Panthers,3,SO,Carolina Hurricanes,Florida Panthers,0.7368421052631579,0.6578947368421053
2021-02-27,8:00 PM,Los Angeles Kings,3,Minnesota Wild,4,OT,Minnesota Wild,Los Angeles Kings,0.6470588235294118,0.5526315789473685
2021-02-27,1:00 PM,Washington Capitals,5,New Jersey Devils,2,,Washington Capitals,New Jersey Devils,0.5333333333333333,0.631578947368421
2021-02-27,3:00 PM,Columbus Blue Jackets,1,Nashville Predators,2,,Nashville Predators,Columbus Blue Jackets,0.42105263157894735,0.5
2021-02-27,7:00 PM,Pittsburgh Penguins,4,New York Islanders,3,OT,Pittsburgh Penguins,New York Islanders,0.6052631578947368,0.5833333333333334
2021-02-27,1:00 PM,Calgary Flames,6,Ottawa Senators,3,,Calgary Flames,Ottawa Senators,0.3409090909090909,0.47619047619047616
2021-02-27,10:30 PM,St. Louis Blues,7,San Jose Sharks,6,,St. Louis Blues,San Jose Sharks,0.47058823529411764,0.55
2021-02-27,7:00 PM,Dallas Stars,0,Tampa Bay Lightning,5,,Tampa Bay Lightning,Dallas Stars,0.75,0.5333333333333333
2021-02-27,10:00 PM,Montreal Canadiens,1,Winnipeg Jets,2,OT,Winnipeg Jets,Montreal Canadiens,0.6578947368421053,0.5789473684210527
2021-02-28,3:00 PM,Philadelphia Flyers,3,Buffalo Sabres,0,,Philadelphia Flyers,Buffalo Sabres,0.4166666666666667,0.6764705882352942
2021-02-28,7:00 PM,Detroit Red Wings,2,Chicago Blackhawks,7,,Chicago Blackhawks,Detroit Red Wings,0.5909090909090909,0.3695652173913043
2021-02-28,3:00 PM,Washington Capitals,3,New Jersey Devils,2,,Washington Capitals,New Jersey Devils,0.5,0.65
2021-02-28,3:00 PM,Columbus Blue Jackets,1,Nashville Predators,3,,Nashville Predators,Columbus Blue Jackets,0.45,0.4772727272727273
2021-02-28,5:00 PM,Pittsburgh Penguins,0,New York Islanders,2,,New York Islanders,Pittsburgh Penguins,0.6,0.6052631578947368
2021-02-28,12:00 PM,Boston Bruins,4,New York Rangers,1,,Boston Bruins,New York Rangers,0.4722222222222222,0.6666666666666666
2021-03-01,10:00 PM,St. Louis Blues,5,Anaheim Ducks,4,,St. Louis Blues,Anaheim Ducks,0.40476190476190477,0.5714285714285714
2021-03-01,10:00 PM,Toronto Maple Leafs,3,Edmonton Oilers,0,,Toronto Maple Leafs,Edmonton Oilers,0.6086956521739131,0.7727272727272727
2021-03-01,7:00 PM,Carolina Hurricanes,3,Florida Panthers,2,OT,Carolina Hurricanes,Florida Panthers,0.725,0.675
2021-03-01,7:00 PM,Calgary Flames,1,Ottawa Senators,5,,Ottawa Senators,Calgary Flames,0.32608695652173914,0.5
2021-03-01,10:30 PM,Colorado Avalanche,2,San Jose Sharks,6,,San Jose Sharks,Colorado Avalanche,0.4444444444444444,0.6388888888888888
2021-03-01,10:00 PM,Minnesota Wild,4,Vegas Golden Knights,5,OT,Vegas Golden Knights,Minnesota Wild,0.7352941176470589,0.6666666666666666
2021-03-01,8:00 PM,Vancouver Canucks,4,Winnipeg Jets,0,,Vancouver Canucks,Winnipeg Jets,0.675,0.375
2021-03-02,7:00 PM,Detroit Red Wings,1,Columbus Blue Jackets,4,,Columbus Blue Jackets,Detroit Red Wings,0.45652173913043476,0.3541666666666667
2021-03-02,8:30 PM,Tampa Bay Lightning,2,Dallas Stars,0,,Tampa Bay Lightning,Dallas Stars,0.5,0.7631578947368421
2021-03-02,7:00 PM,Ottawa Senators,1,Montreal Canadiens,3,,Montreal Canadiens,Ottawa Senators,0.575,0.3541666666666667
2021-03-02,7:00 PM,New York Islanders,2,New Jersey Devils,1,,New York Islanders,New Jersey Devils,0.47058823529411764,0.6190476190476191
2021-03-02,8:00 PM,Carolina Hurricanes,4,Nashville Predators,2,,Carolina Hurricanes,Nashville Predators,0.47619047619047616,0.6904761904761905
2021-03-02,7:00 PM,Buffalo Sabres,2,New York Rangers,3,,New York Rangers,Buffalo Sabres,0.4473684210526316,0.39473684210526316
2021-03-02,7:00 PM,Philadelphia Flyers,2,Pittsburgh Penguins,5,,Pittsburgh Penguins,Philadelphia Flyers,0.575,0.6944444444444444
2021-03-02,8:00 PM,Vancouver Canucks,2,Winnipeg Jets,5,,Winnipeg Jets,Vancouver Canucks,0.6428571428571429,0.4
2021-03-03,9:30 PM,St. Louis Blues,3,Anaheim Ducks,2,,St. Louis Blues,Anaheim Ducks,0.38636363636363635,0.5909090909090909
2021-03-03,7:00 PM,Washington Capitals,2,Boston Bruins,1,SO,Washington Capitals,Boston Bruins,0.6842105263157895,0.6666666666666666
2021-03-03,8:00 PM,Toronto Maple Leafs,6,Edmonton Oilers,1,,Toronto Maple Leafs,Edmonton Oilers,0.5833333333333334,0.782608695652174
2021-03-03,10:00 PM,Arizona Coyotes,3,Los Angeles Kings,2,,Arizona Coyotes,Los Angeles Kings,0.55,0.5
2021-03-03,10:30 PM,Colorado Avalanche,4,San Jose Sharks,0,,Colorado Avalanche,San Jose Sharks,0.47368421052631576,0.6052631578947368
2021-03-03,10:00 PM,Minnesota Wild,1,Vegas Golden Knights,5,,Vegas Golden Knights,Minnesota Wild,0.75,0.6578947368421053
2021-03-04,7:00 PM,Detroit Red Wings,2,Carolina Hurricanes,5,,Carolina Hurricanes,Detroit Red Wings,0.7045454545454546,0.34
2021-03-04,9:00 PM,Ottawa Senators,3,Calgary Flames,7,,Calgary Flames,Ottawa Senators,0.4782608695652174,0.34
2021-03-04,8:00 PM,Tampa Bay Lightning,3,Chicago Blackhawks,2,OT,Tampa Bay Lightning,Chicago Blackhawks,0.6086956521739131,0.775
2021-03-04,8:30 PM,Columbus Blue Jackets,3,Dallas Stars,2,,Columbus Blue Jackets,Dallas Stars,0.47058823529411764,0.4791666666666667
2021-03-04,7:00 PM,Winnipeg Jets,4,Montreal Canadiens,3,OT,Winnipeg Jets,Montreal Canadiens,0.5952380952380952,0.6590909090909091
2021-03-04,7:00 PM,New York Rangers,6,New Jersey Devils,1,,New York Rangers,New Jersey Devils,0.4444444444444444,0.475
2021-03-04,8:00 PM,Florida Panthers,5,Nashville Predators,4,,Florida Panthers,Nashville Predators,0.45454545454545453,0.7142857142857143
2021-03-04,7:00 PM,Buffalo Sabres,2,New York Islanders,5,,New York Islanders,Buffalo Sabres,0.6363636363636364,0.375
2021-03-04,7:00 PM,Philadelphia Flyers,4,Pittsburgh Penguins,3,,Philadelphia Flyers,Pittsburgh Penguins,0.5952380952380952,0.6578947368421053
2021-03-04,10:00 PM,Toronto Maple Leafs,1,Vancouver Canucks,3,,Vancouver Canucks,Toronto Maple Leafs,0.38461538461538464,0.7916666666666666
2021-03-05,9:00 PM,Minnesota Wild,5,Arizona Coyotes,1,,Minnesota Wild,Arizona Coyotes,0.5227272727272727,0.625
2021-03-05,7:00 PM,Washington Capitals,1,Boston Bruins,5,,Boston Bruins,Washington Capitals,0.675,0.6818181818181818
2021-03-05,8:00 PM,Tampa Bay Lightning,3,Chicago Blackhawks,4,SO,Chicago Blackhawks,Tampa Bay Lightning,0.6041666666666666,0.7857142857142857
2021-03-05,9:00 PM,Anaheim Ducks,2,Colorado Avalanche,3,OT,Colorado Avalanche,Anaheim Ducks,0.625,0.3695652173913043
2021-03-05,9:00 PM,St. Louis Blues,3,Los Angeles Kings,2,OT,St. Louis Blues,Los Angeles Kings,0.5238095238095238,0.6086956521739131
2021-03-05,10:30 PM,Vegas Golden Knights,5,San Jose Sharks,4,OT,Vegas Golden Knights,San Jose Sharks,0.45,0.7631578947368421
2021-03-06,7:00 PM,Minnesota Wild,2,Arizona Coyotes,5,,Arizona Coyotes,Minnesota Wild,0.5,0.6428571428571429
2021-03-06,8:00 PM,Anaheim Ducks,5,Colorado Avalanche,4,OT,Anaheim Ducks,Colorado Avalanche,0.6428571428571429,0.375
2021-03-06,8:00 PM,Columbus Blue Jackets,0,Dallas Stars,5,,Dallas Stars,Columbus Blue Jackets,0.4444444444444444,0.5
2021-03-06,10:00 PM,Calgary Flames,2,Edmonton Oilers,3,,Edmonton Oilers,Calgary Flames,0.56,0.5
2021-03-06,9:00 PM,St. Louis Blues,3,Los Angeles Kings,4,OT,Los Angeles Kings,St. Louis Blues,0.5227272727272727,0.625
2021-03-06,7:00 PM,Winnipeg Jets,1,Montreal Canadiens,7,,Montreal Canadiens,Winnipeg Jets,0.5909090909090909,0.6739130434782609
2021-03-06,1:00 PM,New York Rangers,6,New Jersey Devils,3,,New York Rangers,New Jersey Devils,0.42105263157894735,0.5
2021-03-06,2:00 PM,Florida Panthers,6,Nashville Predators,2,,Florida Panthers,Nashville Predators,0.43478260869565216,0.7272727272727273
2021-03-06,1:00 PM,Buffalo Sabres,2,New York Islanders,5,,New York Islanders,Buffalo Sabres,0.6521739130434783,0.35714285714285715
2021-03-06,1:00 PM,Philadelphia Flyers,3,Pittsburgh Penguins,4,,Pittsburgh Penguins,Philadelphia Flyers,0.5681818181818182,0.675
2021-03-06,10:30 PM,Vegas Golden Knights,4,San Jose Sharks,0,,Vegas Golden Knights,San Jose Sharks,0.4523809523809524,0.775
2021-03-06,7:00 PM,Toronto Maple Leafs,2,Vancouver Canucks,4,,Vancouver Canucks,Toronto Maple Leafs,0.4074074074074074,0.76
2021-03-07,5:00 PM,New Jersey Devils,1,Boston Bruins,0,,New Jersey Devils,Boston Bruins,0.6904761904761905,0.4
2021-03-07,5:00 PM,Florida Panthers,2,Carolina Hurricanes,4,,Carolina Hurricanes,Florida Panthers,0.717391304347826,0.7391304347826086
2021-03-07,9:30 PM,Ottawa Senators,4,Calgary Flames,3,SO,Ottawa Senators,Calgary Flames,0.48,0.3269230769230769
2021-03-07,2:30 PM,Tampa Bay Lightning,6,Chicago Blackhawks,3,,Tampa Bay Lightning,Chicago Blackhawks,0.62,0.7727272727272727
2021-03-07,8:00 PM,Nashville Predators,4,Dallas Stars,3,SO,Nashville Predators,Dallas Stars,0.47368421052631576,0.4166666666666667
2021-03-07,12:00 PM,Buffalo Sabres,2,New York Islanders,5,,New York Islanders,Buffalo Sabres,0.6666666666666666,0.3409090909090909
2021-03-07,7:00 PM,Washington Capitals,3,Philadelphia Flyers,1,,Washington Capitals,Philadelphia Flyers,0.6428571428571429,0.6521739130434783
2021-03-07,7:30 PM,New York Rangers,1,Pittsburgh Penguins,5,,Pittsburgh Penguins,New York Rangers,0.5869565217391305,0.5227272727272727
2021-03-08,10:00 PM,Los Angeles Kings,5,Anaheim Ducks,6,OT,Anaheim Ducks,Los Angeles Kings,0.4,0.5434782608695652
2021-03-08,9:00 PM,Arizona Coyotes,3,Colorado Avalanche,2,,Arizona Coyotes,Colorado Avalanche,0.6363636363636364,0.5208333333333334
2021-03-08,9:00 PM,Ottawa Senators,2,Edmonton Oilers,3,,Edmonton Oilers,Ottawa Senators,0.5769230769230769,0.35185185185185186
2021-03-08,8:00 PM,Vegas Golden Knights,0,Minnesota Wild,2,,Minnesota Wild,Vegas Golden Knights,0.6136363636363636,0.7857142857142857
2021-03-08,9:00 PM,St. Louis Blues,2,San Jose Sharks,3,OT,San Jose Sharks,St. Louis Blues,0.4318181818181818,0.62
2021-03-08,10:00 PM,Montreal Canadiens,1,Vancouver Canucks,2,SO,Vancouver Canucks,Montreal Canadiens,0.42857142857142855,0.6086956521739131
2021-03-09,7:00 PM,Nashville Predators,2,Carolina Hurricanes,3,OT,Carolina Hurricanes,Nashville Predators,0.7291666666666666,0.44
2021-03-09,7:00 PM,Florida Panthers,4,Columbus Blue Jackets,2,,Florida Panthers,Columbus Blue Jackets,0.4807692307692308,0.7083333333333334
2021-03-09,8:30 PM,Chicago Blackhawks,1,Dallas Stars,6,,Dallas Stars,Chicago Blackhawks,0.475,0.5961538461538461
2021-03-09,7:30 PM,Tampa Bay Lightning,4,Detroit Red Wings,3,OT,Tampa Bay Lightning,Detroit Red Wings,0.3269230769230769,0.782608695652174
2021-03-09,7:00 PM,Boston Bruins,1,New York Islanders,2,SO,New York Islanders,Boston Bruins,0.68,0.6590909090909091
2021-03-09,7:00 PM,Buffalo Sabres,4,Philadelphia Flyers,5,SO,Philadelphia Flyers,Buffalo Sabres,0.6136363636363636,0.32608695652173914
2021-03-09,6:00 PM,New York Rangers,2,Pittsburgh Penguins,4,,Pittsburgh Penguins,New York Rangers,0.6041666666666666,0.5
2021-03-09,7:00 PM,Winnipeg Jets,4,Toronto Maple Leafs,3,,Winnipeg Jets,Toronto Maple Leafs,0.7307692307692307,0.6458333333333334
2021-03-09,7:00 PM,New Jersey Devils,4,Washington Capitals,5,OT,Washington Capitals,New Jersey Devils,0.6666666666666666,0.42857142857142855
2021-03-10,9:30 PM,Los Angeles Kings,5,Anaheim Ducks,1,,Los Angeles Kings,Anaheim Ducks,0.4230769230769231,0.5416666666666666
2021-03-10,9:00 PM,Arizona Coyotes,1,Colorado Avalanche,2,OT,Colorado Avalanche,Arizona Coyotes,0.6086956521739131,0.54
2021-03-10,8:00 PM,Ottawa Senators,1,Edmonton Oilers,7,,Edmonton Oilers,Ottawa Senators,0.5925925925925926,0.3392857142857143
