Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2017-12-01,9:00 PM,New Jersey Devils,2,Colorado Avalanche,1,,New Jersey Devils,Colorado Avalanche,0.5652173913043478,0.6666666666666666
2017-12-01,7:30 PM,San Jose Sharks,2,Florida Panthers,1,,San Jose Sharks,Florida Panthers,0.4583333333333333,0.6086956521739131
2017-12-01,7:00 PM,Ottawa Senators,6,New York Islanders,5,,Ottawa Senators,New York Islanders,0.6666666666666666,0.4782608695652174
2017-12-01,7:00 PM,Carolina Hurricanes,1,New York Rangers,5,,New York Rangers,Carolina Hurricanes,0.56,0.5434782608695652
2017-12-01,8:00 PM,Los Angeles Kings,4,St. Louis Blues,1,,Los Angeles Kings,St. Louis Blues,0.7,0.6346153846153846
2017-12-01,8:00 PM,Vegas Golden Knights,4,Winnipeg Jets,7,,Winnipeg Jets,Vegas Golden Knights,0.68,0.6458333333333334
2017-12-02,8:00 PM,New Jersey Devils,0,Arizona Coyotes,5,,Arizona Coyotes,New Jersey Devils,0.2857142857142857,0.68
2017-12-02,7:00 PM,Florida Panthers,2,Carolina Hurricanes,3,OT,Carolina Hurricanes,Florida Panthers,0.5208333333333334,0.44
2017-12-02,10:00 PM,Edmonton Oilers,7,Calgary Flames,5,,Edmonton Oilers,Calgary Flames,0.58,0.4230769230769231
2017-12-02,9:00 PM,Chicago Blackhawks,2,Dallas Stars,3,SO,Dallas Stars,Chicago Blackhawks,0.58,0.56
2017-12-02,6:00 PM,St. Louis Blues,1,Minnesota Wild,2,OT,Minnesota Wild,St. Louis Blues,0.54,0.6730769230769231
2017-12-02,7:00 PM,Detroit Red Wings,1,Montreal Canadiens,10,,Montreal Canadiens,Detroit Red Wings,0.5,0.4807692307692308
2017-12-02,8:00 PM,Anaheim Ducks,2,Nashville Predators,3,SO,Nashville Predators,Anaheim Ducks,0.66,0.5
2017-12-02,1:00 PM,Boston Bruins,3,Philadelphia Flyers,0,,Boston Bruins,Philadelphia Flyers,0.46,0.5652173913043478
2017-12-02,7:00 PM,Buffalo Sabres,1,Pittsburgh Penguins,5,,Pittsburgh Penguins,Buffalo Sabres,0.5740740740740741,0.3076923076923077
2017-12-02,7:00 PM,San Jose Sharks,2,Tampa Bay Lightning,5,,Tampa Bay Lightning,San Jose Sharks,0.72,0.625
2017-12-02,7:00 PM,Toronto Maple Leafs,1,Vancouver Canucks,2,,Vancouver Canucks,Toronto Maple Leafs,0.5384615384615384,0.6481481481481481
2017-12-02,7:00 PM,Columbus Blue Jackets,3,Washington Capitals,4,,Washington Capitals,Columbus Blue Jackets,0.5576923076923077,0.6730769230769231
2017-12-03,7:00 PM,Los Angeles Kings,3,Chicago Blackhawks,1,,Los Angeles Kings,Chicago Blackhawks,0.5576923076923077,0.6481481481481481
2017-12-03,8:00 PM,Dallas Stars,7,Colorado Avalanche,2,,Dallas Stars,Colorado Avalanche,0.5416666666666666,0.5961538461538461
2017-12-03,8:00 PM,Arizona Coyotes,2,Vegas Golden Knights,3,OT,Vegas Golden Knights,Arizona Coyotes,0.62,0.3103448275862069
2017-12-03,7:00 PM,Ottawa Senators,0,Winnipeg Jets,5,,Winnipeg Jets,Ottawa Senators,0.6923076923076923,0.5
2017-12-04,9:00 PM,Philadelphia Flyers,5,Calgary Flames,2,,Philadelphia Flyers,Calgary Flames,0.5576923076923077,0.4423076923076923
2017-12-04,7:30 PM,New York Islanders,5,Florida Panthers,4,SO,New York Islanders,Florida Panthers,0.4423076923076923,0.64
2017-12-04,8:00 PM,Boston Bruins,3,Nashville Predators,5,,Nashville Predators,Boston Bruins,0.6730769230769231,0.5833333333333334
2017-12-04,7:00 PM,San Jose Sharks,1,Washington Capitals,4,,Washington Capitals,San Jose Sharks,0.5740740740740741,0.6
2017-12-05,7:00 PM,New Jersey Devils,4,Columbus Blue Jackets,1,,New Jersey Devils,Columbus Blue Jackets,0.6481481481481481,0.6538461538461539
2017-12-05,9:00 PM,Buffalo Sabres,4,Colorado Avalanche,2,,Buffalo Sabres,Colorado Avalanche,0.52,0.2962962962962963
2017-12-05,8:30 PM,Nashville Predators,5,Dallas Stars,2,,Nashville Predators,Dallas Stars,0.6111111111111112,0.6851851851851852
2017-12-05,7:30 PM,Winnipeg Jets,1,Detroit Red Wings,5,,Detroit Red Wings,Winnipeg Jets,0.46296296296296297,0.7037037037037037
2017-12-05,10:00 PM,Minnesota Wild,2,Los Angeles Kings,5,,Los Angeles Kings,Minnesota Wild,0.6607142857142857,0.5576923076923077
2017-12-05,7:30 PM,St. Louis Blues,4,Montreal Canadiens,3,,St. Louis Blues,Montreal Canadiens,0.5178571428571429,0.6666666666666666
2017-12-05,7:30 PM,New York Rangers,4,Pittsburgh Penguins,3,,New York Rangers,Pittsburgh Penguins,0.5892857142857143,0.5769230769230769
2017-12-05,7:30 PM,New York Islanders,2,Tampa Bay Lightning,6,,Tampa Bay Lightning,New York Islanders,0.7307692307692307,0.6538461538461539
2017-12-05,10:00 PM,Carolina Hurricanes,0,Vancouver Canucks,3,,Vancouver Canucks,Carolina Hurricanes,0.5555555555555556,0.54
2017-12-05,10:00 PM,Anaheim Ducks,3,Vegas Golden Knights,4,SO,Vegas Golden Knights,Anaheim Ducks,0.6346153846153846,0.5
2017-12-06,10:00 PM,Ottawa Senators,0,Anaheim Ducks,3,,Anaheim Ducks,Ottawa Senators,0.5,0.48
2017-12-06,9:30 PM,Philadelphia Flyers,4,Edmonton Oilers,2,,Philadelphia Flyers,Edmonton Oilers,0.4444444444444444,0.46296296296296297
2017-12-06,7:30 PM,Calgary Flames,1,Toronto Maple Leafs,2,SO,Toronto Maple Leafs,Calgary Flames,0.625,0.5370370370370371
2017-12-06,8:00 PM,Chicago Blackhawks,2,Washington Capitals,6,,Washington Capitals,Chicago Blackhawks,0.5892857142857143,0.5370370370370371
2017-12-07,7:00 PM,Arizona Coyotes,1,Boston Bruins,6,,Boston Bruins,Arizona Coyotes,0.56,0.31666666666666665
2017-12-07,7:30 PM,Winnipeg Jets,4,Florida Panthers,6,,Florida Panthers,Winnipeg Jets,0.4444444444444444,0.6785714285714286
2017-12-07,10:30 PM,Ottawa Senators,3,Los Angeles Kings,4,OT,Los Angeles Kings,Ottawa Senators,0.6724137931034483,0.46153846153846156
2017-12-07,7:30 PM,Calgary Flames,3,Montreal Canadiens,2,OT,Calgary Flames,Montreal Canadiens,0.5,0.5357142857142857
2017-12-07,7:00 PM,New York Islanders,3,Pittsburgh Penguins,4,OT,Pittsburgh Penguins,New York Islanders,0.5689655172413793,0.6296296296296297
2017-12-07,10:30 PM,Carolina Hurricanes,4,San Jose Sharks,5,OT,San Jose Sharks,Carolina Hurricanes,0.5769230769230769,0.5192307692307693
2017-12-07,8:00 PM,Dallas Stars,0,St. Louis Blues,3,,St. Louis Blues,Dallas Stars,0.6785714285714286,0.5892857142857143
2017-12-07,7:30 PM,Colorado Avalanche,2,Tampa Bay Lightning,5,,Tampa Bay Lightning,Colorado Avalanche,0.7407407407407407,0.5
2017-12-07,10:00 PM,Philadelphia Flyers,4,Vancouver Canucks,1,,Philadelphia Flyers,Vancouver Canucks,0.5714285714285714,0.48214285714285715
2017-12-08,10:00 PM,Minnesota Wild,3,Anaheim Ducks,2,OT,Minnesota Wild,Anaheim Ducks,0.5172413793103449,0.5370370370370371
2017-12-08,8:30 PM,Buffalo Sabres,2,Chicago Blackhawks,3,OT,Chicago Blackhawks,Buffalo Sabres,0.5178571428571429,0.32142857142857145
2017-12-08,7:00 PM,Columbus Blue Jackets,5,New Jersey Devils,3,,Columbus Blue Jackets,New Jersey Devils,0.6666666666666666,0.625
2017-12-08,8:00 PM,Vegas Golden Knights,4,Nashville Predators,3,SO,Vegas Golden Knights,Nashville Predators,0.6964285714285714,0.6481481481481481
2017-12-08,7:00 PM,New York Rangers,2,Washington Capitals,4,,Washington Capitals,New York Rangers,0.603448275862069,0.5925925925925926
2017-12-09,7:00 PM,New York Islanders,1,Boston Bruins,3,,Boston Bruins,New York Islanders,0.5769230769230769,0.625
2017-12-09,7:00 PM,Arizona Coyotes,0,Columbus Blue Jackets,1,,Columbus Blue Jackets,Arizona Coyotes,0.6379310344827587,0.31666666666666665
2017-12-09,10:00 PM,Vancouver Canucks,2,Calgary Flames,4,,Calgary Flames,Vancouver Canucks,0.5517241379310345,0.5517241379310345
2017-12-09,8:00 PM,Vegas Golden Knights,5,Dallas Stars,3,,Vegas Golden Knights,Dallas Stars,0.5689655172413793,0.6607142857142857
2017-12-09,1:00 PM,St. Louis Blues,6,Detroit Red Wings,1,,St. Louis Blues,Detroit Red Wings,0.48214285714285715,0.6896551724137931
2017-12-09,7:00 PM,Colorado Avalanche,7,Florida Panthers,3,,Colorado Avalanche,Florida Panthers,0.4642857142857143,0.48148148148148145
2017-12-09,10:30 PM,Carolina Hurricanes,2,Los Angeles Kings,3,OT,Los Angeles Kings,Carolina Hurricanes,0.6833333333333333,0.5185185185185185
2017-12-09,7:00 PM,Edmonton Oilers,6,Montreal Canadiens,2,,Edmonton Oilers,Montreal Canadiens,0.5,0.42857142857142855
2017-12-09,7:00 PM,New Jersey Devils,2,New York Rangers,5,,New York Rangers,New Jersey Devils,0.5714285714285714,0.6428571428571429
2017-12-09,7:00 PM,Toronto Maple Leafs,4,Pittsburgh Penguins,3,,Toronto Maple Leafs,Pittsburgh Penguins,0.5833333333333334,0.6379310344827587
2017-12-09,10:00 PM,Ottawa Senators,0,San Jose Sharks,5,,San Jose Sharks,Ottawa Senators,0.5925925925925926,0.46296296296296297
2017-12-09,7:00 PM,Winnipeg Jets,3,Tampa Bay Lightning,4,OT,Tampa Bay Lightning,Winnipeg Jets,0.75,0.6551724137931034
2017-12-10,7:00 PM,Arizona Coyotes,1,Chicago Blackhawks,3,,Chicago Blackhawks,Arizona Coyotes,0.5344827586206896,0.3
2017-12-10,9:00 PM,Minnesota Wild,4,San Jose Sharks,3,OT,Minnesota Wild,San Jose Sharks,0.6071428571428571,0.5535714285714286
2017-12-10,7:00 PM,Buffalo Sabres,2,St. Louis Blues,3,OT,St. Louis Blues,Buffalo Sabres,0.7,0.3275862068965517
2017-12-10,7:00 PM,Edmonton Oilers,0,Toronto Maple Leafs,1,,Toronto Maple Leafs,Edmonton Oilers,0.65,0.4482758620689655
2017-12-11,10:00 PM,Carolina Hurricanes,2,Anaheim Ducks,3,,Anaheim Ducks,Carolina Hurricanes,0.5166666666666667,0.5178571428571429
2017-12-11,7:30 PM,Florida Panthers,2,Detroit Red Wings,1,OT,Florida Panthers,Detroit Red Wings,0.46551724137931033,0.4482758620689655
2017-12-11,7:00 PM,Washington Capitals,1,New York Islanders,3,,New York Islanders,Washington Capitals,0.603448275862069,0.6166666666666667
2017-12-11,7:00 PM,Dallas Stars,2,New York Rangers,1,SO,Dallas Stars,New York Rangers,0.5862068965517241,0.55
2017-12-11,7:00 PM,Colorado Avalanche,2,Pittsburgh Penguins,1,,Colorado Avalanche,Pittsburgh Penguins,0.5666666666666667,0.5
2017-12-11,8:00 PM,Vancouver Canucks,1,Winnipeg Jets,5,,Winnipeg Jets,Vancouver Canucks,0.65,0.5333333333333333
2017-12-12,7:00 PM,Ottawa Senators,2,Buffalo Sabres,3,,Buffalo Sabres,Ottawa Senators,0.3333333333333333,0.44642857142857145
2017-12-12,7:00 PM,Edmonton Oilers,7,Columbus Blue Jackets,2,,Edmonton Oilers,Columbus Blue Jackets,0.65,0.43333333333333335
2017-12-12,8:30 PM,Florida Panthers,2,Chicago Blackhawks,3,OT,Chicago Blackhawks,Florida Panthers,0.55,0.4666666666666667
2017-12-12,8:00 PM,Calgary Flames,1,Minnesota Wild,2,SO,Minnesota Wild,Calgary Flames,0.5689655172413793,0.5666666666666667
2017-12-12,7:00 PM,Los Angeles Kings,1,New Jersey Devils,5,,New Jersey Devils,Los Angeles Kings,0.6206896551724138,0.6833333333333333
2017-12-12,7:00 PM,Toronto Maple Leafs,2,Philadelphia Flyers,4,,Philadelphia Flyers,Toronto Maple Leafs,0.5,0.65
2017-12-12,8:00 PM,Tampa Bay Lightning,3,St. Louis Blues,0,,Tampa Bay Lightning,St. Louis Blues,0.7,0.7586206896551724
2017-12-12,10:00 PM,Carolina Hurricanes,3,Vegas Golden Knights,2,SO,Carolina Hurricanes,Vegas Golden Knights,0.6724137931034483,0.5
2017-12-12,7:00 PM,Colorado Avalanche,2,Washington Capitals,5,,Washington Capitals,Colorado Avalanche,0.5833333333333334,0.5172413793103449
2017-12-13,8:00 PM,Boston Bruins,3,Detroit Red Wings,2,OT,Boston Bruins,Detroit Red Wings,0.4666666666666667,0.5925925925925926
2017-12-13,7:00 PM,Dallas Stars,5,New York Islanders,2,,Dallas Stars,New York Islanders,0.6166666666666667,0.5833333333333334
2017-12-13,7:00 PM,New York Rangers,2,Ottawa Senators,3,,Ottawa Senators,New York Rangers,0.43103448275862066,0.5833333333333334
2017-12-13,10:00 PM,Nashville Predators,7,Vancouver Canucks,1,,Nashville Predators,Vancouver Canucks,0.5,0.6896551724137931
2017-12-14,9:00 PM,Tampa Bay Lightning,4,Arizona Coyotes,1,,Tampa Bay Lightning,Arizona Coyotes,0.3,0.7666666666666667
2017-12-14,7:00 PM,Washington Capitals,5,Boston Bruins,3,,Washington Capitals,Boston Bruins,0.6071428571428571,0.5833333333333334
2017-12-14,7:00 PM,New York Islanders,4,Columbus Blue Jackets,6,,Columbus Blue Jackets,New York Islanders,0.6166666666666667,0.6166666666666667
2017-12-14,9:00 PM,San Jose Sharks,3,Calgary Flames,2,,San Jose Sharks,Calgary Flames,0.5833333333333334,0.603448275862069
2017-12-14,9:00 PM,Florida Panthers,1,Colorado Avalanche,2,,Colorado Avalanche,Florida Panthers,0.5,0.48333333333333334
2017-12-14,9:00 PM,Nashville Predators,4,Edmonton Oilers,0,,Nashville Predators,Edmonton Oilers,0.43333333333333335,0.7
2017-12-14,8:00 PM,Toronto Maple Leafs,0,Minnesota Wild,2,,Minnesota Wild,Toronto Maple Leafs,0.5833333333333334,0.6166666666666667
2017-12-14,7:30 PM,New Jersey Devils,1,Montreal Canadiens,2,OT,Montreal Canadiens,New Jersey Devils,0.4666666666666667,0.6333333333333333
2017-12-14,7:00 PM,Buffalo Sabres,1,Philadelphia Flyers,2,,Philadelphia Flyers,Buffalo Sabres,0.5166666666666667,0.35
2017-12-14,8:00 PM,Anaheim Ducks,3,St. Louis Blues,1,,Anaheim Ducks,St. Louis Blues,0.6666666666666666,0.5166666666666667
2017-12-14,10:00 PM,Pittsburgh Penguins,1,Vegas Golden Knights,2,,Vegas Golden Knights,Pittsburgh Penguins,0.6666666666666666,0.5666666666666667
2017-12-14,8:00 PM,Chicago Blackhawks,5,Winnipeg Jets,1,,Chicago Blackhawks,Winnipeg Jets,0.6833333333333333,0.55
2017-12-15,7:00 PM,Carolina Hurricanes,5,Buffalo Sabres,4,OT,Carolina Hurricanes,Buffalo Sabres,0.35,0.5166666666666667
2017-12-15,7:30 PM,Toronto Maple Leafs,1,Detroit Red Wings,3,,Detroit Red Wings,Toronto Maple Leafs,0.45,0.5833333333333334
2017-12-15,7:00 PM,Dallas Stars,2,New Jersey Devils,5,,New Jersey Devils,Dallas Stars,0.6166666666666667,0.6166666666666667
2017-12-15,7:00 PM,Los Angeles Kings,2,New York Rangers,4,,New York Rangers,Los Angeles Kings,0.5833333333333334,0.65
2017-12-15,10:00 PM,San Jose Sharks,3,Vancouver Canucks,4,OT,Vancouver Canucks,San Jose Sharks,0.48333333333333334,0.6166666666666667
2017-12-16,8:00 PM,Pittsburgh Penguins,4,Arizona Coyotes,2,,Pittsburgh Penguins,Arizona Coyotes,0.3,0.5333333333333333
2017-12-16,5:00 PM,New York Rangers,3,Boston Bruins,2,OT,New York Rangers,Boston Bruins,0.5862068965517241,0.6166666666666667
2017-12-16,7:00 PM,Columbus Blue Jackets,1,Carolina Hurricanes,2,,Carolina Hurricanes,Columbus Blue Jackets,0.5166666666666667,0.65
2017-12-16,10:00 PM,Nashville Predators,2,Calgary Flames,0,,Nashville Predators,Calgary Flames,0.55,0.7333333333333333
2017-12-16,9:00 PM,Tampa Bay Lightning,6,Colorado Avalanche,5,,Tampa Bay Lightning,Colorado Avalanche,0.5,0.7666666666666667
2017-12-16,2:00 PM,Edmonton Oilers,3,Minnesota Wild,2,,Edmonton Oilers,Minnesota Wild,0.6166666666666667,0.43333333333333335
2017-12-16,7:00 PM,Los Angeles Kings,3,New York Islanders,4,OT,New York Islanders,Los Angeles Kings,0.5833333333333334,0.6333333333333333
2017-12-16,7:00 PM,Montreal Canadiens,0,Ottawa Senators,3,,Ottawa Senators,Montreal Canadiens,0.45,0.5
2017-12-16,7:00 PM,Dallas Stars,1,Philadelphia Flyers,2,OT,Philadelphia Flyers,Dallas Stars,0.5166666666666667,0.5833333333333334
2017-12-16,7:00 PM,Winnipeg Jets,0,St. Louis Blues,2,,St. Louis Blues,Winnipeg Jets,0.6333333333333333,0.6833333333333333
2017-12-16,8:00 PM,Anaheim Ducks,2,Washington Capitals,3,OT,Washington Capitals,Anaheim Ducks,0.6,0.5333333333333333
2017-12-17,7:00 PM,Minnesota Wild,1,Chicago Blackhawks,4,,Chicago Blackhawks,Minnesota Wild,0.55,0.6
2017-12-17,8:00 PM,Calgary Flames,6,Vancouver Canucks,1,,Calgary Flames,Vancouver Canucks,0.5166666666666667,0.5166666666666667
2017-12-17,8:00 PM,Florida Panthers,2,Vegas Golden Knights,5,,Vegas Golden Knights,Florida Panthers,0.6666666666666666,0.45
2017-12-17,6:00 PM,St. Louis Blues,0,Winnipeg Jets,4,,Winnipeg Jets,St. Louis Blues,0.65,0.6333333333333333
2017-12-18,7:00 PM,Columbus Blue Jackets,2,Boston Bruins,7,,Boston Bruins,Columbus Blue Jackets,0.5833333333333334,0.6166666666666667
2017-12-18,9:00 PM,Pittsburgh Penguins,2,Colorado Avalanche,4,,Colorado Avalanche,Pittsburgh Penguins,0.5,0.5333333333333333
2017-12-18,9:00 PM,San Jose Sharks,3,Edmonton Oilers,5,,Edmonton Oilers,San Jose Sharks,0.4666666666666667,0.6333333333333333
2017-12-18,7:00 PM,Anaheim Ducks,3,New Jersey Devils,5,,New Jersey Devils,Anaheim Ducks,0.6166666666666667,0.55
2017-12-18,7:00 PM,Los Angeles Kings,4,Philadelphia Flyers,1,,Los Angeles Kings,Philadelphia Flyers,0.55,0.6166666666666667
2017-12-19,9:00 PM,Florida Panthers,3,Arizona Coyotes,2,,Florida Panthers,Arizona Coyotes,0.3,0.4166666666666667
2017-12-19,7:30 PM,Boston Bruins,3,Buffalo Sabres,0,,Boston Bruins,Buffalo Sabres,0.36666666666666664,0.5833333333333334
2017-12-19,8:30 PM,Washington Capitals,4,Dallas Stars,3,OT,Washington Capitals,Dallas Stars,0.6,0.6333333333333333
2017-12-19,8:00 PM,Winnipeg Jets,6,Nashville Predators,4,,Winnipeg Jets,Nashville Predators,0.7666666666666667,0.65
2017-12-19,7:00 PM,Detroit Red Wings,6,New York Islanders,3,,Detroit Red Wings,New York Islanders,0.6,0.45
2017-12-19,7:00 PM,Anaheim Ducks,1,New York Rangers,4,,New York Rangers,Anaheim Ducks,0.6166666666666667,0.5166666666666667
2017-12-19,7:00 PM,Minnesota Wild,6,Ottawa Senators,4,,Minnesota Wild,Ottawa Senators,0.4666666666666667,0.5666666666666667
2017-12-19,2:00 PM,Carolina Hurricanes,1,Toronto Maple Leafs,8,,Toronto Maple Leafs,Carolina Hurricanes,0.5833333333333334,0.5333333333333333
2017-12-19,10:00 PM,Montreal Canadiens,7,Vancouver Canucks,5,,Montreal Canadiens,Vancouver Canucks,0.5166666666666667,0.5
2017-12-19,10:00 PM,Tampa Bay Lightning,3,Vegas Golden Knights,4,,Vegas Golden Knights,Tampa Bay Lightning,0.6666666666666666,0.8
2017-12-20,7:30 PM,Toronto Maple Leafs,2,Columbus Blue Jackets,4,,Columbus Blue Jackets,Toronto Maple Leafs,0.5833333333333334,0.5833333333333334
2017-12-20,9:30 PM,St. Louis Blues,1,Calgary Flames,2,,Calgary Flames,St. Louis Blues,0.5166666666666667,0.6333333333333333
2017-12-20,8:00 PM,Detroit Red Wings,3,Philadelphia Flyers,4,,Philadelphia Flyers,Detroit Red Wings,0.5166666666666667,0.48333333333333334
2017-12-21,7:00 PM,Winnipeg Jets,1,Boston Bruins,2,SO,Boston Bruins,Winnipeg Jets,0.6166666666666667,0.65
2017-12-21,8:30 PM,Chicago Blackhawks,0,Dallas Stars,4,,Dallas Stars,Chicago Blackhawks,0.5833333333333334,0.5666666666666667
2017-12-21,9:00 PM,St. Louis Blues,2,Edmonton Oilers,3,,Edmonton Oilers,St. Louis Blues,0.5,0.6333333333333333
2017-12-21,10:30 PM,Colorado Avalanche,1,Los Angeles Kings,2,OT,Los Angeles Kings,Colorado Avalanche,0.6166666666666667,0.5
2017-12-21,7:00 PM,New York Rangers,3,New Jersey Devils,4,SO,New Jersey Devils,New York Rangers,0.6166666666666667,0.65
2017-12-21,8:00 PM,Carolina Hurricanes,4,Nashville Predators,1,,Carolina Hurricanes,Nashville Predators,0.7333333333333333,0.5333333333333333
2017-12-21,7:00 PM,Anaheim Ducks,5,New York Islanders,4,OT,Anaheim Ducks,New York Islanders,0.6,0.5166666666666667
2017-12-21,7:00 PM,Columbus Blue Jackets,2,Pittsburgh Penguins,3,SO,Pittsburgh Penguins,Columbus Blue Jackets,0.5333333333333333,0.5833333333333334
2017-12-21,10:30 PM,Vancouver Canucks,4,San Jose Sharks,5,OT,San Jose Sharks,Vancouver Canucks,0.6333333333333333,0.48333333333333334
2017-12-21,7:30 PM,Ottawa Senators,3,Tampa Bay Lightning,4,SO,Tampa Bay Lightning,Ottawa Senators,0.7666666666666667,0.45
2017-12-22,9:00 PM,Washington Capitals,2,Arizona Coyotes,3,OT,Arizona Coyotes,Washington Capitals,0.3,0.6333333333333333
2017-12-22,7:00 PM,Philadelphia Flyers,2,Buffalo Sabres,4,,Buffalo Sabres,Philadelphia Flyers,0.36666666666666664,0.55
2017-12-22,9:00 PM,Montreal Canadiens,3,Calgary Flames,2,,Montreal Canadiens,Calgary Flames,0.55,0.5333333333333333
2017-12-22,7:30 PM,Minnesota Wild,2,Florida Panthers,4,,Florida Panthers,Minnesota Wild,0.45,0.5833333333333334
2017-12-23,8:00 PM,Colorado Avalanche,6,Arizona Coyotes,2,,Colorado Avalanche,Arizona Coyotes,0.3333333333333333,0.48333333333333334
2017-12-23,1:00 PM,Detroit Red Wings,1,Boston Bruins,3,,Boston Bruins,Detroit Red Wings,0.65,0.45
2017-12-23,7:00 PM,Buffalo Sabres,2,Carolina Hurricanes,4,,Carolina Hurricanes,Buffalo Sabres,0.5333333333333333,0.4
2017-12-23,7:00 PM,Philadelphia Flyers,1,Columbus Blue Jackets,2,SO,Columbus Blue Jackets,Philadelphia Flyers,0.5666666666666667,0.5166666666666667
2017-12-23,8:00 PM,Nashville Predators,3,Dallas Stars,4,SO,Dallas Stars,Nashville Predators,0.5833333333333334,0.7
2017-12-23,7:00 PM,Montreal Canadiens,1,Edmonton Oilers,4,,Edmonton Oilers,Montreal Canadiens,0.5333333333333333,0.55
2017-12-23,7:00 PM,Ottawa Senators,0,Florida Panthers,1,,Florida Panthers,Ottawa Senators,0.48333333333333334,0.43333333333333335
2017-12-23,7:00 PM,Chicago Blackhawks,1,New Jersey Devils,4,,New Jersey Devils,Chicago Blackhawks,0.65,0.5333333333333333
2017-12-23,1:00 PM,Winnipeg Jets,2,New York Islanders,5,,New York Islanders,Winnipeg Jets,0.5833333333333334,0.6666666666666666
2017-12-23,7:00 PM,Toronto Maple Leafs,3,New York Rangers,2,,Toronto Maple Leafs,New York Rangers,0.6666666666666666,0.55
2017-12-23,7:00 PM,Anaheim Ducks,4,Pittsburgh Penguins,0,,Anaheim Ducks,Pittsburgh Penguins,0.5333333333333333,0.55
2017-12-23,10:00 PM,Los Angeles Kings,0,San Jose Sharks,2,,San Jose Sharks,Los Angeles Kings,0.6333333333333333,0.6166666666666667
2017-12-23,7:00 PM,Minnesota Wild,0,Tampa Bay Lightning,3,,Tampa Bay Lightning,Minnesota Wild,0.7666666666666667,0.5833333333333334
2017-12-23,10:00 PM,St. Louis Blues,3,Vancouver Canucks,1,,St. Louis Blues,Vancouver Canucks,0.5,0.6
2017-12-23,8:00 PM,Washington Capitals,0,Vegas Golden Knights,3,,Vegas Golden Knights,Washington Capitals,0.6666666666666666,0.65
2017-12-27,10:00 PM,Vegas Golden Knights,4,Anaheim Ducks,1,,Vegas Golden Knights,Anaheim Ducks,0.55,0.7
2017-12-27,7:00 PM,Ottawa Senators,1,Boston Bruins,5,,Boston Bruins,Ottawa Senators,0.65,0.4
2017-12-27,7:00 PM,Montreal Canadiens,1,Carolina Hurricanes,3,,Carolina Hurricanes,Montreal Canadiens,0.5333333333333333,0.55
2017-12-27,9:00 PM,Arizona Coyotes,3,Colorado Avalanche,1,,Arizona Coyotes,Colorado Avalanche,0.48333333333333334,0.3333333333333333
2017-12-27,8:00 PM,Dallas Stars,2,Minnesota Wild,4,,Minnesota Wild,Dallas Stars,0.55,0.5833333333333334
2017-12-27,7:00 PM,Detroit Red Wings,1,New Jersey Devils,3,,New Jersey Devils,Detroit Red Wings,0.65,0.4166666666666667
2017-12-27,7:00 PM,Buffalo Sabres,2,New York Islanders,3,OT,New York Islanders,Buffalo Sabres,0.6166666666666667,0.36666666666666664
2017-12-27,8:00 PM,Washington Capitals,0,New York Rangers,1,SO,New York Rangers,Washington Capitals,0.6666666666666666,0.65
2017-12-27,7:00 PM,Columbus Blue Jackets,4,Pittsburgh Penguins,5,SO,Pittsburgh Penguins,Columbus Blue Jackets,0.5,0.6
2017-12-27,8:00 PM,Nashville Predators,2,St. Louis Blues,1,,Nashville Predators,St. Louis Blues,0.6,0.7
2017-12-27,8:00 PM,Edmonton Oilers,3,Winnipeg Jets,4,,Winnipeg Jets,Edmonton Oilers,0.6333333333333333,0.5333333333333333
2017-12-28,9:00 PM,Toronto Maple Leafs,7,Arizona Coyotes,4,,Toronto Maple Leafs,Arizona Coyotes,0.36666666666666664,0.55
2017-12-28,7:30 PM,Philadelphia Flyers,2,Florida Panthers,3,,Florida Panthers,Philadelphia Flyers,0.5166666666666667,0.5
2017-12-28,10:00 PM,Vegas Golden Knights,3,Los Angeles Kings,2,OT,Vegas Golden Knights,Los Angeles Kings,0.5833333333333334,0.7
2017-12-28,10:30 PM,Calgary Flames,2,San Jose Sharks,3,SO,San Jose Sharks,Calgary Flames,0.6666666666666666,0.5166666666666667
2017-12-28,7:30 PM,Montreal Canadiens,1,Tampa Bay Lightning,3,,Tampa Bay Lightning,Montreal Canadiens,0.7666666666666667,0.55
2017-12-28,10:00 PM,Chicago Blackhawks,2,Vancouver Canucks,5,,Vancouver Canucks,Chicago Blackhawks,0.4666666666666667,0.5333333333333333
2017-12-28,7:30 PM,Boston Bruins,3,Washington Capitals,4,SO,Washington Capitals,Boston Bruins,0.6333333333333333,0.6833333333333333
2017-12-29,10:00 PM,Calgary Flames,1,Anaheim Ducks,2,,Anaheim Ducks,Calgary Flames,0.5166666666666667,0.5333333333333333
2017-12-29,7:30 PM,Pittsburgh Penguins,1,Carolina Hurricanes,2,,Carolina Hurricanes,Pittsburgh Penguins,0.5666666666666667,0.5
2017-12-29,9:00 PM,Toronto Maple Leafs,3,Colorado Avalanche,4,OT,Colorado Avalanche,Toronto Maple Leafs,0.48333333333333334,0.5833333333333334
2017-12-29,8:30 PM,St. Louis Blues,2,Dallas Stars,4,,Dallas Stars,St. Louis Blues,0.55,0.5833333333333334
2017-12-29,7:30 PM,New York Rangers,2,Detroit Red Wings,3,SO,Detroit Red Wings,New York Rangers,0.4166666666666667,0.6833333333333333
