Date,Time,Visitor,Visitor_Goals,Home,Home_Goals,OT,Winner,Loser,HPP,VPP
2016-12-07,10:30 PM,Carolina Hurricanes,5,Anaheim Ducks,6,SO,Anaheim Ducks,Carolina Hurricanes,0.5576923076923077,0.5
2016-12-07,10:30 PM,Ottawa Senators,4,San Jose Sharks,2,,Ottawa Senators,San Jose Sharks,0.62,0.6153846153846154
2016-12-07,7:30 PM,Minnesota Wild,3,Toronto Maple Leafs,2,,Minnesota Wild,Toronto Maple Leafs,0.5208333333333334,0.5833333333333334
2016-12-07,8:00 PM,Boston Bruins,3,Washington Capitals,4,OT,Washington Capitals,Boston Bruins,0.6458333333333334,0.5961538461538461
2016-12-08,9:00 PM,Calgary Flames,2,Arizona Coyotes,1,OT,Calgary Flames,Arizona Coyotes,0.4,0.5172413793103449
2016-12-08,7:00 PM,Colorado Avalanche,4,Boston Bruins,2,,Colorado Avalanche,Boston Bruins,0.5925925925925926,0.3958333333333333
2016-12-08,8:30 PM,Nashville Predators,2,Dallas Stars,5,,Dallas Stars,Nashville Predators,0.48148148148148145,0.56
2016-12-08,7:30 PM,Pittsburgh Penguins,5,Florida Panthers,1,,Pittsburgh Penguins,Florida Panthers,0.5185185185185185,0.6730769230769231
2016-12-08,10:30 PM,Carolina Hurricanes,3,Los Angeles Kings,1,,Carolina Hurricanes,Los Angeles Kings,0.56,0.5
2016-12-08,7:30 PM,New Jersey Devils,2,Montreal Canadiens,5,,Montreal Canadiens,New Jersey Devils,0.7115384615384616,0.6
2016-12-08,7:00 PM,St. Louis Blues,2,New York Islanders,3,,New York Islanders,St. Louis Blues,0.5,0.6538461538461539
2016-12-08,7:00 PM,Edmonton Oilers,5,Philadelphia Flyers,6,,Philadelphia Flyers,Edmonton Oilers,0.5892857142857143,0.5714285714285714
2016-12-08,7:30 PM,Vancouver Canucks,5,Tampa Bay Lightning,1,,Vancouver Canucks,Tampa Bay Lightning,0.5555555555555556,0.46153846153846156
2016-12-08,8:00 PM,New York Rangers,2,Winnipeg Jets,1,,New York Rangers,Winnipeg Jets,0.5,0.6481481481481481
2016-12-09,10:00 PM,San Jose Sharks,2,Anaheim Ducks,3,,Anaheim Ducks,San Jose Sharks,0.5740740740740741,0.5961538461538461
2016-12-09,7:00 PM,Washington Capitals,4,Buffalo Sabres,1,,Washington Capitals,Buffalo Sabres,0.5,0.66
2016-12-09,8:30 PM,New York Rangers,1,Chicago Blackhawks,0,OT,New York Rangers,Chicago Blackhawks,0.6607142857142857,0.6607142857142857
2016-12-09,7:30 PM,Columbus Blue Jackets,4,Detroit Red Wings,1,,Columbus Blue Jackets,Detroit Red Wings,0.5370370370370371,0.7083333333333334
2016-12-09,8:00 PM,Edmonton Oilers,2,Minnesota Wild,3,SO,Minnesota Wild,Edmonton Oilers,0.6,0.5517241379310345
2016-12-09,7:30 PM,St. Louis Blues,4,New Jersey Devils,1,,St. Louis Blues,New Jersey Devils,0.5769230769230769,0.6296296296296297
2016-12-10,8:00 PM,Nashville Predators,1,Arizona Coyotes,4,,Arizona Coyotes,Nashville Predators,0.40384615384615385,0.5384615384615384
2016-12-10,7:00 PM,Toronto Maple Leafs,4,Boston Bruins,1,,Toronto Maple Leafs,Boston Bruins,0.5714285714285714,0.5
2016-12-10,7:00 PM,New York Islanders,2,Columbus Blue Jackets,6,,Columbus Blue Jackets,New York Islanders,0.72,0.5192307692307693
2016-12-10,10:00 PM,Winnipeg Jets,2,Calgary Flames,6,,Calgary Flames,Winnipeg Jets,0.5333333333333333,0.48333333333333334
2016-12-10,7:00 PM,Vancouver Canucks,2,Florida Panthers,4,,Florida Panthers,Vancouver Canucks,0.5,0.48148148148148145
2016-12-10,4:00 PM,Ottawa Senators,1,Los Angeles Kings,4,,Los Angeles Kings,Ottawa Senators,0.5384615384615384,0.6296296296296297
2016-12-10,7:00 PM,Colorado Avalanche,1,Montreal Canadiens,10,,Montreal Canadiens,Colorado Avalanche,0.7222222222222222,0.42
2016-12-10,1:00 PM,Dallas Stars,2,Philadelphia Flyers,4,,Philadelphia Flyers,Dallas Stars,0.603448275862069,0.5
2016-12-10,10:30 PM,Carolina Hurricanes,3,San Jose Sharks,4,,San Jose Sharks,Carolina Hurricanes,0.5740740740740741,0.5185185185185185
2016-12-10,7:00 PM,Pittsburgh Penguins,4,Tampa Bay Lightning,3,,Pittsburgh Penguins,Tampa Bay Lightning,0.5357142857142857,0.6851851851851852
2016-12-11,4:00 PM,Ottawa Senators,1,Anaheim Ducks,5,,Anaheim Ducks,Ottawa Senators,0.5892857142857143,0.6071428571428571
2016-12-11,7:00 PM,Dallas Stars,1,Chicago Blackhawks,3,,Chicago Blackhawks,Dallas Stars,0.6551724137931034,0.4827586206896552
2016-12-11,5:00 PM,Philadelphia Flyers,1,Detroit Red Wings,0,OT,Philadelphia Flyers,Detroit Red Wings,0.5178571428571429,0.6166666666666667
2016-12-11,9:30 PM,Winnipeg Jets,2,Edmonton Oilers,3,,Edmonton Oilers,Winnipeg Jets,0.55,0.45
2016-12-11,6:00 PM,St. Louis Blues,1,Minnesota Wild,3,,Minnesota Wild,St. Louis Blues,0.6153846153846154,0.6428571428571429
2016-12-11,7:00 PM,New Jersey Devils,0,New York Rangers,5,,New York Rangers,New Jersey Devils,0.6724137931034483,0.5555555555555556
2016-12-11,7:00 PM,Colorado Avalanche,3,Toronto Maple Leafs,1,,Colorado Avalanche,Toronto Maple Leafs,0.5192307692307693,0.40384615384615385
2016-12-11,5:00 PM,Vancouver Canucks,0,Washington Capitals,3,,Washington Capitals,Vancouver Canucks,0.6730769230769231,0.4642857142857143
2016-12-12,7:30 PM,Boston Bruins,2,Montreal Canadiens,1,OT,Boston Bruins,Montreal Canadiens,0.7321428571428571,0.5517241379310345
2016-12-12,7:00 PM,Arizona Coyotes,0,Pittsburgh Penguins,7,,Pittsburgh Penguins,Arizona Coyotes,0.6964285714285714,0.42592592592592593
2016-12-13,7:00 PM,Los Angeles Kings,3,Buffalo Sabres,6,,Buffalo Sabres,Los Angeles Kings,0.48148148148148145,0.5555555555555556
2016-12-13,7:00 PM,Vancouver Canucks,6,Carolina Hurricanes,8,,Carolina Hurricanes,Vancouver Canucks,0.5,0.4482758620689655
2016-12-13,8:30 PM,Anaheim Ducks,2,Dallas Stars,6,,Dallas Stars,Anaheim Ducks,0.4666666666666667,0.603448275862069
2016-12-13,7:30 PM,Arizona Coyotes,4,Detroit Red Wings,1,,Arizona Coyotes,Detroit Red Wings,0.5172413793103449,0.4107142857142857
2016-12-13,9:00 PM,Columbus Blue Jackets,3,Edmonton Oilers,1,,Columbus Blue Jackets,Edmonton Oilers,0.55,0.7307692307692307
2016-12-13,8:00 PM,Florida Panthers,1,Minnesota Wild,5,,Minnesota Wild,Florida Panthers,0.6296296296296297,0.5172413793103449
2016-12-13,8:00 PM,St. Louis Blues,3,Nashville Predators,6,,Nashville Predators,St. Louis Blues,0.5185185185185185,0.6206896551724138
2016-12-13,7:00 PM,Washington Capitals,4,New York Islanders,2,,Washington Capitals,New York Islanders,0.5,0.6851851851851852
2016-12-13,7:00 PM,Chicago Blackhawks,2,New York Rangers,1,,Chicago Blackhawks,New York Rangers,0.6833333333333333,0.6666666666666666
2016-12-13,7:30 PM,San Jose Sharks,3,Toronto Maple Leafs,2,SO,San Jose Sharks,Toronto Maple Leafs,0.5,0.5892857142857143
2016-12-14,9:30 PM,Tampa Bay Lightning,6,Calgary Flames,3,,Tampa Bay Lightning,Calgary Flames,0.5666666666666667,0.5172413793103449
2016-12-14,10:00 PM,Philadelphia Flyers,4,Colorado Avalanche,3,,Philadelphia Flyers,Colorado Avalanche,0.42592592592592593,0.6166666666666667
2016-12-14,7:00 PM,San Jose Sharks,4,Ottawa Senators,3,SO,San Jose Sharks,Ottawa Senators,0.5862068965517241,0.603448275862069
2016-12-14,7:30 PM,Boston Bruins,3,Pittsburgh Penguins,4,OT,Pittsburgh Penguins,Boston Bruins,0.7068965517241379,0.5666666666666667
2016-12-15,7:00 PM,Anaheim Ducks,4,Boston Bruins,3,,Anaheim Ducks,Boston Bruins,0.55,0.5833333333333334
2016-12-15,8:30 PM,New York Rangers,2,Dallas Stars,0,,New York Rangers,Dallas Stars,0.4666666666666667,0.65
2016-12-15,7:30 PM,Los Angeles Kings,4,Detroit Red Wings,1,,Los Angeles Kings,Detroit Red Wings,0.5,0.5357142857142857
2016-12-15,8:00 PM,Minnesota Wild,5,Nashville Predators,2,,Minnesota Wild,Nashville Predators,0.5357142857142857,0.6428571428571429
2016-12-15,7:00 PM,Chicago Blackhawks,5,New York Islanders,4,,Chicago Blackhawks,New York Islanders,0.48214285714285715,0.7
2016-12-15,8:00 PM,New Jersey Devils,2,St. Louis Blues,5,,St. Louis Blues,New Jersey Devils,0.6,0.5357142857142857
2016-12-15,7:30 PM,Arizona Coyotes,3,Toronto Maple Leafs,2,SO,Arizona Coyotes,Toronto Maple Leafs,0.5,0.43103448275862066
2016-12-15,8:00 PM,Florida Panthers,3,Winnipeg Jets,4,SO,Winnipeg Jets,Florida Panthers,0.45,0.5
2016-12-16,7:00 PM,New York Islanders,2,Buffalo Sabres,3,OT,Buffalo Sabres,New York Islanders,0.5,0.46551724137931033
2016-12-16,7:30 PM,Washington Capitals,4,Carolina Hurricanes,3,SO,Washington Capitals,Carolina Hurricanes,0.5172413793103449,0.6964285714285714
2016-12-16,9:00 PM,Columbus Blue Jackets,4,Calgary Flames,1,,Columbus Blue Jackets,Calgary Flames,0.5666666666666667,0.7407407407407407
2016-12-16,9:00 PM,Florida Panthers,3,Colorado Avalanche,1,,Florida Panthers,Colorado Avalanche,0.4107142857142857,0.48333333333333334
2016-12-16,7:30 PM,San Jose Sharks,4,Montreal Canadiens,2,,San Jose Sharks,Montreal Canadiens,0.7241379310344828,0.6166666666666667
2016-12-16,7:00 PM,Los Angeles Kings,1,Pittsburgh Penguins,0,OT,Los Angeles Kings,Pittsburgh Penguins,0.7166666666666667,0.5517241379310345
2016-12-16,10:00 PM,Tampa Bay Lightning,2,Vancouver Canucks,4,,Vancouver Canucks,Tampa Bay Lightning,0.43333333333333335,0.5333333333333333
2016-12-17,7:00 PM,Buffalo Sabres,1,Carolina Hurricanes,2,SO,Carolina Hurricanes,Buffalo Sabres,0.5166666666666667,0.5172413793103449
2016-12-17,2:00 PM,Philadelphia Flyers,1,Dallas Stars,3,,Dallas Stars,Philadelphia Flyers,0.4666666666666667,0.6333333333333333
2016-12-17,7:00 PM,Anaheim Ducks,4,Detroit Red Wings,6,,Detroit Red Wings,Anaheim Ducks,0.5,0.6166666666666667
2016-12-17,10:00 PM,Tampa Bay Lightning,2,Edmonton Oilers,3,SO,Edmonton Oilers,Tampa Bay Lightning,0.5166666666666667,0.5
2016-12-17,2:00 PM,Arizona Coyotes,1,Minnesota Wild,4,,Minnesota Wild,Arizona Coyotes,0.6551724137931034,0.45
2016-12-17,8:00 PM,New York Rangers,2,Nashville Predators,1,SO,New York Rangers,Nashville Predators,0.5172413793103449,0.6833333333333333
2016-12-17,7:00 PM,New Jersey Devils,1,Ottawa Senators,3,,Ottawa Senators,New Jersey Devils,0.5833333333333334,0.5172413793103449
2016-12-17,8:00 PM,Chicago Blackhawks,6,St. Louis Blues,4,,Chicago Blackhawks,St. Louis Blues,0.6,0.7333333333333333
2016-12-17,7:00 PM,Pittsburgh Penguins,1,Toronto Maple Leafs,2,OT,Toronto Maple Leafs,Pittsburgh Penguins,0.5,0.7
2016-12-17,7:00 PM,Montreal Canadiens,2,Washington Capitals,1,,Montreal Canadiens,Washington Capitals,0.7068965517241379,0.7
2016-12-18,1:00 PM,Los Angeles Kings,0,Boston Bruins,1,,Boston Bruins,Los Angeles Kings,0.55,0.5666666666666667
2016-12-18,7:00 PM,San Jose Sharks,1,Chicago Blackhawks,4,,Chicago Blackhawks,San Jose Sharks,0.7333333333333333,0.6166666666666667
2016-12-18,7:00 PM,Ottawa Senators,6,New York Islanders,2,,Ottawa Senators,New York Islanders,0.4666666666666667,0.5833333333333334
2016-12-18,7:30 PM,New Jersey Devils,2,New York Rangers,3,SO,New York Rangers,New Jersey Devils,0.6833333333333333,0.5
2016-12-18,4:00 PM,Columbus Blue Jackets,4,Vancouver Canucks,3,OT,Columbus Blue Jackets,Vancouver Canucks,0.43333333333333335,0.75
2016-12-18,3:00 PM,Colorado Avalanche,1,Winnipeg Jets,4,,Winnipeg Jets,Colorado Avalanche,0.48333333333333334,0.39655172413793105
2016-12-19,9:00 PM,Calgary Flames,4,Arizona Coyotes,2,,Calgary Flames,Arizona Coyotes,0.4166666666666667,0.55
2016-12-19,7:00 PM,Nashville Predators,2,Philadelphia Flyers,1,SO,Nashville Predators,Philadelphia Flyers,0.6333333333333333,0.5166666666666667
2016-12-19,8:00 PM,Edmonton Oilers,3,St. Louis Blues,2,OT,Edmonton Oilers,St. Louis Blues,0.5666666666666667,0.55
2016-12-19,7:30 PM,Anaheim Ducks,3,Toronto Maple Leafs,2,,Anaheim Ducks,Toronto Maple Leafs,0.5166666666666667,0.6166666666666667
2016-12-20,7:00 PM,New York Islanders,4,Boston Bruins,2,,New York Islanders,Boston Bruins,0.55,0.4666666666666667
2016-12-20,7:00 PM,Los Angeles Kings,2,Columbus Blue Jackets,3,SO,Columbus Blue Jackets,Los Angeles Kings,0.7586206896551724,0.5666666666666667
2016-12-20,8:30 PM,Ottawa Senators,4,Chicago Blackhawks,3,,Ottawa Senators,Chicago Blackhawks,0.7333333333333333,0.5833333333333334
2016-12-20,8:30 PM,St. Louis Blues,3,Dallas Stars,2,OT,St. Louis Blues,Dallas Stars,0.4666666666666667,0.55
2016-12-20,7:30 PM,Buffalo Sabres,3,Florida Panthers,4,SO,Florida Panthers,Buffalo Sabres,0.48333333333333334,0.5166666666666667
2016-12-20,8:00 PM,Colorado Avalanche,0,Minnesota Wild,2,,Minnesota Wild,Colorado Avalanche,0.6666666666666666,0.38333333333333336
2016-12-20,7:30 PM,Anaheim Ducks,1,Montreal Canadiens,5,,Montreal Canadiens,Anaheim Ducks,0.7,0.6333333333333333
2016-12-20,7:00 PM,Nashville Predators,5,New Jersey Devils,1,,Nashville Predators,New Jersey Devils,0.5,0.5166666666666667
2016-12-20,7:00 PM,New York Rangers,2,Pittsburgh Penguins,7,,Pittsburgh Penguins,New York Rangers,0.6833333333333333,0.7166666666666667
2016-12-20,10:30 PM,Calgary Flames,1,San Jose Sharks,4,,San Jose Sharks,Calgary Flames,0.5833333333333334,0.55
2016-12-20,7:30 PM,Detroit Red Wings,1,Tampa Bay Lightning,4,,Tampa Bay Lightning,Detroit Red Wings,0.48333333333333334,0.5333333333333333
2016-12-20,10:00 PM,Winnipeg Jets,1,Vancouver Canucks,4,,Vancouver Canucks,Winnipeg Jets,0.4166666666666667,0.48333333333333334
2016-12-21,9:30 PM,Edmonton Oilers,3,Arizona Coyotes,2,,Edmonton Oilers,Arizona Coyotes,0.4166666666666667,0.55
2016-12-21,8:00 PM,Washington Capitals,2,Philadelphia Flyers,3,SO,Philadelphia Flyers,Washington Capitals,0.65,0.6833333333333333
2016-12-22,7:00 PM,Carolina Hurricanes,3,Buffalo Sabres,1,,Carolina Hurricanes,Buffalo Sabres,0.5333333333333333,0.5333333333333333
2016-12-22,7:00 PM,Pittsburgh Penguins,1,Columbus Blue Jackets,7,,Columbus Blue Jackets,Pittsburgh Penguins,0.7666666666666667,0.7
2016-12-22,9:00 PM,Toronto Maple Leafs,6,Colorado Avalanche,0,,Toronto Maple Leafs,Colorado Avalanche,0.35,0.5
2016-12-22,7:30 PM,Boston Bruins,3,Florida Panthers,1,,Boston Bruins,Florida Panthers,0.5,0.5166666666666667
2016-12-22,7:30 PM,Minnesota Wild,4,Montreal Canadiens,2,,Minnesota Wild,Montreal Canadiens,0.7166666666666667,0.7
2016-12-22,7:00 PM,Philadelphia Flyers,0,New Jersey Devils,4,,New Jersey Devils,Philadelphia Flyers,0.5,0.65
2016-12-22,8:00 PM,Los Angeles Kings,4,Nashville Predators,0,,Los Angeles Kings,Nashville Predators,0.55,0.5833333333333334
2016-12-22,7:30 PM,Anaheim Ducks,1,Ottawa Senators,2,OT,Ottawa Senators,Anaheim Ducks,0.6166666666666667,0.6333333333333333
2016-12-22,7:30 PM,St. Louis Blues,2,Tampa Bay Lightning,5,,Tampa Bay Lightning,St. Louis Blues,0.48333333333333334,0.5666666666666667
2016-12-22,10:00 PM,Winnipeg Jets,4,Vancouver Canucks,1,,Winnipeg Jets,Vancouver Canucks,0.4166666666666667,0.48333333333333334
2016-12-23,9:00 PM,Toronto Maple Leafs,4,Arizona Coyotes,1,,Toronto Maple Leafs,Arizona Coyotes,0.4166666666666667,0.5
2016-12-23,7:30 PM,Boston Bruins,2,Carolina Hurricanes,3,OT,Carolina Hurricanes,Boston Bruins,0.55,0.55
2016-12-23,7:00 PM,Montreal Canadiens,1,Columbus Blue Jackets,2,,Columbus Blue Jackets,Montreal Canadiens,0.8,0.6833333333333333
2016-12-23,9:00 PM,Vancouver Canucks,1,Calgary Flames,4,,Calgary Flames,Vancouver Canucks,0.55,0.38333333333333336
2016-12-23,8:30 PM,Colorado Avalanche,2,Chicago Blackhawks,1,OT,Colorado Avalanche,Chicago Blackhawks,0.7333333333333333,0.31666666666666665
2016-12-23,8:30 PM,Los Angeles Kings,2,Dallas Stars,3,OT,Dallas Stars,Los Angeles Kings,0.4666666666666667,0.6166666666666667
2016-12-23,7:30 PM,Detroit Red Wings,4,Florida Panthers,3,SO,Detroit Red Wings,Florida Panthers,0.5,0.5
2016-12-23,7:00 PM,Buffalo Sabres,1,New York Islanders,5,,New York Islanders,Buffalo Sabres,0.5,0.5
2016-12-23,7:00 PM,Minnesota Wild,7,New York Rangers,4,,Minnesota Wild,New York Rangers,0.6833333333333333,0.7
2016-12-23,7:00 PM,New Jersey Devils,1,Pittsburgh Penguins,4,,Pittsburgh Penguins,New Jersey Devils,0.7,0.5
2016-12-23,10:30 PM,Edmonton Oilers,2,San Jose Sharks,3,OT,San Jose Sharks,Edmonton Oilers,0.6166666666666667,0.55
2016-12-23,7:00 PM,Tampa Bay Lightning,0,Washington Capitals,4,,Washington Capitals,Tampa Bay Lightning,0.6833333333333333,0.5166666666666667
2016-12-27,10:00 PM,San Jose Sharks,3,Anaheim Ducks,2,OT,San Jose Sharks,Anaheim Ducks,0.6166666666666667,0.6166666666666667
2016-12-27,9:00 PM,Dallas Stars,3,Arizona Coyotes,2,,Dallas Stars,Arizona Coyotes,0.4166666666666667,0.5
2016-12-27,7:00 PM,Boston Bruins,3,Columbus Blue Jackets,4,,Columbus Blue Jackets,Boston Bruins,0.8333333333333334,0.5666666666666667
2016-12-27,8:30 PM,Winnipeg Jets,3,Chicago Blackhawks,1,,Winnipeg Jets,Chicago Blackhawks,0.7166666666666667,0.5166666666666667
2016-12-27,9:00 PM,Calgary Flames,6,Colorado Avalanche,3,,Calgary Flames,Colorado Avalanche,0.35,0.5833333333333334
2016-12-27,7:30 PM,Buffalo Sabres,4,Detroit Red Wings,3,,Buffalo Sabres,Detroit Red Wings,0.5,0.48333333333333334
2016-12-27,7:00 PM,Pittsburgh Penguins,5,New Jersey Devils,2,,Pittsburgh Penguins,New Jersey Devils,0.5,0.7
2016-12-27,8:00 PM,Minnesota Wild,3,Nashville Predators,2,OT,Minnesota Wild,Nashville Predators,0.55,0.7
2016-12-27,7:00 PM,Washington Capitals,3,New York Islanders,4,,New York Islanders,Washington Capitals,0.5,0.6833333333333333
2016-12-27,7:00 PM,Ottawa Senators,3,New York Rangers,4,,New York Rangers,Ottawa Senators,0.65,0.6166666666666667
2016-12-28,7:00 PM,Toronto Maple Leafs,3,Florida Panthers,2,SO,Toronto Maple Leafs,Florida Panthers,0.48333333333333334,0.5166666666666667
2016-12-28,7:00 PM,Carolina Hurricanes,2,Pittsburgh Penguins,3,,Pittsburgh Penguins,Carolina Hurricanes,0.7333333333333333,0.5833333333333334
2016-12-28,8:00 PM,Philadelphia Flyers,3,St. Louis Blues,6,,St. Louis Blues,Philadelphia Flyers,0.5666666666666667,0.65
2016-12-28,7:30 PM,Montreal Canadiens,3,Tampa Bay Lightning,4,OT,Tampa Bay Lightning,Montreal Canadiens,0.48333333333333334,0.65
2016-12-28,10:00 PM,Los Angeles Kings,1,Vancouver Canucks,2,,Vancouver Canucks,Los Angeles Kings,0.36666666666666664,0.6
2016-12-29,9:00 PM,New York Rangers,6,Arizona Coyotes,3,,New York Rangers,Arizona Coyotes,0.4166666666666667,0.65
2016-12-29,7:00 PM,Boston Bruins,4,Buffalo Sabres,2,,Boston Bruins,Buffalo Sabres,0.5166666666666667,0.5666666666666667
2016-12-29,9:00 PM,Anaheim Ducks,3,Calgary Flames,1,,Anaheim Ducks,Calgary Flames,0.5833333333333334,0.6
2016-12-29,8:30 PM,Colorado Avalanche,2,Dallas Stars,4,,Dallas Stars,Colorado Avalanche,0.5,0.31666666666666665
2016-12-29,9:00 PM,Los Angeles Kings,1,Edmonton Oilers,3,,Edmonton Oilers,Los Angeles Kings,0.5333333333333333,0.5666666666666667
2016-12-29,7:30 PM,Montreal Canadiens,3,Florida Panthers,2,OT,Montreal Canadiens,Florida Panthers,0.5,0.6333333333333333
2016-12-29,8:00 PM,New York Islanders,4,Minnesota Wild,6,,Minnesota Wild,New York Islanders,0.7,0.5333333333333333
2016-12-29,8:00 PM,Chicago Blackhawks,3,Nashville Predators,2,,Chicago Blackhawks,Nashville Predators,0.5666666666666667,0.7
2016-12-29,8:00 PM,Detroit Red Wings,3,Ottawa Senators,2,OT,Detroit Red Wings,Ottawa Senators,0.6166666666666667,0.4666666666666667
2016-12-29,7:30 PM,Toronto Maple Leafs,3,Tampa Bay Lightning,2,OT,Toronto Maple Leafs,Tampa Bay Lightning,0.48333333333333334,0.55
2016-12-29,8:00 PM,Columbus Blue Jackets,5,Winnipeg Jets,3,,Columbus Blue Jackets,Winnipeg Jets,0.5166666666666667,0.8333333333333334
2016-12-29,7:00 PM,New Jersey Devils,2,Washington Capitals,1,SO,New Jersey Devils,Washington Capitals,0.65,0.4666666666666667
2016-12-30,7:30 PM,Chicago Blackhawks,2,Carolina Hurricanes,3,,Carolina Hurricanes,Chicago Blackhawks,0.55,0.7
2016-12-30,10:00 PM,Philadelphia Flyers,0,San Jose Sharks,2,,San Jose Sharks,Philadelphia Flyers,0.65,0.6166666666666667
2016-12-30,8:00 PM,Nashville Predators,4,St. Louis Blues,0,,Nashville Predators,St. Louis Blues,0.5666666666666667,0.5333333333333333
2016-12-30,10:00 PM,Anaheim Ducks,2,Vancouver Canucks,3,OT,Vancouver Canucks,Anaheim Ducks,0.4,0.6166666666666667
2016-12-31,1:00 PM,Buffalo Sabres,1,Boston Bruins,3,,Boston Bruins,Buffalo Sabres,0.5666666666666667,0.5
2016-12-31,10:00 PM,Arizona Coyotes,2,Calgary Flames,4,,Calgary Flames,Arizona Coyotes,0.55,0.4166666666666667
2016-12-31,8:00 PM,New York Rangers,6,Colorado Avalanche,2,,New York Rangers,Colorado Avalanche,0.31666666666666665,0.6833333333333333
2016-12-31,8:00 PM,Florida Panthers,3,Dallas Stars,1,,Florida Panthers,Dallas Stars,0.5333333333333333,0.5166666666666667
2016-12-31,10:00 PM,Vancouver Canucks,3,Edmonton Oilers,2,SO,Vancouver Canucks,Edmonton Oilers,0.5333333333333333,0.43333333333333335
2016-12-31,10:30 PM,San Jose Sharks,2,Los Angeles Kings,3,,Los Angeles Kings,San Jose Sharks,0.5333333333333333,0.6833333333333333
2016-12-31,6:00 PM,Columbus Blue Jackets,4,Minnesota Wild,2,,Columbus Blue Jackets,Minnesota Wild,0.7166666666666667,0.8333333333333334
2016-12-31,1:00 PM,Washington Capitals,6,New Jersey Devils,2,,Washington Capitals,New Jersey Devils,0.4666666666666667,0.6333333333333333
2016-12-31,7:00 PM,Montreal Canadiens,3,Pittsburgh Penguins,4,OT,Pittsburgh Penguins,Montreal Canadiens,0.7333333333333333,0.6333333333333333
2016-12-31,7:00 PM,Carolina Hurricanes,1,Tampa Bay Lightning,3,,Tampa Bay Lightning,Carolina Hurricanes,0.5,0.5833333333333334
2016-12-31,7:00 PM,New York Islanders,6,Winnipeg Jets,2,,New York Islanders,Winnipeg Jets,0.48333333333333334,0.5
2017-01-01,8:00 PM,Philadelphia Flyers,3,Anaheim Ducks,4,SO,Anaheim Ducks,Philadelphia Flyers,0.6,0.6166666666666667
2017-01-01,3:00 PM,Detroit Red Wings,4,Toronto Maple Leafs,5,OT,Toronto Maple Leafs,Detroit Red Wings,0.5666666666666667,0.4666666666666667
2017-01-01,7:30 PM,Ottawa Senators,1,Washington Capitals,2,,Washington Capitals,Ottawa Senators,0.6666666666666666,0.6
2017-01-02,7:00 PM,Boston Bruins,0,New Jersey Devils,3,,New Jersey Devils,Boston Bruins,0.45,0.5666666666666667
2017-01-02,1:00 PM,Chicago Blackhawks,1,St. Louis Blues,4,,St. Louis Blues,Chicago Blackhawks,0.5666666666666667,0.6666666666666666
2017-01-02,10:00 PM,Colorado Avalanche,2,Vancouver Canucks,3,,Vancouver Canucks,Colorado Avalanche,0.4666666666666667,0.31666666666666665
2017-01-03,7:00 PM,New Jersey Devils,3,Carolina Hurricanes,1,,New Jersey Devils,Carolina Hurricanes,0.5833333333333334,0.45
2017-01-03,7:00 PM,Edmonton Oilers,1,Columbus Blue Jackets,3,,Columbus Blue Jackets,Edmonton Oilers,0.85,0.5166666666666667
2017-01-03,8:00 PM,Montreal Canadiens,2,Nashville Predators,1,OT,Montreal Canadiens,Nashville Predators,0.5666666666666667,0.6166666666666667
2017-01-03,7:00 PM,Buffalo Sabres,4,New York Rangers,1,,Buffalo Sabres,New York Rangers,0.6833333333333333,0.5
2017-01-03,10:00 PM,Los Angeles Kings,2,San Jose Sharks,1,OT,Los Angeles Kings,San Jose Sharks,0.65,0.5333333333333333
2017-01-03,7:30 PM,Winnipeg Jets,6,Tampa Bay Lightning,4,,Winnipeg Jets,Tampa Bay Lightning,0.5333333333333333,0.48333333333333334
2017-01-03,7:00 PM,Toronto Maple Leafs,5,Washington Capitals,6,OT,Washington Capitals,Toronto Maple Leafs,0.7,0.6
2017-01-04,10:30 PM,Detroit Red Wings,0,Anaheim Ducks,2,,Anaheim Ducks,Detroit Red Wings,0.6333333333333333,0.45
2017-01-04,10:00 PM,Colorado Avalanche,1,Calgary Flames,4,,Calgary Flames,Colorado Avalanche,0.55,0.2833333333333333
2017-01-04,8:00 PM,Montreal Canadiens,4,Dallas Stars,3,OT,Montreal Canadiens,Dallas Stars,0.5333333333333333,0.6166666666666667
2017-01-04,7:00 PM,Winnipeg Jets,4,Florida Panthers,1,,Winnipeg Jets,Florida Panthers,0.55,0.5166666666666667
2017-01-04,8:00 PM,New York Rangers,5,Philadelphia Flyers,2,,New York Rangers,Philadelphia Flyers,0.6333333333333333,0.65
2017-01-04,10:00 PM,Arizona Coyotes,0,Vancouver Canucks,3,,Vancouver Canucks,Arizona Coyotes,0.5,0.38333333333333336
2017-01-05,7:00 PM,Edmonton Oilers,4,Boston Bruins,3,,Edmonton Oilers,Boston Bruins,0.5333333333333333,0.5166666666666667
2017-01-05,8:30 PM,Buffalo Sabres,3,Chicago Blackhawks,4,OT,Chicago Blackhawks,Buffalo Sabres,0.6333333333333333,0.5
2017-01-05,10:30 PM,Detroit Red Wings,4,Los Angeles Kings,0,,Detroit Red Wings,Los Angeles Kings,0.5666666666666667,0.4166666666666667
2017-01-05,10:30 PM,Minnesota Wild,5,San Jose Sharks,4,,Minnesota Wild,San Jose Sharks,0.6333333333333333,0.7166666666666667
2017-01-05,8:00 PM,Carolina Hurricanes,4,St. Louis Blues,2,,Carolina Hurricanes,St. Louis Blues,0.5833333333333334,0.55
