Date,Time,Visitor,G,Home,G,,Att.,LOG,Notes
2020-02-14,7:00 PM,New Jersey Devils,2,Carolina Hurricanes,5,,18680,2:25,
2020-02-14,7:00 PM,New York Rangers,3,Columbus Blue Jackets,1,,18888,2:27,
2020-02-14,7:00 PM,Montreal Canadiens,1,Pittsburgh Penguins,4,,18650,2:16,
2020-02-14,7:00 PM,San Jose Sharks,3,Winnipeg Jets,2,,15325,2:31,
2020-02-15,10:00 PM,Washington Capitals,1,Arizona Coyotes,3,,17139,2:30,
2020-02-15,1:00 PM,Detroit Red Wings,1,Boston Bruins,4,,17850,2:25,
2020-02-15,10:00 PM,Chicago Blackhawks,8,Calgary Flames,4,,19231,2:18,
2020-02-15,8:00 PM,Los Angeles Kings,3,Colorado Avalanche,1,,43574,2:32,NHL Stadium Series
2020-02-15,4:00 PM,Edmonton Oilers,4,Florida Panthers,1,,15069,2:30,
2020-02-15,5:00 PM,San Jose Sharks,2,Minnesota Wild,0,,18611,2:25,
2020-02-15,7:00 PM,Dallas Stars,4,Montreal Canadiens,3,OT,21302,2:29,
2020-02-15,7:00 PM,Toronto Maple Leafs,4,Ottawa Senators,2,,18544,2:20,
2020-02-15,3:00 PM,Nashville Predators,4,St. Louis Blues,3,,18096,2:36,
2020-02-15,4:00 PM,Philadelphia Flyers,3,Tampa Bay Lightning,5,,19092,2:57,
2020-02-15,10:30 PM,New York Islanders,0,Vegas Golden Knights,1,,18444,2:28,
2020-02-16,7:00 PM,Toronto Maple Leafs,2,Buffalo Sabres,5,,19070,2:23,
2020-02-16,4:00 PM,Edmonton Oilers,4,Carolina Hurricanes,3,OT,18680,2:29,
2020-02-16,6:00 PM,Columbus Blue Jackets,3,New Jersey Devils,4,SO,16514,2:39,
2020-02-16,6:00 PM,St. Louis Blues,1,Nashville Predators,2,,17349,2:21,
2020-02-16,3:30 PM,Boston Bruins,3,New York Rangers,1,,18006,2:29,
2020-02-16,6:00 PM,Dallas Stars,3,Ottawa Senators,4,OT,13150,2:33,
2020-02-16,12:30 PM,Detroit Red Wings,1,Pittsburgh Penguins,5,,18654,2:19,
2020-02-16,5:00 PM,Anaheim Ducks,5,Vancouver Canucks,1,,18871,2:29,
2020-02-16,8:30 PM,Chicago Blackhawks,2,Winnipeg Jets,3,,15325,2:18,
2020-02-17,4:00 PM,New York Islanders,1,Arizona Coyotes,2,,13956,2:21,
2020-02-17,4:00 PM,Anaheim Ducks,4,Calgary Flames,6,,19116,2:30,
2020-02-17,9:00 PM,Tampa Bay Lightning,4,Colorado Avalanche,3,OT,18107,2:42,
2020-02-17,4:00 PM,Florida Panthers,5,San Jose Sharks,3,,16510,2:28,
2020-02-17,6:00 PM,Washington Capitals,2,Vegas Golden Knights,3,,18399,2:51,
2020-02-18,7:30 PM,Montreal Canadiens,3,Detroit Red Wings,4,,18947,2:29,
2020-02-18,8:00 PM,Carolina Hurricanes,4,Nashville Predators,1,,17204,2:24,
2020-02-18,7:30 PM,Buffalo Sabres,4,Ottawa Senators,7,,15040,2:31,
2020-02-18,7:00 PM,Columbus Blue Jackets,1,Philadelphia Flyers,5,,18273,2:26,
2020-02-18,7:00 PM,Toronto Maple Leafs,2,Pittsburgh Penguins,5,,18466,2:30,
2020-02-18,8:00 PM,New Jersey Devils,0,St. Louis Blues,3,,18096,2:23,
2020-02-18,8:00 PM,Los Angeles Kings,3,Winnipeg Jets,6,,15325,2:11,
2020-02-19,10:00 PM,Florida Panthers,4,Anaheim Ducks,1,,15716,2:26,
2020-02-19,8:00 PM,New York Rangers,6,Chicago Blackhawks,3,,21573,2:16,
2020-02-19,10:00 PM,New York Islanders,1,Colorado Avalanche,3,,18011,2:29,
2020-02-19,8:30 PM,Arizona Coyotes,2,Dallas Stars,3,,18227,2:31,
2020-02-19,8:30 PM,Boston Bruins,2,Edmonton Oilers,1,OT,17804,2:27,
2020-02-19,10:30 PM,Minnesota Wild,4,Vancouver Canucks,3,SO,18871,2:38,
2020-02-20,7:00 PM,Philadelphia Flyers,4,Columbus Blue Jackets,3,OT,18365,2:39,
2020-02-20,10:30 PM,Florida Panthers,4,Los Angeles Kings,5,,16911,2:36,
2020-02-20,7:00 PM,San Jose Sharks,1,New Jersey Devils,2,,13941,2:27,
2020-02-20,7:30 PM,Winnipeg Jets,5,Ottawa Senators,1,,11183,2:33,
2020-02-20,8:00 PM,Arizona Coyotes,0,St. Louis Blues,1,,18096,2:23,
2020-02-20,7:00 PM,Pittsburgh Penguins,0,Toronto Maple Leafs,4,,19386,2:25,
2020-02-20,10:00 PM,Tampa Bay Lightning,3,Vegas Golden Knights,5,,18376,2:28,
2020-02-20,7:00 PM,Montreal Canadiens,4,Washington Capitals,3,OT,18573,2:27,
2020-02-21,10:00 PM,Colorado Avalanche,1,Anaheim Ducks,0,,16742,2:29,
2020-02-21,7:00 PM,New York Rangers,5,Carolina Hurricanes,2,,18680,2:34,
2020-02-21,9:00 PM,Boston Bruins,4,Calgary Flames,3,,19289,2:20,
2020-02-21,8:30 PM,Nashville Predators,1,Chicago Blackhawks,2,OT,21878,2:27,
2020-02-21,8:30 PM,St. Louis Blues,5,Dallas Stars,1,,18532,2:17,
2020-02-21,9:00 PM,Minnesota Wild,5,Edmonton Oilers,3,,17055,2:25,
2020-02-21,8:00 PM,Detroit Red Wings,1,New York Islanders,4,,13917,2:33,
2020-02-22,8:00 PM,Tampa Bay Lightning,3,Arizona Coyotes,7,,14825,2:30,
2020-02-22,10:30 PM,Colorado Avalanche,2,Los Angeles Kings,1,SO,18230,2:46,
2020-02-22,1:00 PM,Washington Capitals,2,New Jersey Devils,3,,16514,2:33,
2020-02-22,8:00 PM,Columbus Blue Jackets,3,Nashville Predators,4,SO,17549,2:39,
2020-02-22,7:00 PM,San Jose Sharks,2,New York Rangers,3,,18006,2:23,
2020-02-22,7:00 PM,Montreal Canadiens,3,Ottawa Senators,0,,18374,2:29,
2020-02-22,1:00 PM,Winnipeg Jets,2,Philadelphia Flyers,4,,19870,2:25,
2020-02-22,1:00 PM,Buffalo Sabres,5,Pittsburgh Penguins,2,,18620,2:25,
2020-02-22,7:00 PM,Carolina Hurricanes,6,Toronto Maple Leafs,3,,19414,2:41,
2020-02-22,10:00 PM,Boston Bruins,3,Vancouver Canucks,9,,18871,2:45,
2020-02-22,10:00 PM,Florida Panthers,3,Vegas Golden Knights,5,,18480,2:34,
2020-02-23,10:00 PM,Vegas Golden Knights,6,Anaheim Ducks,5,OT,15171,2:39,
2020-02-23,3:00 PM,Winnipeg Jets,1,Buffalo Sabres,2,,17805,2:25,
2020-02-23,3:00 PM,Chicago Blackhawks,1,Dallas Stars,2,,18532,2:22,
2020-02-23,7:00 PM,Calgary Flames,4,Detroit Red Wings,2,,18022,2:21,
2020-02-23,10:00 PM,Edmonton Oilers,4,Los Angeles Kings,2,,18230,2:28,
2020-02-23,7:30 PM,St. Louis Blues,4,Minnesota Wild,1,,17266,2:24,
2020-02-23,5:00 PM,San Jose Sharks,1,New York Islanders,4,,13917,2:22,
2020-02-23,12:00 PM,Pittsburgh Penguins,3,Washington Capitals,5,,18573,2:38,
2020-02-24,7:00 PM,Ottawa Senators,3,Columbus Blue Jackets,4,OT,17518,2:41,
2020-02-25,10:00 PM,Edmonton Oilers,3,Anaheim Ducks,4,OT,15431,2:32,
2020-02-25,9:00 PM,Florida Panthers,2,Arizona Coyotes,1,,12391,2:23,
2020-02-25,7:00 PM,Calgary Flames,5,Boston Bruins,2,,17850,2:35,
2020-02-25,7:00 PM,Dallas Stars,4,Carolina Hurricanes,1,,18176,2:29,
2020-02-25,7:30 PM,New Jersey Devils,4,Detroit Red Wings,1,,17525,2:33,
2020-02-25,8:00 PM,Columbus Blue Jackets,4,Minnesota Wild,5,,17057,2:24,
2020-02-25,7:00 PM,Vancouver Canucks,4,Montreal Canadiens,3,OT,21187,2:29,
2020-02-25,8:00 PM,Ottawa Senators,2,Nashville Predators,3,,17205,2:26,
2020-02-25,7:00 PM,New York Rangers,4,New York Islanders,3,OT,13917,2:35,
2020-02-25,7:00 PM,San Jose Sharks,2,Philadelphia Flyers,4,,18290,2:22,
2020-02-25,8:00 PM,Chicago Blackhawks,5,St. Louis Blues,6,,18096,2:29,
2020-02-25,7:00 PM,Toronto Maple Leafs,4,Tampa Bay Lightning,3,,19092,2:23,
2020-02-25,7:00 PM,Winnipeg Jets,3,Washington Capitals,4,SO,18573,2:42,
2020-02-26,8:00 PM,Buffalo Sabres,2,Colorado Avalanche,3,,18020,2:28,
2020-02-26,10:30 PM,Pittsburgh Penguins,1,Los Angeles Kings,2,,16898,2:22,
2020-02-26,10:30 PM,Edmonton Oilers,0,Vegas Golden Knights,3,,18421,2:16,
2020-02-27,7:30 PM,Dallas Stars,3,Boston Bruins,4,,17850,2:27,
2020-02-27,7:30 PM,Minnesota Wild,7,Detroit Red Wings,1,,17663,2:26,
2020-02-27,7:00 PM,Toronto Maple Leafs,5,Florida Panthers,3,,16322,2:15,
2020-02-27,7:00 PM,New York Rangers,5,Montreal Canadiens,2,,20946,2:23,
2020-02-27,8:00 PM,Calgary Flames,3,Nashville Predators,4,OT,17350,2:28,
2020-02-27,7:30 PM,Vancouver Canucks,2,Ottawa Senators,5,,12166,2:28,
2020-02-27,10:30 PM,New Jersey Devils,2,San Jose Sharks,3,OT,16913,2:22,
2020-02-27,8:00 PM,New York Islanders,2,St. Louis Blues,3,OT,18096,2:27,
2020-02-27,7:00 PM,Chicago Blackhawks,5,Tampa Bay Lightning,2,,19092,2:43,
2020-02-27,8:00 PM,Washington Capitals,0,Winnipeg Jets,3,,15325,2:21,
2020-02-28,10:00 PM,Pittsburgh Penguins,2,Anaheim Ducks,3,,16588,2:28,
2020-02-28,7:00 PM,Colorado Avalanche,3,Carolina Hurricanes,2,,18680,2:32,
2020-02-28,7:00 PM,Minnesota Wild,5,Columbus Blue Jackets,0,,18955,2:24,
2020-02-28,7:00 PM,New York Rangers,2,Philadelphia Flyers,5,,19581,2:30,
2020-02-28,10:00 PM,Buffalo Sabres,2,Vegas Golden Knights,4,,18404,2:26,
2020-02-29,8:00 PM,Buffalo Sabres,2,Arizona Coyotes,5,,17125,2:21,
2020-02-29,10:00 PM,Winnipeg Jets,2,Edmonton Oilers,3,,18347,2:21,
2020-02-29,6:00 PM,Chicago Blackhawks,3,Florida Panthers,2,SO,16055,2:47,
2020-02-29,4:00 PM,New Jersey Devils,1,Los Angeles Kings,2,OT,17372,2:29,
2020-02-29,7:00 PM,Carolina Hurricanes,3,Montreal Canadiens,4,OT,21207,2:38,
2020-02-29,7:00 PM,Colorado Avalanche,3,Nashville Predators,2,,17619,2:22,
2020-02-29,1:00 PM,Boston Bruins,4,New York Islanders,0,,13917,2:34,
2020-02-29,7:00 PM,Detroit Red Wings,3,Ottawa Senators,4,SO,15505,2:35,
2020-02-29,10:30 PM,Pittsburgh Penguins,0,San Jose Sharks,5,,17562,2:29,
2020-02-29,8:00 PM,Dallas Stars,3,St. Louis Blues,4,SO,18096,2:36,
2020-02-29,4:00 PM,Calgary Flames,3,Tampa Bay Lightning,4,,19092,2:38,
2020-02-29,7:00 PM,Vancouver Canucks,2,Toronto Maple Leafs,4,,19371,2:26,
2020-03-01,8:00 PM,New Jersey Devils,3,Anaheim Ducks,0,,16195,2:28,
2020-03-01,7:00 PM,Vancouver Canucks,3,Columbus Blue Jackets,5,,18378,2:29,
2020-03-01,4:00 PM,Calgary Flames,3,Florida Panthers,0,,14104,2:16,
2020-03-01,8:00 PM,Washington Capitals,4,Minnesota Wild,3,,17388,2:32,
2020-03-01,12:00 PM,Philadelphia Flyers,5,New York Rangers,3,,18006,2:21,
2020-03-01,10:30 PM,Los Angeles Kings,4,Vegas Golden Knights,1,,18419,2:26,
2020-03-02,7:30 PM,Colorado Avalanche,2,Detroit Red Wings,1,,17708,2:27,
2020-03-02,8:00 PM,Edmonton Oilers,8,Nashville Predators,3,,17316,2:23,
2020-03-03,8:30 PM,Anaheim Ducks,2,Chicago Blackhawks,6,,21345,2:30,
2020-03-03,8:30 PM,Edmonton Oilers,2,Dallas Stars,1,OT,18532,2:34,
2020-03-03,8:00 PM,Nashville Predators,1,Minnesota Wild,3,,17242,2:32,
2020-03-03,7:00 PM,Montreal Canadiens,6,New York Islanders,2,,12788,2:26,at Barclays Center (Brooklyn NY)
2020-03-03,7:00 PM,St. Louis Blues,3,New York Rangers,1,,16091,2:09,
2020-03-03,7:00 PM,Ottawa Senators,3,Pittsburgh Penguins,7,,18455,2:32,
2020-03-03,10:30 PM,Toronto Maple Leafs,2,San Jose Sharks,5,,16129,2:17,
2020-03-03,7:30 PM,Boston Bruins,2,Tampa Bay Lightning,1,,19092,2:31,
2020-03-03,10:00 PM,New Jersey Devils,0,Vegas Golden Knights,3,,18290,2:24,
2020-03-03,8:00 PM,Buffalo Sabres,1,Winnipeg Jets,3,,15325,2:15,
2020-03-04,8:30 PM,Columbus Blue Jackets,2,Calgary Flames,3,OT,18696,2:20,
2020-03-04,9:30 PM,Anaheim Ducks,4,Colorado Avalanche,3,OT,18033,2:35,
2020-03-04,10:30 PM,Arizona Coyotes,4,Vancouver Canucks,2,,17363,2:30,
2020-03-04,7:00 PM,Philadelphia Flyers,5,Washington Capitals,2,,18573,2:37,
2020-03-05,7:00 PM,Pittsburgh Penguins,4,Buffalo Sabres,2,,18236,2:26,
2020-03-05,8:30 PM,Edmonton Oilers,3,Chicago Blackhawks,4,,21481,2:19,
2020-03-05,7:00 PM,Boston Bruins,2,Florida Panthers,1,OT,15577,2:57,
2020-03-05,10:30 PM,Toronto Maple Leafs,0,Los Angeles Kings,1,SO,17495,2:33,
2020-03-05,8:00 PM,Dallas Stars,0,Nashville Predators,2,,17349,2:23,
2020-03-05,7:00 PM,Washington Capitals,5,New York Rangers,6,OT,17277,2:38,
2020-03-05,7:30 PM,New York Islanders,3,Ottawa Senators,4,,13445,2:24,
2020-03-05,7:00 PM,Carolina Hurricanes,1,Philadelphia Flyers,4,,18900,2:20,
2020-03-05,10:30 PM,Minnesota Wild,3,San Jose Sharks,2,,14517,2:22,
2020-03-05,7:00 PM,Montreal Canadiens,0,Tampa Bay Lightning,4,,19092,2:28,
2020-03-06,10:00 PM,Toronto Maple Leafs,1,Anaheim Ducks,2,,15984,2:32,
2020-03-06,9:00 PM,Arizona Coyotes,2,Calgary Flames,3,,19206,2:28,
2020-03-06,7:30 PM,Chicago Blackhawks,1,Detroit Red Wings,2,,19515,2:20,
2020-03-06,7:00 PM,St. Louis Blues,2,New Jersey Devils,4,,14685,2:27,
2020-03-06,10:00 PM,Colorado Avalanche,3,Vancouver Canucks,6,,18871,2:36,
2020-03-06,8:00 PM,Vegas Golden Knights,0,Winnipeg Jets,4,,15325,2:27,
2020-03-07,7:00 PM,Tampa Bay Lightning,5,Boston Bruins,3,,17850,2:54,
2020-03-07,2:00 PM,Nashville Predators,1,Dallas Stars,0,,18532,2:30,
2020-03-07,10:00 PM,Columbus Blue Jackets,1,Edmonton Oilers,4,,17085,2:29,
2020-03-07,7:00 PM,Montreal Canadiens,1,Florida Panthers,4,,17873,2:20,
2020-03-07,4:00 PM,Minnesota Wild,3,Los Angeles Kings,7,,16082,2:21,
2020-03-07,1:00 PM,Carolina Hurricanes,3,New York Islanders,2,OT,13917,2:40,
2020-03-07,7:00 PM,New Jersey Devils,6,New York Rangers,4,,17542,2:21,
2020-03-07,7:00 PM,Buffalo Sabres,1,Philadelphia Flyers,3,,19781,2:23,
2020-03-07,1:00 PM,Washington Capitals,5,Pittsburgh Penguins,2,,18656,2:26,
2020-03-07,7:00 PM,Ottawa Senators,2,San Jose Sharks,1,OT,16018,2:26,
2020-03-08,9:00 PM,Minnesota Wild,5,Anaheim Ducks,4,OT,15948,2:41,
2020-03-08,7:00 PM,Vegas Golden Knights,5,Calgary Flames,3,,18841,2:27,
2020-03-08,7:30 PM,St. Louis Blues,2,Chicago Blackhawks,0,,21815,2:29,
2020-03-08,5:00 PM,Tampa Bay Lightning,4,Detroit Red Wings,5,SO,18841,2:38,
2020-03-08,1:30 PM,Carolina Hurricanes,6,Pittsburgh Penguins,2,,18548,2:31,
2020-03-08,10:00 PM,Colorado Avalanche,4,San Jose Sharks,3,,14694,2:26,
2020-03-08,10:00 PM,Columbus Blue Jackets,2,Vancouver Canucks,1,,18871,2:22,
2020-03-09,7:00 PM,Washington Capitals,2,Buffalo Sabres,3,SO,16539,2:48,
2020-03-09,9:00 PM,Vegas Golden Knights,3,Edmonton Oilers,2,OT,17327,2:30,
2020-03-09,10:30 PM,Colorado Avalanche,1,Los Angeles Kings,3,,15011,2:23,
2020-03-09,8:00 PM,Florida Panthers,2,St. Louis Blues,1,,18096,2:27,
2020-03-09,8:00 PM,Arizona Coyotes,2,Winnipeg Jets,4,,15325,2:29,
2020-03-10,10:00 PM,Ottawa Senators,2,Anaheim Ducks,5,,15044,2:17,
2020-03-10,8:30 PM,New York Rangers,4,Dallas Stars,2,,18195,2:26,
2020-03-10,7:30 PM,Carolina Hurricanes,5,Detroit Red Wings,2,,17511,2:39,
2020-03-10,7:00 PM,Nashville Predators,4,Montreal Canadiens,2,,21021,2:23,
2020-03-10,7:00 PM,Pittsburgh Penguins,5,New Jersey Devils,2,,13473,2:19,
2020-03-10,7:00 PM,Boston Bruins,2,Philadelphia Flyers,0,,19689,2:15,
2020-03-10,7:00 PM,Tampa Bay Lightning,1,Toronto Maple Leafs,2,,19124,2:25,
2020-03-10,10:00 PM,New York Islanders,4,Vancouver Canucks,5,SO,18871,2:40,
2020-03-11,10:00 PM,St. Louis Blues,4,Anaheim Ducks,2,,16195,2:20,Continuation of suspended game from 2020-02-11 where Jay Bouwmeester (STL) suffered a cardiac arrest on the bench during the first period. Played full 60 minutes but game started in a 1-1 tie.
2020-03-11,8:00 PM,San Jose Sharks,2,Chicago Blackhawks,6,,21275,2:20,
2020-03-11,10:00 PM,New York Rangers,2,Colorado Avalanche,3,OT,18025,2:37,
2020-03-11,9:00 PM,Winnipeg Jets,4,Edmonton Oilers,2,,17165,2:15,
2020-03-11,10:30 PM,Ottawa Senators,2,Los Angeles Kings,3,,12030,2:22,
